Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.5700000000000001,1271.0383574327477,4517.502303022842,37421.43909416744,0.2720166192343211,2362.1930202167014,42855.78131374689,1487.620621898764,1338.3520679235482,93.04597862346775,28.065246268867686,1.3755461809320161e-05,0.09209656947461947
0.58,1264.6889404600947,4516.518087358957,37430.44265541485,0.26769087775707107,2372.8799839498483,42836.655437634865,1478.9345276663323,1331.4881804711038,91.93077039870529,27.711418206406968,1.3652398074606014e-05,0.09275403610722048
0.59,1258.5443046145572,4515.571659664229,37439.15779670439,0.26355468842864904,2383.2235760636636,42818.14053223119,1470.543736159737,1324.840345212727,90.86306438119678,27.373472836124698,1.3552825644353652e-05,0.09339444638932148
0.6,1252.602644093702,4514.662090233125,37447.586881716845,0.25960171750077454,2393.226539009684,42800.232085793556,1462.4442233655373,1318.407309499272,89.84130240951077,27.050803647275558,1.3456707277369267e-05,0.09401761891043735
0.61,1246.861990489089,4513.788436881881,37455.73248986024,0.2558258465774964,2402.891903658919,42782.92497632262,1454.6318224558377,1312.1875837525934,88.86397607159053,26.742826298851355,1.3364004355635569e-05,0.09462339795545838
0.62,1241.319806809912,4512.949740855394,37463.59804867445,0.2522207509536419,2412.2237268755994,42766.21230351774,1447.1016788998884,1306.1790047467557,87.92954840931561,26.44896365718542,1.3274665223368066e-05,0.09521170411160948
0.63,1235.9734198427604,4512.145046000019,37471.18717093691,0.24878031891817154,2421.226314358206,42750.08665595304,1439.848832860287,1300.3792080653036,87.03653298692899,26.168661256196327,1.318863676732828e-05,0.09578248429876023
0.64,1230.8198006500822,4511.373379431421,37478.503989249606,0.24549846345187934,2429.904601259092,42734.53947761016,1432.8679221219602,1294.7853935024154,86.18345279021199,25.901376598781816,1.3105859548692006e-05,0.09633573762864162
0.65,1225.8556022336807,4510.63377404646,37485.553111114714,0.24236910855890542,2438.26410315311,42719.56119360796,1426.153234855835,1289.394369048434,85.36884318012044,25.646582069662728,1.3026267226873002e-05,0.09687151422276705
0.66,1221.077368226671,4509.925256719725,37492.339287415954,0.23938642373052346,2446.310519791234,42705.14181754175,1419.6989854767362,1284.202781194604,84.59128947065055,25.40376893647281,1.2949793707281175e-05,0.0973898883295699
0.67,1216.4812704808899,4509.246856400972,37498.867831390075,0.23654453199743017,2454.050222150841,42691.27020484074,1413.4989642262974,1279.2068325550672,83.84937561367539,25.172438970524517,1.2876364803513495e-05,0.09789099287065052
0.68,1212.0634002179536,4508.597608917917,37505.14416480599,0.23383778379628184,2461.4897225821023,42677.93490248067,1407.5469239612667,1274.4026016580094,83.14173421139019,24.95211295707196,1.280590640239967e-05,0.09837498362935644
0.6900000000000001,1207.8196410489957,4507.976548857282,37511.17401653305,0.23126063648910775,2468.635897997834,42665.1237878709,1401.8364080503884,1269.7859076559525,82.4670216675139,24.742324705278936,1.2738341335785885e-05,0.09884205470548034
0.7000000000000001,1203.7457046792476,4507.382727680206,37516.96337853239,0.22880763936889773,2475.495941752526,42652.82418596841,1396.3607978641307,1265.3523517389074,81.82391998272288,24.542623189898926,1.267358896215264e-05,0.09929243629136852
