Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.38,1416.1126287023933,4541.974519635839,37216.345036205625,0.385154489146247,2118.9498676301973,43290.14131305834,1690.6576497616659,1493.1381972170411,122.12905525607594,37.65611354816165,1.612234420121616e-05,0.07818631456931308
0.39,1406.0080404820537,4540.140326845277,37230.59178008617,0.3763794428708292,2135.8089343579263,43260.11108046544,1676.2184029762616,1482.5155880493412,119.8609763390886,36.88138195158017,1.5958253027249105e-05,0.07909064292482225
0.4,1396.093295632339,4538.362539758773,37244.57738617119,0.3678908702583096,2152.3688982248323,43230.605261007804,1662.096038351162,1472.0650982773132,117.67294289393362,36.13901295529041,1.5796696739447216e-05,0.07998706603065188
0.41000000000000003,1386.3730760418782,4536.640135619646,37258.29471575833,0.359688253075721,2168.6197407206682,43201.64184272568,1648.2940250721504,1461.7943177228915,115.56332127190554,35.427763501396285,1.5637884117099812e-05,0.08087471244488094
0.42,1376.851667132491,4534.9721532621215,37271.73726080576,0.35176981703259275,2184.5523138207755,43173.237483480465,1634.8153423780884,1451.7102833255185,113.53041661337613,34.74645258981312,1.5481994676112946e-05,0.08175274156248882
0.43,1367.5332300945863,4533.35765304647,37284.89866712013,0.34413323546351293,2200.1577975219684,43145.40822742996,1621.662851552838,1441.8197692548335,111.57255641845548,34.09396044884681,1.532919437479829e-05,0.08262031104978945
0.44,1358.4215365635002,4531.795698870657,37297.773155422525,0.3367753818128833,2215.428167287526,43118.168759352695,1608.8389291838553,1432.1290073086789,109.68803491505417,33.469212766881576,1.51796287451297e-05,0.08347660598759798
0.45,1349.5199342760186,4530.285381592514,37310.35558216076,0.3296923175866359,2230.356276669871,43091.53230930419,1596.3454284675977,1422.6436512517735,107.87511013331907,32.87118063442046,1.5033420805235882e-05,0.08432084708527307
0.46,1340.8315932556015,4528.825783018807,37322.64102885696,0.3228798522309163,2244.9353639473848,43065.511332623246,1584.1840159962742,1413.3690419410575,106.1320735381741,32.298881573328394,1.4890684165251275e-05,0.08515226107002019
0.47000000000000003,1332.3589877514592,4527.415980268902,37334.625623291715,0.31633289131398196,2259.160005791247,43040.11604364125,1572.3554659913984,1404.3096560515578,104.45713625126598,31.7513591490735,1.4751505854495058e-05,0.08597014193350272
