Position,rho_mol_v,rho_mass_v,muv_CO2,muv_H2O,muv_N2,muv_O2,muv_mix,Dv_CO2,Dv_H2O,Cpv_CO2,Cpv_H2O,Cpv_N2,Cpv_O2,kt_vap
0.86,37.87283592881423,0.9592660262755156,1.7283037925010385e-05,1.1624495357535717e-05,1.9884968406395237e-05,2.3130586854384008e-05,1.748811594068169e-05,2.1192236759880703e-05,3.123425213675759e-05,40.43795930396009,33.87548873009974,29.260987455723242,30.158473344712732,0.026803543440079427
0.87,37.8703425218782,0.9589993452638843,1.7284078810357663e-05,1.1625348435483682e-05,1.988593980372408e-05,2.313175571047401e-05,1.7486812439882417e-05,2.1195995815674573e-05,3.123932797856322e-05,40.43920570891755,33.875655209014134,29.26106412683848,30.158775179723968,0.02680459729044102
0.88,37.867981760209126,0.9587464407868959,1.728506442608625e-05,1.1626156240515964e-05,1.9886859612377616e-05,2.3132862492546165e-05,1.7485576106724693e-05,2.1199556397557146e-05,3.124414130910899e-05,40.440385767706545,33.87581287166356,29.2611367350707,30.159060956815104,0.026805597631331946
0.89,37.86575520041247,0.9585072094832603,1.72859941052111e-05,1.1626918221963073e-05,1.9887727211349354e-05,2.3133906453155497e-05,1.748440819030386e-05,2.1202915758658603e-05,3.124869292583429e-05,40.44149870873959,33.875961607476654,29.261205229925526,30.15933048768499,0.026806547328340244
0.9,37.863705497261584,0.958284343729701,1.728685001893722e-05,1.1627619762642246e-05,1.9888525963958096e-05,2.3134867573567866e-05,1.7483331882507562e-05,2.1206008403676592e-05,3.125292452508993e-05,40.44252321822506,33.87609855985413,29.261268296366858,30.159578609003685,0.02680745065702054
0.91,37.86180927138172,0.9580760554548702,1.728764191153998e-05,1.162826884501123e-05,1.988926496528104e-05,2.3135756797457765e-05,1.748233501017432e-05,2.120886970650477e-05,3.125687253002775e-05,40.443470988962495,33.876225283763596,29.261326650916576,30.159808151037897,0.026808309349791636
0.92,37.86042927723535,0.957906772880762,1.7288218258946823e-05,1.1628741263319638e-05,1.9889802814418177e-05,2.3136403979875373e-05,1.7481612256422963e-05,2.121094495597224e-05,3.1260018754788645e-05,40.4441607214507,33.87631752399038,29.261369125201036,30.15997520185688,0.026809139710426325
0.93,37.859849536696316,0.9577957406753363,1.7288460394879387e-05,1.162893973882379e-05,1.9890028775529747e-05,2.3136675874193672e-05,1.7481320031344213e-05,2.1211797353250155e-05,3.126195785952622e-05,40.444450476661174,33.87635627842663,29.261386970378986,30.16004538043457,0.0268099582501569
0.9400000000000001,37.86120123197364,0.9578191931110909,1.728789585179414e-05,1.1628476992818981e-05,1.9889501943451195e-05,2.3136041948194694e-05,1.7482058250427522e-05,2.1209701957279595e-05,3.126106768477814e-05,40.44377489370142,33.876265924097005,29.26134536486523,30.159881755353496,0.026810805748769918
0.9500000000000001,37.87130977355556,0.9584371781107645,1.7283675012875955e-05,1.1625017492218299e-05,1.988556296431583e-05,2.3131302269663475e-05,1.7487425589514514e-05,2.1194273481264253e-05,3.12475538618092e-05,40.4387222039558,33.875590622724204,29.261034382247008,30.15865809086616,0.026811905392123775
0.96,37.90303280678947,0.9605097134315216,1.7270441021841333e-05,1.1614173415902018e-05,1.9873211699064794e-05,2.3116440433474166e-05,1.750404252510581e-05,2.114614094227392e-05,3.1203024940786265e-05,40.42286108291765,33.8734760113073,29.260060284007935,30.154817846435428,0.026813595042625066
0.97,37.99780940514907,0.9667366906136494,1.7231011029793315e-05,1.1581889382926213e-05,1.9836402591600757e-05,2.3072150640498816e-05,1.755155051720523e-05,2.1004563176295157e-05,3.10686568779885e-05,40.375432621505844,33.867200195212995,29.257166613530124,30.143343760168815,0.026815909645685112
0.98,38.26153113245707,0.983357305453944,1.7122141041993602e-05,1.1492946723588487e-05,1.9734697478006087e-05,2.29497861944368e-05,1.7664893917619267e-05,2.06284935345856e-05,3.069779086328807e-05,40.2431319523124,33.850064597747206,29.249244331369614,30.111408588386965,0.026809031303780796
0.99,38.841603268892456,1.0172955121033382,1.688696942373435e-05,1.1301802209720341e-05,1.9514637936701294e-05,2.2685077669020674e-05,1.7850749727265652e-05,1.9869296526776436e-05,2.9904546842091615e-05,39.950405593660435,33.81403390976189,29.232475458651862,30.041112842669477,0.026755748858771685
1.0,39.75557669020335,1.065598622610349,1.652797156952776e-05,1.1012583862437555e-05,1.9177718235501902e-05,2.227993951922525e-05,1.8021623271167762e-05,1.881520060794342e-05,2.8716909897630387e-05,39.484251021980704,33.76172491277685,29.207816671260563,29.930148086286273,0.026604003700699222
