Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.85,43241.43505413279,1003.0781846133527,2.312596699781418e-05,2.564965772135879e-05,6.109109559270645e-05,1.8501841742024384e-05,0.0014882230690489726,0.06018688220245963,3.5820343104829964e-09,2.170818552906305e-09,7.903919470325994e-10,168.21662038109594,177.9658162790158,75.52257983148388
0.86,43241.93772153854,1003.0308056445181,2.3125698169208227e-05,2.56490406072645e-05,6.10921642177825e-05,1.8502098751188338e-05,0.0014858966400327369,0.06017875192331845,3.5835605920479593e-09,2.1717364064037385e-09,7.914032667313876e-10,168.21979028554742,177.97160847794876,75.52290474447267
0.87,43242.41719739493,1002.9858293835756,2.3125441749362787e-05,2.5648455583829707e-05,6.109317416511911e-05,1.8502341814319803e-05,0.0014836920026774533,0.06017104534743774,3.585004187865653e-09,2.172604534486625e-09,7.923637607781226e-10,168.22279253479184,177.97708517666626,75.52321213264771
0.88,43242.87517820868,1002.9431823090065,2.312519683020357e-05,2.564790198121719e-05,6.109412556195311e-05,1.8502570996163925e-05,0.001481604828145674,0.06016375089415903,3.586365497489898e-09,2.1734231764528814e-09,7.93274709706083e-10,168.22562972583447,177.98224803495546,75.52350206012002
0.89,43243.31530217057,1002.9028937869259,2.31249614654269e-05,2.5647381451123957e-05,6.109501090524165e-05,1.850278467002703e-05,0.0014796355564327423,0.06015688138301873,3.5876349618963563e-09,2.1741865801419235e-09,7.94134678517498e-10,168.22828948373294,177.98706060709213,75.52377245141646
0.9,43243.75515466292,1002.865693377633,2.3124726250610344e-05,2.564691167155938e-05,6.109576953759749e-05,1.8502969430932505e-05,0.0014778165758592362,0.06015061662214598,3.588733675278567e-09,2.1748472713885796e-09,7.949235380298568e-10,168.23065568325092,177.99122124821452,75.52400631906252
0.91,43244.189683228076,1002.831185156693,2.312449388750698e-05,2.5646484476890116e-05,6.109642665988045e-05,1.850313089083168e-05,0.0014761288889226889,0.06014486761805175,3.5896946905537344e-09,2.175425135148942e-09,7.956512333312018e-10,168.2327796000834,177.994856622381,75.52421074115445
0.92,43244.746096234485,1002.8055657248904,2.3124196353810355e-05,2.564624289511043e-05,6.109650546422526e-05,1.8503163424829535e-05,0.0014748533197698954,0.06014111865706451,3.5898961248236718e-09,2.175546018301649e-09,7.961513387869456e-10,168.2337333240283,177.99558908429756,75.5242519374635
0.93,43245.52560016083,1002.7937499998233,2.312377953839185e-05,2.5646300837443147e-05,6.109562686141493e-05,1.8502983068976477e-05,0.0014742116584390045,0.060140547776145914,3.58884360104461e-09,2.1749124817953746e-09,7.962914738534868e-10,168.2327792005864,177.9915283374467,75.52402358424756
0.9400000000000001,43246.91621511437,1002.8149254458106,2.3123035987719974e-05,2.5647099334521874e-05,6.109232404731434e-05,1.850226512173004e-05,0.0014750756781236316,0.060147742075673465,3.584625643483013e-09,2.1723745003334963e-09,7.955572585805742e-10,168.22706003693122,177.97535726501255,75.52311513276632
0.9500000000000001,43251.22796142424,1002.9841052816674,2.3120730835478238e-05,2.5651279787878313e-05,6.107781783320774e-05,1.8499069925885473e-05,0.001482717857879289,0.06019021563475446,3.565827579119972e-09,2.1610645863570515e-09,7.908739978293437e-10,168.19948225852772,177.9032649497301,75.51908302485553
0.96,43262.61148199315,1003.5104369641448,2.311464716863479e-05,2.566367881656646e-05,6.103606159346003e-05,1.8489891813536717e-05,0.0015071599777282097,0.060318418077468794,3.5118565466952518e-09,2.1285939614773717e-09,7.767057002809565e-10,168.11894948873734,177.69504560529026,75.50760187899598
0.97,43293.00218361258,1005.0091575543464,2.30984212127133e-05,2.569869932502727e-05,6.09192850592963e-05,1.8464552547905452e-05,0.0015809457842989828,0.060683480856126494,3.3631664772631167e-09,2.039142511797279e-09,7.371492410349492e-10,167.89393822548394,177.11112062091254,75.47672425758272
0.98,43362.940075649225,1008.6155383212018,2.3061166937837717e-05,2.5783803301056913e-05,6.063542760191066e-05,1.8405138499798064e-05,0.0017868448047349695,0.06158158405783049,3.0164552062728756e-09,1.8305749384332024e-09,6.453216951276973e-10,167.35582125944788,175.68465915002452,75.40975453156236
0.99,43470.654893893894,1014.6164037372546,2.300402426512477e-05,2.593052405778871e-05,6.0146660658377204e-05,1.8310362893239553e-05,0.0022518520764605115,0.06314266082675479,2.4687080902227372e-09,1.5010302402569e-09,5.029841526660562e-10,166.4637607063373,173.20577208044836,75.32418691450708
1.0,43569.43234114113,1020.8668305849625,2.295187121489609e-05,2.6092331815445865e-05,5.9609037506226584e-05,1.821772925885306e-05,0.003008197436278366,0.06485327778652354,1.938223031490003e-09,1.1816473514217948e-09,3.6956979853819705e-10,165.5443328102519,170.446102269,75.28124547439752
