Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.77,1177.0169982919574,4503.588696021227,37554.99074566486,0.21312652858346118,2520.5424898381607,42572.122395830425,1360.5942527961076,1236.2281816425739,77.70954910880023,23.277116029015218,1.224815655674001e-05,0.10230223485960586
0.78,1174.2719630072886,4503.200126275851,37558.895687492055,0.2115745129458677,2525.163317358704,42563.83129363487,1356.9355533755738,1233.2339661687786,77.29806942232668,23.150457089763258,1.2205091802040375e-05,0.10261581003391457
0.79,1171.6521966195373,4502.830208670238,37562.622743350395,0.2101017286811309,2529.5730364885953,42555.91839365207,1353.4464007965184,1230.3758861249287,76.9071707686388,23.03022005667356,1.216404480197976e-05,0.1029159536486269
0.8,1169.153042260091,4502.478159729979,37566.178498048794,0.20870436568935416,2533.7795124524973,42548.3696770702,1350.1202335043813,1227.6489414438784,76.53590204161235,22.916099530561443,1.2124935397648644e-05,0.10320308270315846
0.81,1166.769881061222,4502.143204397116,37569.569477724035,0.20737877236773636,2537.790536403534,42541.171224677724,1346.9505741781136,1225.0481640596859,76.18334437015703,22.807800108468168,1.2087685394767633e-05,0.10347761901990542
0.8200000000000001,1164.498230216628,4501.824611431307,37572.80203024382,0.20612145328588755,2541.6136827677196,42534.30953026736,1343.9311600483095,1222.5687256589617,75.8486211492507,22.7050426560898,1.2052218257199549e-05,0.10373998013540733
0.8300000000000001,1162.3336528164175,4501.521661730069,37575.88243588039,0.20492904956862074,2545.2564427027405,42527.77121541701,1341.0558185530685,1220.2058404037048,75.53088480152054,22.607557389759062,1.2018459135387181e-05,0.1039905867841665
0.84,1160.271830868804,4501.233671526782,37578.81681557886,0.20379834234002772,2548.7261148988537,42521.543260840546,1338.3185635800326,1217.9548453043517,75.22932426117791,22.515088072613594,1.198633487308475e-05,0.10422985561091841
0.85,1158.3085831569185,4500.960052257127,37581.61114159919,0.20272614189275262,2552.0298342914057,42515.613085910816,1335.713622587691,1215.8112199713084,74.94315987101308,22.42739824883093,1.1955769952500877e-05,0.10445820347758787
0.86,1156.4397603046873,4500.700122461897,37584.27127523194,0.20170956253500413,2555.1745741405907,42509.96815494489,1333.235278190037,1213.770474204618,74.67164443652736,22.344247718648376,1.1926697710851153e-05,0.10467603829241785
0.87,1154.661525740419,4500.453846830022,37586.80301424095,0.20074480938366443,2558.1673812274007,42504.5971350358,1330.8783075087306,1211.8284493382437,74.4140305934571,22.265477832853502,1.1899012785882705e-05,0.104883810335848
0.88,1152.9700675761346,4500.221059876686,37589.21203501428,0.19982845628685872,2561.01511761908,42499.4887033021,1328.637525358208,1209.9810105228685,74.16960360911055,22.190920571062822,1.1872621348467867e-05,0.10508195672493736
0.89,1151.3619875717222,4500.0029115351535,37591.50422273415,0.1989549789003508,2563.725213606698,42494.63332759631,1326.5084330852121,1208.2244599606063,73.9375944764152,22.120559735777977,1.1847344647884518e-05,0.10527102397913443
0.9,1149.835944301006,4499.809687139404,37593.688164115476,0.19810322019243023,2566.310581292515,42490.03152949766,1324.490121759246,1206.55726639484,73.71664684843272,22.055383970863698,1.1822388755825736e-05,0.10545239663477075
0.91,1148.3875310656856,4499.6369183197885,37595.76771477873,0.19727792630504332,2568.7747990030352,42485.66834258952,1322.5762459301777,1204.9746710726688,73.50643348015855,21.994763543495583,1.17979675195969e-05,0.10562608832641739
0.92,1147.030733479247,4499.566411935827,37597.77382083475,0.19633553958055142,2571.175173514248,42481.62067889088,1320.7928388900534,1203.4912725315041,73.30082991798616,21.947474037846348,1.1768467301516076e-05,0.105800133337429
0.93,1145.7759713083171,4499.663237704939,37599.731749168015,0.19516418057369844,2573.5586319380477,42477.947049282186,1319.1595744535593,1202.1178919332904,73.0949170016809,21.920398105483482,1.172946976369938e-05,0.1059810370910991
0.9400000000000001,1144.6731654219998,4500.179202066335,37601.72619116212,0.19333858182997282,2576.089050867699,42474.90400316105,1317.765742115731,1200.906754383017,72.8712729435307,21.940766838791447,1.16641043217954e-05,0.10619277570450143
0.9500000000000001,1144.0363263521447,4502.623228744594,37604.236701569454,0.18836406040733786,2579.721335360351,42474.068592233736,1317.1682699667037,1200.1854238265262,72.52801532487156,22.174132582175893,1.1472630427046568e-05,0.10657712358462208
0.96,1144.4395542857067,4509.759269036276,37608.06440782245,0.1761307031809327,2586.210148595145,42478.255285806634,1318.403417382152,1200.5362103798184,71.87855740922768,22.940633478927616,1.098344280677949e-05,0.10739361869348844
0.97,1147.5796117694556,4529.83645750571,37615.18133367763,0.14678886699204086,2600.839161173646,42495.426246194496,1324.674606585289,1203.5651832469746,70.35702476297321,25.32149691835447,9.745824593416715e-06,0.10941448445669294
0.98,1156.5707161348844,4578.754215988043,37627.17732589068,0.0937030696796852,2634.162620966583,42538.19279401176,1342.972771520674,1211.3095493558667,66.79555064220503,32.3767812386522,7.237543452958472e-06,0.11411628284143983
0.99,1172.3845230647344,4663.403636175408,37634.58624293823,0.04167106686876941,2691.723728097962,42599.06850505851,1380.6130970883164,1219.9372666982754,60.45466401670479,50.049607737305664,4.197347506344002e-06,0.12195509607224322
1.0,1189.253189716991,4757.012758867965,37623.16639255617,0.015994157226480968,2756.8861034603947,42636.925772048846,1434.1843326807254,1216.9633277036828,52.96735563453218,82.06176346577519,2.1869661568211455e-06,0.1301245979264486
