Position,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true
0.8200000000000001,0.026931586466349314,0.10411460973757557,0.8689538037960751,4.317467496368538e-06,0.05323722634759084,0.8909334567067169,0.02815029201651136,0.02560820647712106,0.0015887427108427156,0.0004755850597238175,2.5244854310447067e-10,2.1729615484872227e-06
0.8300000000000001,0.02688114482851928,0.10410612774092573,0.8690127274305549,4.293260009279801e-06,0.053323078020514475,0.8909560641953421,0.028095095976512458,0.02556329104498533,0.0015823707174092187,0.0004736279324637669,2.517865089782867e-10,2.178600976883492e-06
0.84,0.026833098567965438,0.10409806010293492,0.8690688413290996,4.270300069122867e-06,0.05340487650517143,0.8909775567409732,0.028042533560106147,0.025520485595579727,0.0015763218920425831,0.00047177116873882115,2.511563443026613e-10,2.183986162543734e-06
0.85,0.026787350052314914,0.10409039028502441,0.8691222596626607,4.248523549607939e-06,0.05348278593505208,0.8909979824756334,0.02799249632096317,0.025479706522794153,0.0015705807678344336,0.00047001007727459935,2.5055658694361434e-10,2.189126341974426e-06
0.86,0.0267438025109589,0.10408310001764096,0.8691730974714,4.2278725643908e-06,0.05355696747080711,0.8910173906317842,0.0279448767014177,0.02544087064026417,0.0015651325246236296,0.00046833987796305573,2.499859570452422e-10,2.1940305897437762e-06
0.87,0.02670236587127425,0.10407618382172983,0.8692214503069959,4.208269855278357e-06,0.05362758174534241,0.8910358149896828,0.027899575982703467,0.025403900348786968,0.001559962236222531,0.0004667574691721549,2.494423490606911e-10,2.19870879201422e-06
0.88,0.02666295079032223,0.10406963375668078,0.869267415452997,4.18964578404902e-06,0.053694785966898355,0.8910532913011258,0.02785649606708396,0.025368718418358145,0.001555055635416688,0.00046525954582392543,2.4892389653860307e-10,2.2031705851756004e-06
0.89,0.026625476314433415,0.1040634676403167,0.8693110560452498,4.171886296390823e-06,0.05375874554873259,0.8910698260954113,0.027815550958424903,0.025335254716085765,0.0015503971747234042,0.00046384594414401975,2.484269308479288e-10,2.2074277546255782e-06
0.9,0.026589900532117964,0.10405788111558247,0.8693522183522996,4.154547489126402e-06,0.053819716668264135,0.8910852313874779,0.02777671712949703,0.025303472890136493,0.0015459582624325074,0.00046253735809475644,2.479347658926588e-10,2.2115086732855085e-06
0.91,0.0265561245578584,0.10405278291131467,0.869391092530827,4.137731478196731e-06,0.053877798420276776,0.8910996306882049,0.027739876769784642,0.02527328688166403,0.0015417329721447435,0.00046132087443322324,2.4745202111003095e-10,2.215414561440635e-06
