Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.44,0.3070616442303428,-0.3070616442303428,3.0643347123666174e-05,74.03474022727943,1874.6261410218378,2981.735187531924,1107.1090465100863,251.45721360890653,3231.3140646266465
0.45,0.3006466983221664,-0.3006466983221664,3.0680971600635095e-05,74.04393089596347,1806.556665585207,2893.416362640369,1086.8596970551619,256.14015540927875,3240.34262561889
0.46,0.29408944457625014,-0.29408944457625014,3.071742466965305e-05,74.05281380639782,1740.0107495850934,2807.259128214203,1067.2483786291095,260.79238623271607,3249.099743320489
0.47000000000000003,0.2874037015877547,-0.2874037015877547,3.075272249186492e-05,74.06139462619213,1675.003767581929,2723.2788571375672,1048.2750895556383,265.40753078682144,3257.5882868107788
0.48,0.2806041645697875,-0.2806041645697875,3.0786881183833786e-05,74.0696789927385,1611.5511567875246,2641.489621035046,1029.9384642475216,269.9792399314536,3265.811160518719
0.49,0.27370612363903674,-0.27370612363903674,3.081991768064424e-05,74.0776727107265,1549.6660858554205,2561.9010289138428,1012.2349430584222,274.5014241259844,3273.7715281608403
0.5,0.2667253762063062,-0.2667253762063062,3.085184925656395e-05,74.0853816292999,1489.3594322107142,2484.518132529055,995.1587003183408,278.96832401191705,3281.472730904387
0.51,0.2596781382447531,-0.2596781382447531,3.088269358143513e-05,74.09281164602378,1430.6412393517458,2409.3444900138325,978.7032506620868,283.3742679924749,3288.918218351413
0.52,0.2525806707944434,-0.2525806707944434,3.091246937265075e-05,74.09996885530443,1373.5172345683695,2336.3767715229005,962.8595369545309,287.71412276481175,3296.111793131184
0.53,0.24544941959317632,-0.24544941959317632,3.0941195432124864e-05,74.10685931382845,1317.9921820729674,2265.610192356959,947.6180102839916,291.98290926542535,3303.0573079218498
0.54,0.23830063858196254,-0.23830063858196254,3.096889159683247e-05,74.11348926008502,1264.067400057565,2197.035171129674,932.9677710721089,296.1760538487814,3309.758910220057
0.55,0.23115031933699967,-0.23115031933699967,3.099557818314322e-05,74.11986497816272,1211.7409814102953,2130.637488799323,918.8965073890276,300.289437133826,3316.220941013922
0.56,0.22401422265397664,-0.22401422265397664,3.102127590148849e-05,74.12599277668572,1161.0096155225003,2066.401529624588,905.3919141020876,304.319125887822,3322.447838374447
0.5700000000000001,0.2169074291873277,-0.2169074291873277,3.1046006449562144e-05,74.13187912212311,1111.8652815092823,2004.3052707884037,892.4399892791215,308.2618059875348,3328.4443614473303
0.58,0.20984461687794306,-0.20984461687794306,3.106979156957811e-05,74.13753041953004,1064.2986727356895,1944.325483739139,880.0268110034494,312.11438883743824,3334.2152991626367
0.59,0.20283970177519495,-0.20283970177519495,3.1092653831803504e-05,74.14295319358665,1018.2970883096286,1886.434885432702,868.1377971230734,315.87423180161204,3339.7656735471196
0.6,0.19590582104673643,-0.19590582104673643,3.1114616079638674e-05,74.14815395703603,973.8448059417947,1830.6024516909333,856.7576457491386,319.5391623313653,3345.1006351903084
0.61,0.18905543949787318,-0.18905543949787318,3.113570142024954e-05,74.15313921399199,930.9247203301139,1776.7961649300048,845.8714445998909,323.10722932390576,3350.2253946636406
0.62,0.18229997215641366,-0.18229997215641366,3.115593350990577e-05,74.1579155203976,889.5158659153559,1724.9792178917937,835.4633519764378,326.5770506214049,3355.145361297763
0.63,0.1756500929552893,-0.1756500929552893,3.117533593690815e-05,74.16248934826947,849.5961497289237,1675.1140629346787,825.517913205755,329.9474781068336,3359.8659400219344
0.64,0.1691154777548713,-0.1691154777548713,3.1193932713405206e-05,74.16686719894167,811.1409138978094,1627.160435350414,816.0195214526046,333.2177556616176,3364.392661914872
0.65,0.162704842195222,-0.162704842195222,3.121174778914415e-05,74.17105549052833,774.1233468806611,1581.0757050829732,806.9523582023121,336.3875239930205,3368.73109117001
0.66,0.15642605869701245,-0.15642605869701245,3.1228805204402306e-05,74.17506060223862,738.5156107126237,1536.8167642198944,798.3011535072707,339.4566268022753,3372.8868079856593
0.67,0.1502859413744028,-0.1502859413744028,3.124512900880747e-05,74.17888884955015,704.2874495543615,1494.3377537978847,790.0503042435232,342.4253394554744,3376.8654447367235
0.68,0.14429048346243745,-0.14429048346243745,3.1260743067673794e-05,74.18254645001882,671.4078674276307,1453.5925744416886,782.184707014058,345.294134675671,3380.672596593863
0.6900000000000001,0.13844473712565264,-0.13844473712565264,3.1275671249664706e-05,74.18603956593245,639.844418394364,1414.533852229553,774.6894338351891,348.06376887915394,3384.31387566507
0.7000000000000001,0.13275288416309894,-0.13275288416309894,3.128993704654602e-05,74.18937421781523,609.5635675777064,1377.1132410310006,767.5496734532942,350.7352767686709,3387.794837929389
0.71,0.12721830942940957,-0.12721830942940957,3.1303563884477735e-05,74.19255636570622,580.5312123376697,1341.2823898800173,760.7511775423476,353.30984734976374,3391.121017513316
0.72,0.12184356872585325,-0.12184356872585325,3.1316574737349756e-05,74.19559181428303,552.7123084585753,1306.9920788166382,754.2797703580629,355.78893523187617,3394.2978744865272
0.73,0.11663049545754085,-0.11663049545754085,3.1328992310832376e-05,74.19848626596215,526.0714892527322,1274.193260171525,748.1217709187928,358.1741357315295,3397.330808316777
0.74,0.11158020752160273,-0.11158020752160273,3.1340838983058714e-05,74.20124530642293,500.57297252599085,1242.8368230667027,742.2638505407118,360.4672083227037,3400.225149435323
0.75,0.10669318452248741,-0.10669318452248741,3.135213653605782e-05,74.20387434429304,476.1808265577097,1212.8738044208887,736.6929778631791,362.6700686319273,3402.9861080071746
0.76,0.10196927245143317,-0.10196927245143317,3.1362906576104405e-05,74.20637871616242,452.85896052363785,1184.2555842034692,731.3966236798314,364.78473074641886,3405.6188464723114
0.77,0.09740780420373137,-0.09740780420373137,3.1373169950636036e-05,74.20876354749419,430.5715204428633,1156.9340882916201,726.3625678487568,366.8133244980493,3408.1283671089795
0.78,0.09300756769083705,-0.09300756769083705,3.13829471974132e-05,74.21103386504029,409.282667349569,1130.8616905136587,721.5790231640897,368.758064186139,3410.519599535644
0.79,0.08876690579790798,-0.08876690579790798,3.1392258319612046e-05,74.21319454423731,388.95691665243214,1105.9915395198482,717.034622867416,370.621226520954,3412.797349971602
0.8,0.08468378287605688,-0.08468378287605688,3.1401122606220755e-05,74.21525026919738,369.559306448547,1082.2776752195452,712.7183687709983,372.405145050049,3414.966267796445
0.81,0.0807557206902336,-0.0807557206902336,3.140955912452362e-05,74.21720565242767,351.0550033183373,1059.6746855516458,708.6196822333085,374.1122023742455,3417.030943633623
0.8200000000000001,0.07698002905694329,-0.07698002905694329,3.141758595128751e-05,74.21906505369911,333.41021190820027,1038.1385843940468,704.7283724858465,375.74479136267837,3418.9957486298053
0.8300000000000001,0.07335365308886403,-0.07335365308886403,3.1425220867587625e-05,74.2208327472193,316.59136590190474,1017.625975386105,701.0346094842002,377.3053430166863,3420.864982099368
0.84,0.0698733463597299,-0.0698733463597299,3.143248084702423e-05,74.22251280207338,300.56578688737386,998.0947084601416,697.5289215727678,378.7962914532053,3422.642763251599
0.85,0.06653582006774808,-0.06653582006774808,3.143938087291354e-05,74.2241088050519,285.3021505817421,979.5039326438715,694.2017820621294,380.2201486370741,3424.332824473028
0.86,0.06333731722946491,-0.06333731722946491,3.1445937704830614e-05,74.22562474979613,270.7687060197902,961.8134007973177,691.0446947775275,381.5792969690674,3425.9391874770713
0.87,0.06027520075832115,-0.06027520075832115,3.145215518894769e-05,74.22706157656995,256.93933472139247,944.9848550757821,688.0455203543896,382.8769097968515,3427.463566638945
0.88,0.0573463241059169,-0.0573463241059169,3.1458039689142106e-05,74.22842080810882,243.7871934437261,928.9806047369302,685.1934112932041,384.1159724544036,3428.908094598859
0.89,0.05454982171681241,-0.05454982171681241,3.146357147854773e-05,74.22969780989278,231.29530541439692,913.7646624429539,682.4693570285569,385.3012415892604,3430.2703093968844
0.9,0.05190112910515611,-0.05190112910515611,3.146855036913029e-05,74.23084539956871,219.50989734144343,899.3043085591556,679.7944112177122,386.45032104428776,3431.5162093649196
