Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.46,43190.51990963437,1008.3829684870965,2.3153229044064673e-05,2.57208752391398e-05,6.095865535840581e-05,1.847070713600579e-05,0.0017785042396554892,0.061159524524500665,3.775356132789212e-09,2.060040608677724e-09,6.819835683138724e-10,167.84196953529118,177.25420567661456,75.48410884799814
0.47000000000000003,43192.62330173661,1008.1369673562348,2.3152101529332065e-05,2.571747013751922e-05,6.096540974101424e-05,1.8472262305513842e-05,0.0017636167605718071,0.06111140054581845,3.785545761974898e-09,2.06555539408553e-09,6.868080977391812e-10,167.86027652657066,177.29023124817496,75.48598681410422
0.48,43194.692783924445,1007.897813539625,2.3150992299039226e-05,2.571416972182837e-05,6.097191681877885e-05,1.847376364049803e-05,0.0017492882886331704,0.06106491498468803,3.7953859084408785e-09,2.0708810351548395e-09,6.915167290199272e-10,167.87798477223933,177.32496049931981,75.48780430119726
0.49,43196.72619823725,1007.6654911794448,2.31499025044358e-05,2.5710972839687974e-05,6.0978182583265453e-05,1.847521220236053e-05,0.0017355038721481141,0.061020037408822274,3.804883207922613e-09,2.076021123729133e-09,6.961083117837633e-10,167.89510364214982,177.3584233350237,75.4895620929014
0.5,43198.72162802753,1007.4399756152847,2.314883316711843e-05,2.5707878278714404e-05,6.098421290098814e-05,1.8476609045061306e-05,0.001722248757575143,0.06097673683955283,3.814044266146753e-09,2.0809792352395035e-09,7.0058189409308e-10,167.91164264489439,177.39064913229964,75.49126099852668
0.51,43200.6772025185,1007.2212370985283,2.3147785283831208e-05,2.5704884776621773e-05,6.0990013688360914e-05,1.847795524868372e-05,0.0017095086070820554,0.06093498222250342,3.822875873500909e-09,2.085759045062326e-09,7.04936677906028e-10,167.92761155044965,177.42166753152412,75.49290189207215
0.52,43202.59138788383,1007.0092313787409,2.314675967054259e-05,2.570199093610406e-05,6.0995590824859477e-05,1.8479251906644446e-05,0.001697268917190727,0.06089474102845008,3.831384927985278e-09,2.0903642866104815e-09,7.091721785006636e-10,167.94302059451826,177.4515081552012,75.49448569515953
0.53,43204.46271981299,1006.8039102853999,2.3145757105814287e-05,2.5699195338111316e-05,6.100095014828468e-05,1.8480500117510104e-05,0.0016855156393916204,0.060855981010938996,3.839578374865682e-09,2.094798718883157e-09,7.132880426379652e-10,167.95788008971448,177.48020043430202,75.49601336547559
0.54,43206.2899435675,1006.6052138590588,2.3144778255807608e-05,2.5696496439830517e-05,6.100609756200044e-05,1.8481701011867364e-05,0.0016742347032392571,0.06081866884502738,3.847463385749462e-09,2.099066223300786e-09,7.172841994362193e-10,167.97220086377752,177.50777423978641,75.49748592819122
0.55,43208.07204665256,1006.4130726032304,2.3143823656845448e-05,2.5693892625592497e-05,6.1011038878667215e-05,1.8482855717653536e-05,0.0016634121314257398,0.06078277068545222,3.8550471318954365e-09,2.103170680989858e-09,7.21160809063945e-10,167.98599394311728,177.53425909890115,75.4989044321406
