Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.54,43204.068876141784,1006.8798717223049,2.314596810006063e-05,2.5700331708126974e-05,6.099843294722684e-05,1.8479926062914894e-05,0.0018588099321790524,0.06087087589218905,3.835817535547966e-09,2.0927630522397134e-09,6.657776323978645e-10,167.951570911393,177.4670088620743,75.49531041724666
0.55,43205.870222441394,1006.6824707102161,2.3145003094523806e-05,2.5697645301113432e-05,6.1003575829235916e-05,1.8481124686473855e-05,0.0018464436854000459,0.060833723211043744,3.843686492270272e-09,2.0970218717472728e-09,6.694881154272652e-10,167.9658419418388,177.49454496428922,75.49677888340715
0.56,43207.62997842192,1006.491263070466,2.3144060447180377e-05,2.569504915259272e-05,6.1008521525515444e-05,1.848227923179914e-05,0.0018345596667751238,0.06079791731754074,3.851268067354213e-09,2.1011251582082975e-09,6.730935589153861e-10,167.97961071547618,177.5210400316304,75.49819593006534
0.5700000000000001,43209.34726890964,1006.3061841654497,2.314314062132405e-05,2.569254178337816e-05,6.101327528928811e-05,1.8483390721204186e-05,0.0018231439995318253,0.060763427519394196,3.8585687639262075e-09,2.1050764311184445e-09,6.765941360634418e-10,167.99288726518148,177.54652076902454,75.49956251338841
0.58,43211.02127641504,1006.1271659561768,2.3142244049339534e-05,2.569012169296056e-05,6.1017842346739515e-05,1.8484460182022698e-05,0.0018121831956439338,0.06073022340534222,3.86559512886785e-09,2.1088792336858808e-09,6.799901337143903e-10,168.00568169846127,177.5710137635745,75.50087961775627
0.59,43212.65136097658,1005.9541308800848,2.3141371068544416e-05,2.568778728399097e-05,6.1022227960308426e-05,1.8485488663344157e-05,0.0018016637548371693,0.060698273811596676,3.872353865096913e-09,2.112537193524842e-09,6.832820612234392e-10,168.0180045076948,177.5945458785191,75.50214827527736
0.6,43214.23707731727,1005.7869935990068,2.3140521912045745e-05,2.5685536898279354e-05,6.102643732373755e-05,1.848647721246276e-05,0.001791572256644131,0.06066754721800436,3.87885167733856e-09,2.116053939165342e-09,6.864706133181717e-10,168.0298663502129,177.61714372420252,75.50336953573292
0.61,43215.77802031842,1005.6256650261794,2.3139696791524565e-05,2.5683368842509603e-05,6.103047565552089e-05,1.848742689162701e-05,0.001781895599198251,0.0606380122571648,3.885095377939234e-09,2.119433157444512e-09,6.89556611129696e-10,168.04127804464807,177.63883405167655,75.50454448619647
0.62,43217.27403652184,1005.4700457460464,2.313889578400815e-05,2.5681281331178033e-05,6.103434812376586e-05,1.8488338765979773e-05,0.0017726205704745729,0.06060963677570947,3.8910918126444435e-09,2.12267855317793e-09,6.925411071137197e-10,168.0522506912676,177.65964348676223,75.50567423516023
0.63,43218.725020277096,1005.320033807292,2.3138118941056827e-05,2.567927256606132e-05,6.103805985958109e-05,1.8489213901108328e-05,0.0017637343130990596,0.060582389003830214,3.8968478392647875e-09,2.1257938377622776e-09,6.954252543382067e-10,168.06279541527755,177.67959848419042,75.50675990850824
0.64,43220.131011261066,1005.1755202736812,2.3137366236568062e-05,2.5677340683268693e-05,6.104161598653947e-05,1.8490053371705084e-05,0.0017552240333752467,0.06055623682036519,3.902370386609547e-09,2.1287827610036654e-09,6.982103843294166e-10,168.07292356878654,177.6987255346568,75.50780265932129
0.65,43221.492204120324,1005.0363909832743,2.3136637561640445e-05,2.567548378651395e-05,6.10450215300788e-05,1.8490858240989206e-05,0.001747077085976089,0.06053114810953135,3.907666319440445e-09,2.1316490380094007e-09,7.008979686120916e-10,168.08264653320725,177.71705070514227,75.50880364141926
0.66,43222.80882274701,1004.9025292703446,2.3135932791894976e-05,2.5673699958989973e-05,6.104828151725836e-05,1.849162957970996e-05,0.0017392811246218804,0.06050709103064022,3.912742559688779e-09,2.1343964148956465e-09,7.034895800304428e-10,168.091975771066,177.7346000811151,75.50976403207554
0.67,43224.08128043419,1004.7738122344209,2.3135251701755888e-05,2.56719872397674e-05,6.105140086924034e-05,1.8492368445467958e-05,0.0017318238511177418,0.060484033559423805,3.917605954590611e-09,2.137028597284724e-09,7.059869462260234e-10,168.1009228001843,177.75139930458138,75.51068500544842
0.68,43225.31002332599,1004.6501156294578,2.3134594048263914e-05,2.5670343667282762e-05,6.105438445770776e-05,1.849307589121345e-05,0.0017246932929451874,0.06046194412923763,3.9222633280829885e-09,2.139549278243789e-09,7.083918691373488e-10,168.10949910241882,177.76747377636468,75.51156774231171
0.6900000000000001,43226.495598719914,1004.5313114629307,2.3133959534522466e-05,2.5668767252966136e-05,6.105723709735116e-05,1.8493752964885406e-05,0.0017178776386854839,0.06044079125272904,3.926721479993965e-09,2.1419621377892936e-09,7.107062642852829e-10,168.11771620017973,177.78284865608816,75.51241342882673
0.7000000000000001,43227.63865973305,1004.4172695214169,2.313334780720996e-05,2.5667256008710013e-05,6.105996347476147e-05,1.8494400693093264e-05,0.0017113653049691743,0.06042054380811542,3.930987078746337e-09,2.1442707847996715e-09,7.129321263416704e-10,168.12558549681785,177.79754849975922,75.51322323539232
0.71,43228.73987537089,1004.3078584328715,2.313275850471272e-05,2.5665807941219853e-05,6.10625682565233e-05,1.8495020103031143e-05,0.0017051449862898005,0.06040117103657901,3.93506680249392e-09,2.1464788334819094e-09,7.150715184781542e-10,168.13311839830374,177.81159776514082,75.51399834328836
0.72,43229.800035396634,1004.2029448170201,2.3132191201004822e-05,2.5664421061167538e-05,6.106505595526795e-05,1.8495612194402084e-05,0.0016992055765808324,0.0603826425521564,3.938967157503451e-09,2.1485898049682083e-09,7.171265733256923e-10,168.14032614936988,177.8250201821059,75.51473990887162
0.73,43230.819946942,1004.1023950868604,2.313164546097712e-05,2.5663093389715013e-05,6.106743102522669e-05,1.8496177958218657e-05,0.001693536262502983,0.06036492846172127,3.942694598316159e-09,2.1506071924444415e-09,7.190994679566566e-10,168.14721990724954,177.83783918646515,75.515449086414
0.74,43231.800473858755,1004.006074916371,2.3131120819376384e-05,2.5661822955705362e-05,6.106969782518183e-05,1.8496718369071694e-05,0.0016881264708038357,0.06034799930488191,3.9462554779842495e-09,2.1525344341717856e-09,7.209924278995561e-10,168.15381071002005,177.85007775134662,75.51612701780242
0.75,43232.7425390101,1003.9138504070995,2.3130616779577943e-05,2.566060781620941e-05,6.10718605668979e-05,1.849723437320378e-05,0.001682965914656315,0.060331826261282515,3.9496559695225925e-09,2.15437487096136e-09,7.228076998582113e-10,168.1601093589832,177.86175812377726,75.51677481696053
0.76,43233.6470688585,1003.8255876408962,2.313013284322957e-05,2.5659446035573167e-05,6.10739234268856e-05,1.849772691225634e-05,0.0016780445579365993,0.06031638092007297,3.952902219923782e-09,2.1561318295908766e-09,7.245475674406452e-10,168.16612659766514,177.87290236856754,75.51739359907711
0.77,43234.51504975299,1003.7411541322341,2.312966848013051e-05,2.5658335719629892e-05,6.10758903988939e-05,1.8498196890878016e-05,0.0016733526715556881,0.06030163565036093,3.956000139113449e-09,2.1578085085010397e-09,7.262143102849593e-10,168.1718728489108,177.88353164102074,75.51798443939664
0.78,43235.347472502006,1003.6604180627784,2.3129223157880418e-05,2.5657274992612068e-05,6.107776541483176e-05,1.849864520261904e-05,0.001668880781825863,0.060287563313345255,3.958955567827044e-09,2.1594080687238084e-09,7.278102261215969e-10,168.1773584147926,177.8936667785478,75.51854840522667
0.79,43236.14534791159,1003.5832491527801,2.3128796333558963e-05,2.5656262011610372e-05,6.107955228894845e-05,1.849907271737858e-05,0.0016646197007527813,0.06027413743632776,3.961774195693626e-09,2.16093358951353e-09,7.293376084071301e-10,168.1825933686448,177.90332802181942,75.51908653969532
0.8,43236.909709103966,1003.509519483246,2.3128387452478825e-05,2.5655294981285354e-05,6.108125468057988e-05,1.849948027277588e-05,0.001660560555340823,0.060261332355416766,3.964461504360053e-09,2.1623880375534987e-09,7.307987262264354e-10,168.18758747083626,177.91253482487878,75.51959985042424
0.81,43237.641582463475,1003.4391018616963,2.3127995963720293e-05,2.5654372120580964e-05,6.10828762099219e-05,1.8499868699593556e-05,0.0016566946887955002,0.06024912281259163,3.967022933344267e-09,2.1637743567650375e-09,7.32195861691877e-10,168.1923503944729,177.92130643462497,75.52008934114606
0.8200000000000001,43238.34201476234,1003.3718731539008,2.3127621305613017e-05,2.565349172080829e-05,6.108442028114246e-05,1.8500238781959336e-05,0.0016530138233667728,0.060237484639792505,3.969463619539908e-09,2.165095327252323e-09,7.335312329165323e-10,168.19689135381722,177.92966099577959,75.52055596114837
