Position,y_CO2,y_H2O,y_N2,y_O2
0.26,0.043205040043856634,0.22780919591813018,0.6566498006825323,0.07233596335548091
0.27,0.04207006960148999,0.23075087495755628,0.655022368572502,0.07215668686845186
0.28,0.040952456365780356,0.23362138194823745,0.6534434113533049,0.0719827503326774
0.29,0.03985222344830022,0.23642282710247142,0.6519110073870117,0.07181394206221671
0.3,0.038769472240562014,0.23915691941014072,0.6504235259331597,0.07165008241613754
0.31,0.037704336720327594,0.24182521921947692,0.6489794407907163,0.07149100326947916
0.32,0.036657022182634294,0.24442892690771592,0.6475774857697728,0.07133656513987705
0.33,0.03562775608404304,0.24696911680701775,0.646216488255792,0.07118663885314723
0.34,0.0346167990600849,0.24944668744682885,0.6448954041056797,0.07104110938740658
0.35000000000000003,0.03362443600993855,0.25186236700282,0.6436133207702054,0.07089987621703608
0.36,0.032650961529732826,0.25421682230021053,0.6423693722281547,0.07076284394190199
0.37,0.031696677728406036,0.2565105959645988,0.6411627975664996,0.07062992874049567
0.38,0.03076188971599237,0.2587441791841736,0.6399928795022761,0.07050105159755794
0.39,0.029846894441462334,0.2609180238151905,0.6388589435328718,0.07037613821047546
0.4,0.028951974498057954,0.263032541436596,0.637760364367572,0.07025511969777413
0.41000000000000003,0.028077407501441345,0.26508813036810547,0.6366965331428669,0.07013792898758632
0.42,0.027223432437598158,0.2670852031798631,0.635666862955385,0.07002450142715379
0.43,0.026390279522088618,0.2690241602678076,0.6346707857680869,0.06991477444201692
0.44,0.025578143055433402,0.2709054411512664,0.6337077306539429,0.06980868513935724
0.45,0.02478717833852647,0.27272951582544597,0.632777134363875,0.06970617147215269
0.46,0.02401752764332069,0.2744968655040207,0.6318784352796274,0.06960717157303117
0.47000000000000003,0.023269268109045404,0.276208056532413,0.6310110537683886,0.06951162159015298
0.48,0.022542462789621905,0.2778636604199515,0.6301744182334935,0.0694194585569332
0.49,0.02183712609362324,0.27946432200118615,0.6293679348473437,0.06933061705784692
0.5,0.021153223899205247,0.28101074378723445,0.6285910015437474,0.06924503076981305
0.51,0.020490707031881578,0.2825036472249769,0.6278430127587064,0.06916263298443522
0.52,0.019849455506772536,0.28394385657190824,0.6271233341033272,0.06908335381799198
0.53,0.019229335450653244,0.28533220424108013,0.6264313363526504,0.06900712395561631
0.54,0.01863016583434466,0.2866695961124106,0.6257663665815888,0.06893387147165604
0.55,0.018051721021342042,0.2879569919651264,0.6251277634950996,0.06886352351843202
0.56,0.01749376291432563,0.2891953671762247,0.6245148629724592,0.0687960069369906
0.5700000000000001,0.01695599376273182,0.2903857810049965,0.6239269790680992,0.06873124616417249
0.58,0.016438105786179113,0.29152929586461734,0.6233634320300985,0.0686691663191051
0.59,0.015939755418263216,0.29262702674429797,0.6228235269825662,0.06860969085487265
0.6,0.015460566982093048,0.2936801216230543,0.6223065682575465,0.06855274313730622
0.61,0.015000157372971107,0.29468973538618337,0.6218118606568587,0.06849824658398689
0.62,0.014558104067601918,0.29565707030076155,0.6213387018093133,0.06844612382232336
0.63,0.014133979794636466,0.29658332410976335,0.6208863976958163,0.06839629839978392
0.64,0.013727336849231681,0.2974697186551435,0.6204542509955078,0.06834869350011713
0.65,0.01333771066793549,0.29831748329397373,0.6200415728038812,0.06830323323420967
0.66,0.012964634630982968,0.2991278448992829,0.6196476783062544,0.06825984216347968
0.67,0.012607624214216266,0.2999020397689913,0.6192718903260412,0.06821844569075118
0.68,0.012266195048047516,0.30064129285854624,0.6189135417644024,0.06817897032900394
0.6900000000000001,0.011939856744300809,0.3013468271504018,0.6185719727210893,0.06814134338420813
0.7000000000000001,0.011628115625078829,0.3020198514626308,0.6182465390180168,0.06810549389427357
0.71,0.011330480295036095,0.30266156479569156,0.6179366032644713,0.068071351644801
0.72,0.011046459104486933,0.30327314574878983,0.6176415466757144,0.06803884847100893
0.73,0.010775564126233544,0.30385575721122887,0.6173607612649319,0.06800791739760571
0.74,0.010517312209722362,0.30441054140492557,0.6170936533592422,0.0679784930261099
0.75,0.01027122664189732,0.3049386120502226,0.6168396491604609,0.06795051214741919
0.76,0.010036835783514868,0.30544106869762144,0.6165981830638496,0.06792391245501403
0.77,0.009813679560015878,0.30591897192672,0.6163687141514187,0.06789863436184539
0.78,0.00960130365842507,0.3063733648461925,0.6161507120526213,0.06787461944276121
0.79,0.00939926510968075,0.30680525937833164,0.6159436642704453,0.06785181124154233
0.8,0.009207133007986132,0.3072156317645739,0.6157470795819387,0.06783015564550121
0.81,0.009024482855720911,0.3076054427807308,0.6155604749228434,0.0678095994407049
0.8200000000000001,0.008850908014882768,0.3079756038288167,0.6153833956159841,0.06779009254031648
0.8300000000000001,0.008686008368138598,0.3083270095715102,0.615215396188872,0.06777158587147916
0.84,0.008529398132470693,0.3086605153110593,0.6150560537118368,0.06775403284463319
0.85,0.008380705995513988,0.3089769086884904,0.6149049931677713,0.06773739214822448
0.86,0.008239567099742155,0.30927701162847093,0.614761802843495,0.06772161842829198
0.87,0.008105637568760303,0.3095613054282065,0.6146263589542207,0.06770669804881256
0.88,0.007978579476050204,0.30983032517568637,0.6144984839024601,0.06769261144580344
0.89,0.007858071650036208,0.31008395262106603,0.6143785735066256,0.0676794022222721
0.9,0.007743820367387915,0.31031765312662485,0.6142709770180723,0.06766754948791494
0.91,0.0076355135639000985,0.3105339969233162,0.6141736603439298,0.06765682916885396
0.92,0.007532981789852232,0.3106940280087633,0.6141218665871346,0.06765112361424984
0.93,0.007436016923450007,0.3107668224838215,0.6141436385934501,0.06765352199927847
0.9400000000000001,0.007344658880709473,0.31063163579856223,0.6143477036902261,0.06767600163050226
0.9500000000000001,0.007260442792507766,0.3095615056602429,0.6153875061897495,0.06779054535749994
0.96,0.007185941051838101,0.3062064233959179,0.6184767786617237,0.06813085689052036
0.97,0.007127753421718684,0.29641887738503864,0.6273455376305174,0.06910783156272529
0.98,0.007087415896010017,0.27142686448143855,0.6498939723612178,0.07159174726133366
0.99,0.0070396074667570625,0.22420268107580119,0.6924752483580263,0.07628246309941539
1.0,0.006936013594877372,0.16505144920243764,0.7458503229267845,0.08216221427590038
