Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.32,1477.0707039288789,4553.334754925178,37130.4365212308,0.4415277937391397,2017.490777803586,43470.206607233114,1778.752882696218,1556.5529951916362,136.70532554385753,42.71083721228479,1.7118303803480797e-05,0.0729046544581475
0.33,1465.8089849248704,4551.128519432896,37146.26803656234,0.4309579773497096,2036.1320128955283,43437.060295572526,1762.3334997960233,1544.930968976938,133.90631387371135,41.71119084526805,1.6941247706895065e-05,0.0738521960853954
0.34,1454.7131654065138,4548.987422618508,37161.87568678648,0.4206666772018862,2054.530639326868,43404.33807070683,1746.2182127075544,1533.4367000295874,131.19928733212308,40.75372273325951,1.67651859633885e-05,0.07479664451091568
0.35000000000000003,1443.7885993802163,4546.909989275173,37177.25130598321,0.4106604865087099,2072.674447039782,43372.06125441524,1730.410908006326,1522.079439032263,128.58257880990718,39.8365848129661,1.6590469332698003e-05,0.07573712869308151
0.36,1433.0406938861513,4544.894794721821,37192.38660872484,0.4009446958961539,2090.5512637288107,43340.25108426746,1714.9156206742662,1510.8683376228905,126.05453547950167,38.95804561848442,1.6417429637821128e-05,0.07667275233531781
0.37,1422.4748977642769,4542.940603860275,37207.27334637908,0.3915228002776031,2108.1491098479078,43308.9288155864,1699.736540569319,1499.8124388969404,123.61349412577293,38.11651059191521,1.624636404179413e-05,0.07760260913914689
0.38,1412.096646895629,4541.046236772431,37221.90325828357,0.38239716871171847,2125.456173176431,43278.11542321628,1684.8779004443265,1488.9206253235182,121.25780098874245,37.31048221701545,1.6077550478299874e-05,0.07852577558581854
0.39,1401.911244948955,4539.210581805531,37236.268300972166,0.37356890098257733,2142.46104029143,43247.831303746316,1670.34381049773,1478.2014952598481,118.98578424343657,36.53855278984354,1.591124219935101e-05,0.07944132600035599
0.4,1391.9237968048758,4537.432615245576,37250.360754375295,0.36503780686591625,2159.152838415318,43218.09608032548,1656.1381678958521,1467.6632942487472,116.79574302263586,35.79939901474051,1.5747665014495847e-05,0.08034834265306248
0.41000000000000003,1382.1393054438845,4535.711321887068,37264.17300927339,0.3568030000928284,2175.52097835825,43188.92881295048,1642.264777016064,1457.314019732861,114.68599446595074,35.09176625293386,1.5587030677279037e-05,0.081245898415041
0.42,1372.5623038457215,4534.045737593364,37277.69819228962,0.3488622840712091,2191.555871532454,43160.346999463414,1628.726849563323,1447.1610321293126,112.65478273707149,34.414458511722266,1.542952008925769e-05,0.08213310301484161
0.43,1363.19717898769,4532.434917175791,37290.929614071385,0.3412129074148797,2207.2482990644207,43132.36744543456,1615.5274505701157,1437.2113997651684,110.70037438998297,33.76634131229112,1.527530003766295e-05,0.08300906568184767
0.44,1354.0478685766102,4530.877910322349,37303.861244932115,0.3338512914580439,2222.589942758739,43105.00540545132,1602.6690794901426,1427.4715786762613,108.82099581352358,33.14632359831876,1.5124515743265948e-05,0.08387292823568232
0.45,1345.1178257378754,4529.373787321726,37316.48777832045,0.32677301778951257,2237.5734711112746,43078.27448585049,1590.1536317616008,1417.9473757293513,107.01483078235387,32.55335817662447,1.4977288625469542e-05,0.0847238739348474
0.46,1336.4103014158882,4527.921605732282,37328.80416611659,0.31997342984515253,2252.1919812292567,43052.18743139532,1577.9827864177385,1408.6442526587803,105.28009814189308,31.986444678284116,1.4833730380137865e-05,0.08556109422723732
0.47000000000000003,1327.9277631150737,4526.5204088570335,37340.80653329976,0.31344692648710115,2266.440062388713,43026.75447298945,1566.1572142574344,1399.5667069554427,103.61492607591227,31.444606031492526,1.4693924430401214e-05,0.08638385701830752
0.48,1319.6724607014467,4525.169243368621,37352.49129525274,0.3071877641780279,2280.312765576628,43001.98494828206,1554.6773618504674,1390.718879714502,102.01748464352058,30.92691030200799,1.4557944549298143e-05,0.08719144637345193
0.49,1311.6460358131835,4523.867120217158,37363.855751563155,0.301189722571974,2293.806277880729,42977.886176531065,1543.542916316397,1382.104140887813,100.48590887655338,30.432448886148435,1.4425846310532723e-05,0.08798320558025083
0.5,1303.8495231796876,4522.613045755761,37374.89809829762,0.29544609341800204,2306.917944526158,42954.46347718107,1532.7528184493356,1373.725093076244,99.01830134307406,29.960339892300254,1.4297665400579956e-05,0.08875854308218063
0.51,1296.2837211217402,4521.406007017959,37385.61684261942,0.2899502417078763,2319.6455661152636,42931.721236931495,1522.3057692299244,1365.5839742894284,97.61281690784169,29.509737658066772,1.417343174162667e-05,0.08951688995274831
0.52,1288.948564840251,4520.244959178482,37396.01177524388,0.2846949183603153,2331.988532933569,42909.66110996411,1512.199381064781,1357.6819871680937,96.267535301963,29.079807436633097,1.4053151258817846e-05,0.09025777460934407
0.53,1281.8437654470108,4519.128857686637,37406.082990479714,0.279672994171327,2343.946675183757,42888.28387893387,1502.4310539488577,1350.019991544025,94.98059358886829,28.66975099973736,1.393682416943264e-05,0.09098075331335197
0.54,1274.9684320628871,4518.0566204875295,37415.83145790849,0.27487713971073696,2355.5209144831806,42867.58836241396,1492.9974608487964,1342.5981018850152,93.7501138692069,28.27878673301849,1.3824436870066783e-05,0.09168545297406919
0.55,1268.321103129285,4517.027160837446,37425.258991452276,0.27029981141175896,2366.71323306338,42847.57152693899,1483.8945983430383,1335.4157250289788,92.5742076117978,27.90615392241779,1.3715960732734131e-05,0.09237157338680749
0.56,1261.9001061129889,4516.039375637212,37434.367684261466,0.26593371130840693,2377.5259959519685,42828.229533175756,1475.1182720404463,1328.4719542398498,91.4510488602896,27.551121853589517,1.3611364663371494e-05,0.09303884449257596
0.5700000000000001,1255.703026056406,4515.0921402998865,37443.16073710044,0.26177121799207265,2387.9629170081153,42809.55620988527,1466.6633813465262,1321.7649987916268,90.37876938929189,27.212969792109657,1.3510599594330276e-05,0.09368709198792058
0.58,1249.7272677367375,4514.184333748599,37451.641595759866,0.25780496133407377,2398.0280469219642,42791.544699057085,1458.524680377166,1315.2927973059295,89.35556521197965,26.891007549701033,1.341361392820597e-05,0.09431617346924033
0.59,1243.9697628860245,4513.314811571768,37459.81439680285,0.25402756937962806,2407.726279794769,42774.18661193631,1450.6963807002458,1309.0527055973164,88.37964092378307,26.584560743474487,1.3320347084464718e-05,0.09492601254417042
0.6,1238.4270165941712,4512.482436206669,37467.68391333359,0.2504316506018896,2417.0632942803772,42757.4721855578,1443.1722176557723,1303.0415511836559,87.44921366383625,26.292974720506034,1.3230728667814572e-05,0.09551659799662242
0.61,1233.0953853393803,4511.686061266723,37475.25511352061,0.24701012134889022,2426.045024758016,42741.39109171469,1435.945819526079,1297.255939949865,86.56256483316267,26.015619969570164,1.314468819910971e-05,0.09608794859940888
0.62,1227.970718411515,4510.924540587447,37482.53373115859,0.2437558025949732,2434.678324942092,42725.93141644749,1429.0102276069651,1291.691870932654,85.7179690521882,25.751880262286505,1.3062143774585388e-05,0.09664015969416578
0.63,1223.0487529802663,4510.19673654654,37489.52565140452,0.240661802766062,2442.9702496543996,42711.08081363563,1422.3584233737529,1286.345169834738,84.91376381106588,25.501164677694256,1.298301320264454e-05,0.0971733555731056
0.64,1218.324936881382,4509.5015072904525,37496.23718632939,0.23772135128433067,2450.928364752327,42696.82600038089,1415.9830878980758,1281.211300563462,84.14831461692656,25.262898957080978,1.2907209750037816e-05,0.09768771073506562
0.65,1213.794474958848,4508.837731320921,37502.67501828981,0.2349277782768526,2458.560685193014,42683.15291002045,1409.8766641831837,1276.2854192213294,83.42001745323499,25.036528447944534,1.2834641538615147e-05,0.09818344737174937
0.66,1209.452495966637,4508.204286436123,37508.845925811525,0.2322747136203525,2465.8753471315417,42670.04717292666,1404.0315738016573,1271.5625596766492,82.72732763236596,24.821519222940402,1.2765218062551168e-05,0.09866081197902012
0.67,1205.2938788240585,4507.600072041434,37514.75707765107,0.22975584705151134,2472.880947264867,42657.493637871485,1398.4399854121875,1267.037447540734,82.06872229789099,24.617354086096725,1.2698843194024866e-05,0.09912010021164337
0.68,1201.31345856483,4507.024000241375,37520.4156994407,0.22736513611009113,2479.586156522352,42645.47696484933,1393.0940839863827,1262.7047278518855,81.44273460136532,24.423536269528423,1.2635421866712152e-05,0.09956162949674001
0.6900000000000001,1197.5059588275824,4506.474995669183,37525.82918725502,0.2250967200973348,2485.9998429060474,42633.981442880504,1387.985977755631,1258.5588944993156,80.8479377888308,24.23958614739156,1.2574857916672594e-05,0.09998574755927025
0.7000000000000001,1193.8660283762817,4505.9520134855575,37531.0050624594,0.22294489928286126,2492.131022688877,42622.991109387774,1383.1077451607675,1254.5943326247686,80.28294601754685,24.065043102941353,1.2517053608254384e-05,0.10039282962311215
0.71,1190.3883027867978,4505.454014547068,37535.95085669223,0.22090423121983446,2497.988722829238,42612.48991937294,1378.4515101526492,1250.8053887425865,79.74642426406625,23.899463170391254,1.2461913276820168e-05,0.1007832671271098
0.72,1187.0673834816605,4504.97999648084,37540.67417566208,0.21896942182558551,2503.582050598122,42602.46171414515,1374.009414431729,1247.1863498771602,79.23707747917545,23.742421005435748,1.2409339979390319e-05,0.10115747386169019
0.73,1183.8978816049673,4504.5289718772,37545.18260757092,0.21713540096417033,2508.9200921065567,42592.89033294986,1369.7736693498623,1243.7314938984393,78.75365733662284,23.593507298481104,1.2359238483409624e-05,0.10151587707680075
0.74,1180.8744340091093,4504.0999770711105,37549.4837126634,0.2153972975172074,2514.011892283268,42583.759675680856,1365.7365746508185,1240.435108802608,78.29496048366153,23.45232938000186,1.2311514733588778e-05,0.10185891606008222
0.75,1177.991726631731,4503.6920841018555,37553.58499466079,0.2137504198214575,2518.8664249039525,42575.053779339534,1361.8905470967957,1237.2915199739352,77.85982800577376,23.31851217162281,1.2266075449948968e-05,0.10218703991662999
0.76,1175.2444764530153,4503.304374620482,37557.493907385746,0.21219028125665232,2523.492600071561,42566.75675128375,1358.2280905260848,1234.2950723972256,77.44714234118948,23.191693652147322,1.2222829601248467e-05,0.10250070620498807
0.77,1172.627514051747,4502.935974701931,37561.2177605478,0.21071258104038826,2527.899149099359,42558.85303986032,1354.7419053118488,1231.4402219361525,77.05583415837812,23.071530512603726,1.2181687653488723e-05,0.10280037379830026
0.78,1170.1357140722828,4502.5860257966015,37564.76379877697,0.2093131941082758,2532.094723254349,42551.32720985859,1351.424790372695,1228.7214610795436,76.68487142457427,22.957691751673497,1.2142561961518621e-05,0.10308650779233976
0.79,1167.7640634673555,4502.253698610545,37568.13911274407,0.2079881853311739,2536.0877838249708,42544.16415791724,1348.2697317305146,1226.133394546431,76.33326648329957,22.84986161722757,1.2105367296529947e-05,0.10335957169613204
0.8,1165.5076729954574,4501.938200711176,37571.350626131214,0.2067337915616243,2539.8865897397895,42537.349150889226,1345.2699154875716,1223.6707529063317,76.00007467401235,22.747739975533904,1.2070020465432385e-05,0.10362002618017498
0.81,1163.3617093756193,4501.63875022832,37574.40517881086,0.20554640720957643,2543.4992957450954,42530.86761204442,1342.4186332007037,1221.3283197042801,75.68438388369592,22.6510366574621,1.2036440450068078e-05,0.10386833424347024
0.8200000000000001,1161.3215352844002,4501.354615331596,37577.309345867914,0.20442260885276167,2546.9337375399855,42524.70555955484,1339.7094675498975,1219.1010849363504,75.38533087700856,22.559479397066443,1.2004548900513777e-05,0.10410494695485484
0.8300000000000001,1159.3825743179525,4501.085077686281,37580.069613607724,0.20335910761288462,2550.1976422127996,42518.84918678867,1337.1361086112652,1216.9840986734496,75.10208137759746,22.47280510911385,1.1974269332975728e-05,0.10433031625951163
0.84,1157.5404066899441,4500.829458339669,37582.692254846435,0.20235276631971844,2553.2984805311153,42513.28516128506,1334.6924800870834,1214.9725760933018,74.83384094633735,22.390765054002532,1.1945527534607653e-05,0.10454488496647149
0.85,1155.7907833562622,4500.587176665127,37585.18334470735,0.20140048815995149,2556.2435016001195,42508.00069272452,1332.3727613932404,1213.0619130943562,74.57984942855641,22.313130848602253,1.1918247486725041e-05,0.10474909137055555
0.86,1154.1294994923262,4500.357560006524,37587.548829623105,0.2004994762982683,2559.039771972204,42502.98307448047,1330.171200955013,1211.2475502071786,74.3393788259958,22.239670225752157,1.1892362143950872e-05,0.10494336269671783
0.87,1152.552703395129,4500.140586888613,37589.794535273875,0.1996460433820101,2561.694364381547,42498.22092516835,1328.082592066946,1209.5253043996397,74.11170495298069,22.17023320942869,1.186776645146166e-05,0.10512816323422645
0.88,1151.0565778850475,4499.936105502002,37591.92615114638,0.19883686534579376,2564.2141495773994,42493.70290379006,1326.1017764094777,1207.891027956572,73.89613576727606,22.104660293919803,1.1844366978729577e-05,0.10530394215648127
0.89,1149.6377426267911,4499.7452822821815,37593.94954323125,0.19806653245567174,2566.606528202076,42489.4195309203,1324.2243099122998,1206.3410362964785,73.6919267071007,22.042943737946707,1.1821985841691475e-05,0.10547125481292169
0.9,1148.294893495825,4499.5784476766285,37595.87327235732,0.19731401472673876,2568.8843784676833,42485.37145009393,1322.4493602583802,1204.8738330541596,73.49774628337721,21.986080612387774,1.1799829509048215e-05,0.10563149589732193
0.91,1147.0236713753218,4499.431123526543,37597.701106885,0.19658415790682437,2571.0511687303283,42481.54382528979,1320.770672979616,1203.4847065244433,73.313293230487,21.93345016223371,1.1778113784421905e-05,0.10578467833217182
0.92,1145.8381060774484,4499.385347332504,37599.46410506003,0.1957335341435976,2573.164356175393,42478.01378834341,1319.2143570455892,1202.1882977214611,73.13245942967968,21.89383638611701,1.1751219242393906e-05,0.1059388734334327
0.93,1144.7486931720996,4499.5064085737495,37601.1875479296,0.19465010164858285,2575.2709439925425,42474.84014690504,1317.8002212741817,1200.995505239392,72.950335827311,21.874145655305774,1.1714716808981581e-05,0.10610061158352069
0.9400000000000001,1143.8053650653096,4500.046772842933,37602.956581070335,0.19290811982435013,2577.5354585791733,42472.27975672828,1316.6176093709926,1199.9585585136308,72.74947463129624,21.901646955863903,1.1651703017433336e-05,0.10629396604109127
0.9500000000000001,1143.3217784917758,4502.51912103977,37605.25397683877,0.1880099711647243,2580.91732766642,42471.91015288127,1316.2230997878473,1199.4045991664198,72.42771861928429,22.142066084057905,1.146224558293441e-05,0.10666129627273854
0.96,1143.8713918746453,4509.69363285797,37608.885550963765,0.17583901035245736,2587.1787669038654,42476.54609131044,1317.6525695342034,1199.9151141116054,71.79789673117901,22.91605330758853,1.0974397021751259e-05,0.10746305063916353
0.97,1147.1485605823152,4529.831601372364,37615.83246335776,0.14654143515768533,2601.620414983443,42494.14527708539,1324.1075647222808,1203.0928655549114,70.29284796095483,25.306193776923827,9.73702331050886e-06,0.10947338959023928
0.98,1156.2683049634877,4578.816606530257,37627.66529370157,0.09353119945094404,2634.7793574852026,42537.30707269328,1342.5808843599784,1210.973922898166,66.74644575108601,32.373178117270925,7.229848672210438e-06,0.11416670603358049
0.99,1172.2209131607995,4663.468596913096,37634.85209432148,0.04161550552907884,2692.091122383349,42598.57860608942,1380.4069449908907,1219.7488622809958,60.4273007573883,50.05439969255107,4.193953487201177e-06,0.12198676135769974
1.0,1189.253189716991,4757.012758867965,37623.16639255617,0.015994157226374678,2756.8861034603588,42636.92577204733,1434.1843326835979,1216.9633277010632,52.96735563436322,82.06176346860477,2.186966156831671e-06,0.1301245979282137
