3.519305570242682393e+02,3.520274000932473086e+02,3.521210202631914399e+02,3.522099539901357161e+02,3.522978779982294100e+02,3.523827933856817367e+02,3.524629276012735204e+02,3.525419667006394207e+02,3.526178785462780070e+02,3.526906269824826836e+02,3.527664948731651862e+02,3.528361068408701726e+02,3.529037489449167424e+02,3.529592932573538064e+02,3.530186239483302302e+02,3.530748730053330746e+02,3.531279122784351898e+02,3.531776180129740510e+02,3.532238834400635028e+02,3.532666313214305092e+02,3.533058254767169046e+02,3.533414807720914155e+02,3.533736716766721884e+02,3.534025413781893690e+02,3.534283150076668107e+02,3.534513232068820230e+02,3.534720447687526530e+02,3.534911777320559167e+02,3.535097463671497735e+02,3.535292435797329063e+02,3.535517884236371060e+02,3.535802452349976761e+02,3.535661628785994139e+02,3.536695686639932887e+02,3.537376733893452183e+02,3.535165000492394825e+02,3.534730066155059376e+02,3.534343479956614260e+02,3.533491368648853950e+02,3.532661556558192046e+02,3.531664440754306042e+02,3.530477347217671422e+02,3.529073526130896425e+02,3.527421176414843558e+02,3.525482206237667242e+02,3.523210669600040887e+02,3.520438477391664946e+02,3.517297216392007044e+02,3.513473651124862158e+02,3.509104644797121750e+02,3.503957644544357777e+02
3.519348399824500007e+02,3.520332801875766791e+02,3.521285690726252824e+02,3.522190035527772238e+02,3.523087715688678259e+02,3.523956167336875183e+02,3.524788736146669521e+02,3.525607042140823637e+02,3.526397269892695476e+02,3.527159456364224752e+02,3.527907215464138631e+02,3.528631244499211448e+02,3.529338351162698473e+02,3.529972066324251045e+02,3.530611534712595585e+02,3.531223907429563269e+02,3.531807743291914790e+02,3.532361594703106675e+02,3.532884196006680781e+02,3.533374671265364668e+02,3.533832747731942163e+02,3.534258964692719474e+02,3.534654875292172846e+02,3.535023260198589696e+02,3.535368393961712172e+02,3.535696439256690269e+02,3.536016078519327266e+02,3.536339506653530407e+02,3.536683888796783322e+02,3.537073295746603208e+02,3.537540885462661322e+02,3.538130685167517981e+02,3.538407031735300734e+02,3.539903408131351057e+02,3.541204924223022772e+02,3.538810329191652500e+02,3.538765867622216206e+02,3.538863833948302045e+02,3.538440595376607689e+02,3.538148002713323876e+02,3.537749397517546299e+02,3.537229871838527515e+02,3.536571469828229510e+02,3.535752302688725877e+02,3.534745390615352676e+02,3.533517170368464804e+02,3.531869333531384427e+02,3.530028093960268620e+02,3.527588343179214121e+02,3.524832047630596890e+02,3.521491026506309936e+02
3.519365752082559879e+02,3.520355036301981499e+02,3.521313645341514871e+02,3.522225965642745678e+02,3.523130841601380894e+02,3.524007539284655195e+02,3.524849374258951116e+02,3.525678144087042369e+02,3.526480707140390223e+02,3.527257517260209738e+02,3.528015189077120795e+02,3.528752993651963266e+02,3.529474277664204465e+02,3.530142312913775982e+02,3.530807756092457907e+02,3.531450169897200340e+02,3.532068688479744765e+02,3.532662401430521868e+02,3.533230503754903111e+02,3.533772468024143336e+02,3.534288228551673114e+02,3.534778369340032214e+02,3.535244313413382429e+02,3.535688527570184192e+02,3.536114774858675105e+02,3.536528475644450964e+02,3.536937267733642898e+02,3.537351870264578793e+02,3.537787342069976262e+02,3.538264751194423070e+02,3.538813068244405144e+02,3.539470744341804789e+02,3.539904342156384587e+02,3.541312608790328227e+02,3.542601886978923176e+02,3.540833611147580200e+02,3.541025642768717603e+02,3.541351622893631088e+02,3.541262505169585211e+02,3.541302465253178866e+02,3.541277554329699910e+02,3.541178632146057907e+02,3.540994501797891871e+02,3.540711235226563076e+02,3.540311270746473156e+02,3.539772226515254374e+02,3.538928978498313427e+02,3.537987752611072096e+02,3.536600322144025768e+02,3.535032795907255831e+02,3.533060413512585001e+02
3.519449186961610962e+02,3.520436658543593467e+02,3.521396875751541415e+02,3.522318837357177586e+02,3.523226848922788008e+02,3.524109074900904375e+02,3.524958461209290022e+02,3.525793636277033443e+02,3.526604889979798827e+02,3.527392762656806440e+02,3.528161573624963125e+02,3.528909037103714468e+02,3.529639067249433424e+02,3.530336754234532464e+02,3.531023854363078271e+02,3.531692295443489229e+02,3.532342051853513567e+02,3.532972988715010274e+02,3.533584923170579941e+02,3.534177702846883449e+02,3.534751299691018289e+02,3.535305917879857134e+02,3.535842117219761462e+02,3.536360962525361629e+02,3.536864221489142892e+02,3.537354653697181561e+02,3.537836457144438782e+02,3.538315957024825025e+02,3.538802623878528948e+02,3.539310471820688804e+02,3.539859761446620041e+02,3.540478688149927962e+02,3.540990385605323354e+02,3.542081145459110303e+02,3.543155612846984468e+02,3.542209525334672549e+02,3.542545865954303395e+02,3.542958850364740329e+02,3.543120875133401455e+02,3.543358565765894923e+02,3.543554836055859028e+02,3.543704070484896533e+02,3.543799418026603121e+02,3.543832369794616284e+02,3.543792166976879230e+02,3.543664981706916706e+02,3.543329261953591640e+02,3.542940835740114949e+02,3.542201262068197138e+02,3.541377396788294050e+02,3.540276620996501151e+02
3.519484571070938159e+02,3.520464821801942890e+02,3.521423020135754314e+02,3.522353206321132006e+02,3.523260369680320991e+02,3.524144745360654269e+02,3.525000128116635096e+02,3.525837738791087190e+02,3.526653449879005962e+02,3.527447325342492945e+02,3.528222605887690406e+02,3.528975376427710557e+02,3.529710189800373428e+02,3.530423105506438901e+02,3.531121498001472787e+02,3.531803508486343048e+02,3.532469535534818306e+02,3.533119808834308060e+02,3.533754394514535875e+02,3.534373215389804841e+02,3.534976091529867972e+02,3.535562806949667447e+02,3.536133209947320211e+02,3.536687361446072373e+02,3.537225757272581745e+02,3.537749671465277288e+02,3.538261696176744522e+02,3.538766585025841778e+02,3.539272528454848725e+02,3.539792980732148067e+02,3.540349065698356981e+02,3.540972364892624569e+02,3.541605412635007042e+02,3.542612624108324439e+02,3.543756693456340372e+02,3.542965722397842114e+02,3.543388075672401669e+02,3.543868832748080422e+02,3.544162315021621339e+02,3.544519803747724040e+02,3.544851525968669534e+02,3.545154630993365004e+02,3.545425763710276215e+02,3.545660853176697742e+02,3.545854764031497552e+02,3.546000742868858993e+02,3.545975720461322567e+02,3.545956263854199051e+02,3.545558787085497556e+02,3.545207154836190284e+02,3.544663973187441002e+02
3.519485532811893336e+02,3.520461685430049670e+02,3.521418813582869802e+02,3.522353800917231865e+02,3.523260288525731312e+02,3.524145689019309202e+02,3.525004561872015643e+02,3.525843171458685106e+02,3.526660930750048806e+02,3.527457540603145958e+02,3.528235931658977051e+02,3.528991246835785773e+02,3.529728415047824228e+02,3.530447428271430681e+02,3.531150641609681315e+02,3.531838427564875929e+02,3.532511373646086099e+02,3.533169871577745766e+02,3.533814095640130972e+02,3.534443993892470530e+02,3.535059301692382974e+02,3.535659587640575410e+02,3.536244343821280722e+02,3.536813138806224970e+02,3.537365864336341588e+02,3.537903130144122201e+02,3.538426894680616783e+02,3.538941460236120520e+02,3.539454995333603051e+02,3.539981754131752041e+02,3.540545084205842841e+02,3.541181089674674354e+02,3.541899859307451379e+02,3.542899984521238821e+02,3.544141777473360548e+02,3.543328399229587262e+02,3.543797347660599826e+02,3.544320579031648890e+02,3.544679937604345241e+02,3.545104089410356210e+02,3.545512031296082114e+02,3.545902747473438126e+02,3.546275223018982956e+02,3.546628379442540222e+02,3.546960897253069902e+02,3.547270852296463772e+02,3.547427752954781113e+02,3.547633709850194919e+02,3.547429030820746334e+02,3.547366924276076361e+02,3.547170659508877293e+02
3.519465698892902310e+02,3.520449407393520005e+02,3.521410989788346342e+02,3.522345347453428417e+02,3.523255487891087796e+02,3.524143041664512452e+02,3.525001946259632177e+02,3.525842650556393210e+02,3.526661872315897313e+02,3.527459738681592398e+02,3.528239190778310785e+02,3.528995876737813546e+02,3.529734505110180862e+02,3.530455773458330668e+02,3.531161226687611929e+02,3.531851654803450060e+02,3.532527779451873471e+02,3.533190159908935470e+02,3.533839169594857026e+02,3.534474981221827647e+02,3.535097568641736530e+02,3.535706734230456050e+02,3.536302172176991121e+02,3.536883583342351471e+02,3.537450867504032317e+02,3.538004438037852424e+02,3.538545731669241832e+02,3.539078020498961905e+02,3.539607664066818984e+02,3.540145948636143771e+02,3.540711602051952696e+02,3.541333892223157704e+02,3.542023881758524908e+02,3.542936087411774793e+02,3.544047651391176714e+02,3.543523279906420953e+02,3.544018185820722238e+02,3.544552478827613413e+02,3.544966012035635003e+02,3.545428310515632688e+02,3.545879518747846078e+02,3.546319346970042261e+02,3.546747647836732540e+02,3.547164411622250100e+02,3.547569681352259181e+02,3.547963328720924210e+02,3.548240519177356873e+02,3.548567603859448241e+02,3.548561158190993865e+02,3.548692714884621751e+02,3.548733559543474030e+02
3.519497121817897778e+02,3.520474760652639361e+02,3.521430406422085184e+02,3.522376841704241315e+02,3.523279527430648272e+02,3.524160984451149830e+02,3.525032794909662925e+02,3.525865929338978617e+02,3.526679563436343301e+02,3.527473675047176584e+02,3.528246856675875733e+02,3.529004087728611694e+02,3.529743638638784660e+02,3.530466247479398589e+02,3.531173458939231864e+02,3.531865945538374376e+02,3.532544553885663845e+02,3.533210026777574626e+02,3.533862986214115836e+02,3.534503919984923073e+02,3.535133175853472380e+02,3.535750968079993299e+02,3.536357402196066460e+02,3.536952527350624678e+02,3.537536432265430903e+02,3.538109413566288595e+02,3.538672264323919308e+02,3.539226755673946627e+02,3.539776409288524519e+02,3.540327672014972222e+02,3.540891576110177539e+02,3.541485860144240405e+02,3.542091618999177172e+02,3.542883198697931562e+02,3.543771221116403467e+02,3.543667917467608390e+02,3.544180252903277051e+02,3.544711604319321623e+02,3.545175395666168470e+02,3.545663398615803317e+02,3.546143238665394506e+02,3.546614825517490317e+02,3.547078203736253954e+02,3.547533580461815177e+02,3.547981312754764645e+02,3.548421815764355074e+02,3.548792157275937598e+02,3.549192865544501956e+02,3.549356212095157161e+02,3.549621232948602483e+02,3.549824645548356443e+02
3.519582973037418014e+02,3.520531550075081668e+02,3.521466497907758253e+02,3.522440911989574488e+02,3.523321547094179778e+02,3.524187616846668334e+02,3.525086779037258111e+02,3.525901593911029295e+02,3.526702584799127180e+02,3.527488303501899622e+02,3.528248891375066592e+02,3.529005810545756958e+02,3.529745542779571679e+02,3.530468508135518846e+02,3.531176720017923003e+02,3.531870366894385711e+02,3.532550355991644437e+02,3.533217524799236458e+02,3.533872626538216650e+02,3.534516316156419862e+02,3.535149138183204514e+02,3.535771518730130651e+02,3.536383765159529844e+02,3.536986079800630023e+02,3.537578600004014788e+02,3.538161488221879836e+02,3.538735114208711821e+02,3.539300397611390849e+02,3.539859409968351542e+02,3.540416361848032807e+02,3.540979100294599107e+02,3.541561177440443657e+02,3.542126005273275950e+02,3.542880991721111741e+02,3.543695020872837063e+02,3.543745909479815737e+02,3.544268404676417958e+02,3.544801521034877965e+02,3.545290966505378947e+02,3.545794222136609619e+02,3.546291296962017441e+02,3.546782378640733100e+02,3.547267872433903335e+02,3.547748484686067627e+02,3.548225296971860416e+02,3.548699800768085311e+02,3.549130665174046158e+02,3.549586527187810248e+02,3.549805721936468217e+02,3.550141736634295739e+02,3.550428325475821225e+02
3.519633560253287214e+02,3.520562482992169748e+02,3.521483863935456498e+02,3.522477735680127466e+02,3.523343800813624398e+02,3.524199952548774490e+02,3.525117820435910971e+02,3.525920610364297545e+02,3.526713413813872080e+02,3.527493751339433175e+02,3.528246166813321452e+02,3.529002936279168239e+02,3.529742801117764088e+02,3.530465931420102379e+02,3.531174712665924176e+02,3.531868985105012939e+02,3.532549681416921885e+02,3.533217680007595618e+02,3.533873791767869648e+02,3.534518746023791778e+02,3.535153175614602219e+02,3.535777602119937342e+02,3.536392423551549768e+02,3.536997909555196884e+02,3.537594215024936375e+02,3.538181434510097461e+02,3.538759739126472823e+02,3.539329666335232787e+02,3.539892669176142022e+02,3.540452067902111821e+02,3.541014562934740297e+02,3.541592427462971386e+02,3.542140291132148491e+02,3.542888371985026765e+02,3.543684103828358047e+02,3.543781884885477780e+02,3.544309735879586469e+02,3.544845137766452012e+02,3.545346724275010502e+02,3.545858204992896390e+02,3.546364689505452930e+02,3.546866572964282227e+02,3.547364539229532738e+02,3.547859684820409711e+02,3.548353652668112659e+02,3.548848749646431884e+02,3.549314299811558726e+02,3.549804058287711541e+02,3.550041729578339869e+02,3.550415376997111139e+02,3.550745321669626264e+02
3.519559192780107537e+02,3.520510266522558709e+02,3.521447103558917888e+02,3.522427491027880819e+02,3.523308542447192622e+02,3.524175004950376433e+02,3.525079841745723570e+02,3.525893944876430055e+02,3.526694527755162198e+02,3.527480145699981904e+02,3.528239554905585464e+02,3.528997356012414457e+02,3.529737997237409104e+02,3.530461893326907443e+02,3.531171139614106096e+02,3.531865866376568306e+02,3.532547025759477037e+02,3.533215518355749509e+02,3.533872182976094223e+02,3.534517785674021866e+02,3.535153007815894171e+02,3.535778433690298925e+02,3.536394539068830909e+02,3.537001684239245378e+02,3.537600119713470690e+02,3.538190022026334987e+02,3.538771592616931230e+02,3.539345275920456402e+02,3.539912182240121865e+02,3.540474830873239398e+02,3.541038343419426724e+02,3.541612187294963974e+02,3.542147725929141870e+02,3.542864244093322554e+02,3.543603497293021292e+02,3.543800467367240117e+02,3.544331334692623159e+02,3.544865357306293845e+02,3.545376657877360458e+02,3.545892757572951837e+02,3.546404395310387372e+02,3.546911954221126848e+02,3.547416063708380420e+02,3.547917710039283747e+02,3.548418360757448795e+02,3.548920083575487183e+02,3.549401254953244802e+02,3.549900852197084760e+02,3.550196121709380463e+02,3.550603089953458493e+02,3.550976052613211209e+02
3.519505657678556076e+02,3.520475435382498404e+02,3.521424526547987170e+02,3.522400955763255865e+02,3.523292373428302540e+02,3.524165114456293963e+02,3.525068552170881162e+02,3.525888301107602842e+02,3.526691854078881647e+02,3.527478756021644131e+02,3.528236135425584621e+02,3.528993911946813569e+02,3.529734563842890225e+02,3.530458069974204136e+02,3.531167654104908706e+02,3.531862745778636850e+02,3.532544295721417029e+02,3.533213208928324320e+02,3.533870336427328311e+02,3.534516467107150675e+02,3.535152319666011067e+02,3.535778534934362369e+02,3.536395669137615982e+02,3.537004189765112301e+02,3.537604478526262710e+02,3.538196851674344430e+02,3.538781617934693031e+02,3.539359209130797126e+02,3.539930437454340790e+02,3.540496952174255512e+02,3.541061976859213587e+02,3.541631386298013240e+02,3.542149935342130220e+02,3.542828511899191426e+02,3.543493437739461456e+02,3.543814081557887903e+02,3.544347078219611831e+02,3.544877692699598697e+02,3.545398408575354665e+02,3.545917686012377317e+02,3.546432748276099574e+02,3.546943877589915814e+02,3.547451520037863020e+02,3.547956366466591476e+02,3.548459448374524072e+02,3.548962238320347069e+02,3.549452952549467568e+02,3.549953963322332697e+02,3.550314993641106298e+02,3.550750465368878963e+02,3.551161367135454157e+02
