table_id,mixture,T_K,co2_loading_mol_per_mol_mea,co2_loading_uncertainty,mea_wt_pct,sugar_wt_pct,water_wt_pct,property_or_metric,units,value,comparison_or_reference,source_locator,evidence_label,claim_scope,K_G_x10e4_mol_m2_kPa_s,D_CO2_x10e9_m2_s,H_CO2_kPa_m3_kmol,k_l_x10e5_m_s,k_g_x10e2_m_s,k_ov_s_1,Ha,E_inf,zotero_collection_key,zotero_parent_key,zotero_attachment_key,local_companion_locator
S6.2,5 M MEA (30 wt%),310.9,0.305,,,,,Ha,dimensionless,151,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),310.9,0.305,,,,,m_kL_Ei,10^-3 m/s,3.31,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),314.7,0.305,,,,,m,dimensionless,0.43,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),314.7,0.305,,,,,kg,10^-3 m/s,5.45,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),314.7,0.305,,,,,kL,10^-5 m/s,5.29,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),314.7,0.305,,,,,Ha,dimensionless,163,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),314.7,0.305,,,,,m_kL_Ei,10^-3 m/s,3.71,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),300.3,0.352,,,,,m,dimensionless,0.49,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),300.3,0.352,,,,,kg,10^-3 m/s,5.01,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),300.3,0.352,,,,,kL,10^-5 m/s,3.06,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),300.3,0.352,,,,,Ha,dimensionless,129,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),300.3,0.352,,,,,m_kL_Ei,10^-3 m/s,1.93,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),305.4,0.352,,,,,m,dimensionless,0.46,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),305.4,0.352,,,,,kg,10^-3 m/s,5.34,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),305.4,0.352,,,,,kL,10^-5 m/s,3.37,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),305.4,0.352,,,,,Ha,dimensionless,142,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),305.4,0.352,,,,,m_kL_Ei,10^-3 m/s,2.20,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),311.1,0.352,,,,,m,dimensionless,0.42,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),311.1,0.352,,,,,kg,10^-3 m/s,5.67,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),311.1,0.352,,,,,kL,10^-5 m/s,3.77,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),311.1,0.352,,,,,Ha,dimensionless,149,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),311.1,0.352,,,,,m_kL_Ei,10^-3 m/s,2.36,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),295.9,0.352,,,,,m,dimensionless,0.53,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),295.9,0.352,,,,,kg,10^-3 m/s,4.48,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),295.9,0.352,,,,,kL,10^-5 m/s,2.79,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),295.9,0.352,,,,,Ha,dimensionless,120,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
S6.2,5 M MEA (30 wt%),295.9,0.352,,,,,m_kL_Ei,10^-3 m/s,1.77,,"Ganesan2026 supplied SI PDF p. 10-11, Table S6.2",verified,retained_specific_absorption_flux_input,,,,,,,,,9T8XETPA,KVLELL3S,77DLGVMR,Downloads/Zotero-Supplements/Ganesan_2026_Supplementary_Information.pdf
