case_id,position,liquid_temperature_K,vapor_temperature_K,vapor_co2_fugacity_Pa,liquid_co2_flux_mol_m2_s
2C,0.37,339.8911078911706,339.625929482692,9115.15256496906,0.002489120771966
2C,0.38,340.05432211299507,339.7905985171385,9055.718275373,0.0024978542214311
2C,0.39,340.2148267592867,339.9541396972658,8996.43147624724,0.0025063107977323
2C,0.4,340.37271915471274,340.11782451163566,8937.277944526517,0.0025144866966435
2C,0.41,340.5284004047847,340.28029345492195,8878.250277378283,0.0025223805549341
2C,0.42,340.6821394841692,340.4394613062481,8819.354367549986,0.0025299961278499
2C,0.43,340.8338353641043,340.5955033292112,8760.597555590248,0.0025373378354709
2C,0.44,340.98338729550875,340.7485938399515,8701.986883540214,0.0025444100898808
2C,0.45,341.1306948007252,340.89890622186977,8643.529112419114,0.0025512172965668
2C,0.46,341.27565766490693,341.0466129422409,8585.231277970655,0.0025577640761909
2C,0.47,341.4181759270561,341.19188557069253,8527.09959279762,0.0025640548169738
2C,0.48,341.5581498707135,341.33489479951555,8469.140546370605,0.0025700941169465
2C,0.49,341.69548001430195,341.4758104657776,8411.360363854401,0.0025758865618787
2C,0.5,341.8300671011255,341.6148015752109,8353.765698122244,0.0025814370135886
2C,0.51,341.96485871202634,341.7532564069161,8296.125982208901,0.0025933700306329
2C,0.52,342.1018724693993,341.8919566062336,8238.274461178962,0.0026048229033029
2C,0.53,342.2396176417087,342.03016845327977,8180.304920253896,0.0026158336851842
2C,0.54,342.3766079604656,342.16716865636613,8122.308972114521,0.0026264412695181
2C,0.55,342.51136162460705,342.3022441934183,8064.37538912033,0.002636685037906
2C,0.56,342.64240121685526,342.43469199237205,8006.590534513968,0.0026466049872925
2C,0.5700000000000001,342.7682535327443,342.56381845608075,7949.03757471261,0.0026562413117007
2C,0.58,342.8874493229889,342.6889388368869,7891.797349302234,0.0026656347276582
2C,0.59,342.9985229498096,342.8093764654908,7834.948030193795,0.0026748262590838
2C,0.6,343.1000119577768,342.92446183810114,7778.565128561498,0.0026838571764794
2C,0.61,343.2098624680451,343.0430308850455,7721.694431270504,0.0026922792922981
2C,0.62,343.3411283714329,343.1714539759154,7663.666742545835,0.002699763329399
2C,0.63,343.48502595628185,343.3054038111242,7604.973718630796,0.002706531727515
2C,0.64,343.63279586730613,343.4406083812059,7546.091168260023,0.0027128085912938
2C,0.65,343.7757059886159,343.5728555643739,7487.478834119093,0.0027188192012223
2C,0.66,343.9050512770908,343.6979920427969,7429.580098649374,0.0027247894803678
2C,0.67,344.01215057078537,343.81191672957647,7372.823368600651,0.002730946301353
2C,0.68,344.0883403949106,343.9105688767352,7317.622376067949,0.0027375172802508
2C,0.6900000000000001,344.12496578196425,343.9899109834966,7264.378110136377,0.0027447314192019
2C,0.7000000000000001,344.1133681128218,344.04590654503323,7213.480645153054,0.0027528197509644
2C,0.71,344.1219033545865,344.09902490136096,7172.608958146029,0.0027658458926205
2C,0.72,344.22059360167503,344.1775408450978,7142.531471272788,0.0027843612938344
2C,0.73,344.40321747094134,344.2890178243768,7113.2697128786585,0.0028031891258092
2C,0.74,344.6634720505358,344.44085416215285,7074.890453055163,0.002816985191791
2C,0.75,344.9949584444291,344.64023032813105,7017.561814982249,0.002820269538437
2C,0.76,345.3911715320492,344.89405536043466,6931.608868521376,0.0059574085054258
2C,0.77,345.8454940851348,345.20891342411426,6807.585687135779,0.0090114276762439
2C,0.78,346.3511953660009,345.59101156583426,6636.333696076327,0.0118911902655382
2C,0.79,346.9014343017429,346.0461297679452,6409.054841264959,0.0144843564655966
2C,0.8,347.4892672876157,346.5795744145895,6117.380889351172,0.0166587279397094
2C,0.81,348.08792420582034,347.1593865283673,5777.185398033547,0.0183633836446091
2C,0.8200000000000001,348.6704128425824,347.74317968742366,5415.182075759265,0.0196380487751992
2C,0.8300000000000001,349.22953134437284,348.32063042220926,5039.375085768635,0.020486232272707
2C,0.84,349.7582644062449,348.8819224303844,4657.422867277606,0.0209288311987356
2C,0.85,350.2497697351529,349.4177106244159,4276.64104278654,0.0210030988822267
2C,0.86,350.7093617166102,349.9246363384097,3903.44694254776,0.0207575850510999
2C,0.87,351.1401955847836,350.40217717115576,3541.760911941192,0.0202368697410292
2C,0.88,351.5324163256696,350.84574999877714,3194.752885427525,0.0194887281798085
2C,0.89,351.8762923087003,351.2509760713672,2865.423144195147,0.0185671091628491
2C,0.9,352.1621851019674,351.61362423386265,2556.6309248882912,0.0175318957548494
2C,0.91,352.446710713421,351.95195013792375,2269.1772491494426,0.0164287813081101
2C,0.92,352.75200676661024,352.2746213334712,2002.3446057698511,0.0152888841584593
2C,0.93,353.01720789373144,352.5637352986654,1756.3043152115492,0.0141517894025801
2C,0.94,353.1819550393223,352.8020927548393,1530.8627536685988,0.0130530840181568
2C,0.95,353.18617122777374,352.97289682270656,1325.548491601723,0.012024354435941
2C,0.96,353.21706584466824,353.1386374427629,1137.4180517755974,0.0110631291885507
2C,0.97,352.2167450328033,352.96431212585776,970.8167615567878,0.0102612480500786
2C,0.98,347.4306230165449,351.51219167099083,834.2622899128982,0.0097817417467396
2C,0.99,334.700136876486,346.4441416217895,733.2613282059838,0.0097627793462861
2C,1.0,318.1499999999999,336.7333749200294,631.7850337991482,0.0097019209502788
3C,0.0,326.5756416271317,316.7500000000003,10253.352966704944,0.0031309228109057
3C,0.01,328.5514367118204,322.62499432382657,9973.661368183317,0.0030557041063781
3C,0.02,330.17700232424187,326.7731250216641,9738.526225641252,0.0029939656408806
3C,0.03,331.5014490755437,329.57534316467206,9541.226997821648,0.002943806782673
3C,0.04,332.5713732559809,331.34908816090586,9374.802172620231,0.0029031279390721
3C,0.05,333.43147556878864,332.37073312855176,9232.725392262886,0.0028698774932518
3C,0.06,334.12506035416965,332.89076619553987,9108.987029947724,0.00284209144583
3C,0.07,334.6944275620619,333.14399416693425,8998.00338303107,0.0028178694319623
3C,0.08,335.18116599351924,333.35603686291546,8894.52093121275,0.0027953466062259
3C,0.09,335.62635351675766,333.7468027840601,8793.54761893318,0.0027726736833389
3C,0.1,336.0706679832904,334.5313178190399,8690.343420639085,0.0027480185883699
3C,0.11,336.512565880139,335.4704219802696,8587.14488075915,0.0027222420650723
3C,0.12,336.9251062892634,336.2085886163587,8488.816828412482,0.0026972960388997
3C,0.13,337.3105656932031,336.7809155218067,8394.804462864413,0.0026730155271718
3C,0.14,337.6711862373479,337.2213807429379,8304.586385126227,0.0026492401266665
3C,0.15,338.00917955346625,337.5630541687008,8217.669707307406,0.0026258126757789
3C,0.16,338.3267301691981,337.83826840807825,8133.584870401159,0.0026025776746488
3C,0.17,338.62599851820505,338.0787527028527,8051.884944563103,0.0025793814681642
3C,0.18,338.90912356357006,338.31573277075165,7972.141045579337,0.0025560707579935
3C,0.19,339.1782250452131,338.5799988333608,7893.94230298024,0.0025324929586905
3C,0.2,339.43540536056554,338.90194362050465,7816.894983936901,0.0025084961866186
3C,0.21,339.68293724139966,339.241569585809,7741.314806863633,0.002484232917588
3C,0.22,339.92205076016404,339.54288096860665,7667.61016159533,0.0024599017831672
3C,0.23,340.15326879204514,339.8119070361208,7595.546899909525,0.0024354213437439
3C,0.24,340.3771098186821,340.05458375569407,7524.8961771554705,0.0024107087096828
3C,0.25,340.59408820712895,340.27676335105457,7455.434229019014,0.0023856795485527
3C,0.26,340.80471446455107,340.484222426106,7386.942417035325,0.0023899207272175
3C,0.27,341.00949546913904,340.682668726645,7319.206219878116,0.0023938773602222
3C,0.28,341.2089346776873,340.8777466013893,7252.015747014897,0.0023974633875397
3C,0.29,341.4035323102475,341.0750412163019,7185.165225756082,0.0024005899273966
3C,0.3,341.5937855122323,341.28008157027,7118.452915113359,0.0024031653520664
3C,0.31,341.77989778127375,341.4858390846849,7051.983052812923,0.0024052429680744
3C,0.32,341.96183997106124,341.6823392582277,6985.981946488348,0.0024069388125516
3C,0.33,342.13975743867763,341.87064183513195,6920.434994678448,0.0024082536016788
3C,0.34,342.31379476096697,342.05179450317905,6855.3281926462005,0.0024091880204377
3C,0.35,342.48409576250094,342.2268335657598,6790.648140925387,0.0024097427439956
3C,0.36,342.65080354232725,342.3967845586164,6726.382120975978,0.0024099184940924
3C,0.37,342.81406049951784,342.56266281333285,6662.517911715753,0.0024097159625139
3C,0.38,342.9740083575328,342.7254739694878,6599.043943600639,0.0024091359067256
3C,0.39,343.1307881874145,342.8862144372424,6535.949210803544,0.0024081791215224
3C,0.4,343.28454042982713,343.04587181200907,6473.223267615064,0.002406846453157
3C,0.41,343.43544385105565,343.203377897899,6410.868165090652,0.0024051453295307
3C,0.42,343.5836223881755,343.3571641660294,6348.891300009765,0.0024030861731448
3C,0.43,343.7291335818472,343.50745945898234,6287.290851288015,0.0024006744395945
3C,0.44,343.87203471643784,343.654490207308,6226.065166656215,0.002397915637955
3C,0.45,344.0123828262935,343.7984805237328,6165.212765003748,0.0023948153369272
3C,0.46,344.15023470186344,343.939652293028,6104.732318004199,0.0023913791591654
3C,0.47,344.2856468956751,344.0782252576817,6044.622684237479,0.0023876128054228
3C,0.48,344.4186757281659,344.21441709951176,5984.882867076334,0.0023835220352165
3C,0.49,344.5493772933698,344.34844351734574,5925.512036063112,0.0023791126835965
3C,0.5,344.6778074644638,344.4805183008908,5866.509535223963,0.0023743906708472
3C,0.51,344.8052629809684,344.6112654778994,5807.714498807262,0.0023787800278018
3C,0.52,344.932592614596,344.7409732257208,5748.993958389014,0.0023825196095579
3C,0.53,345.05918142580146,344.8693536269687,5690.387984196716,0.0023856360364869
3C,0.54,345.18441619873244,344.99612328372643,5631.935288963703,0.0023881563333033
3C,0.55,345.3076854140292,345.1210031788501,5573.673543890217,0.0023901080768542
3C,0.56,345.42837920629023,345.24371850837593,5515.637798112644,0.0023915183372088
3C,0.5700000000000001,345.5458893063172,345.3639984861086,5457.863705002252,0.0023924156782479
3C,0.58,345.6596089682436,345.48157612138664,5400.3843425078,0.0023928280833866
3C,0.59,345.76893288164763,345.5961879709276,5343.231847566277,0.0023927839457783
3C,0.6,345.87325706873906,345.70757386555294,5286.437180740428,0.0023923118724145
3C,0.61,345.98018860902795,345.8195429957476,5229.688650717313,0.002391207291163
3C,0.62,346.0952528341766,345.9348203495225,5172.773476690263,0.0023893242150995
3C,0.63,346.21473070161846,346.05153970416904,5115.863817390788,0.0023867790678305
3C,0.64,346.3349126602743,346.1678599470643,5059.124313129282,0.0023836883607887
3C,0.65,346.4520990093303,346.2819654863504,5002.711766680667,0.002380168170235
3C,0.66,346.5625997068585,346.3920654658806,4946.776720144962,0.0023763349692225
3C,0.67,346.6627336321234,346.49639182435226,4891.460760503226,0.00237230341394
3C,0.68,346.74882730514605,346.5931962347806,4836.9056407619,0.0023681927262605
3C,0.6900000000000001,346.8172130665483,346.6807459537041,4783.222547347173,0.0023641037703416
3C,0.7000000000000001,346.8642267198407,346.757318599894,4730.551505259533,0.0023601626424607
3C,0.71,346.9190924888806,346.83180430971834,4683.149633384897,0.0023596362377724
3C,0.72,347.0122480199784,346.91680628249645,4641.902378032166,0.0023633300494519
3C,0.73,347.14183941077,347.0161450528219,4601.878637119919,0.0023675550423883
3C,0.74,347.3059949158892,347.13358931714265,4558.170958858182,0.0023684860129509
3C,0.75,347.5028210506173,347.2728415441938,4505.910156983985,0.0023621741092289
3C,0.76,347.7303992893032,347.43752263331004,4440.280894367225,0.0036773493570752
3C,0.77,347.9867833754433,347.6311557944395,4356.539590651573,0.0049567557464464
3C,0.78,348.2699972608476,347.8571498476454,4250.03303681194,0.0061663721707712
3C,0.79,348.5780336910425,348.1187821622905,4116.219026901201,0.0072641967612293
3C,0.8,348.90885345290974,348.41918147594004,3950.687095919997,0.0082005558676228
3C,0.81,349.2512690314862,348.7454864726584,3760.37950489052,0.0089571964273726
3C,0.8200000000000001,349.59192731084835,349.07895575600384,3557.597172652308,0.0095491065771543
3C,0.8300000000000001,349.9255630285222,349.41391585213586,3346.009676306659,0.009975614118532
3C,0.84,350.2469730093909,349.74488001324283,3129.1740700233486,0.0102420265207869
3C,0.85,350.55101434969583,350.0665425680368,2910.533525655042,0.0103593739474248
3C,0.86,350.84664754600976,350.3797147575264,2693.0941641266163,0.0103423213306297
3C,0.87,351.13484581619736,350.68331070764054,2479.068834050365,0.0102060169646811
3C,0.88,351.3986334737304,350.96954053514094,2270.5029676834174,0.0099684407239351
3C,0.89,351.6211617411101,351.2308904676091,2069.295837345262,0.0096501813336687
3C,0.9,351.7856806109234,351.46006215152033,1877.2170162393047,0.0092742345312358
3C,0.91,351.9959495353867,351.6958686380479,1694.0651168553757,0.0088511712912319
3C,0.92,352.27403291732963,351.94663970260353,1519.9776503421836,0.0083940322438665
3C,0.93,352.4813651912723,352.16080719512263,1356.545748365265,0.0079288752794682
3C,0.94,352.48013231618665,352.28828135883987,1204.6557045756856,0.0074780783446994
3C,0.95,352.13244364941704,352.2791021313506,1064.6244648135946,0.0070600852405615
3C,0.96,351.09652047626173,352.014368076499,937.3543196435368,0.0066998260834266
3C,0.97,347.88264018269155,350.83690695961985,828.4106513476869,0.0064730920291549
3C,0.98,340.54584521018785,347.60396395971986,741.3351813009741,0.00644328512444
3C,0.99,329.34885729373514,341.1559626597673,664.4288449658745,0.0065055671863338
3C,1.0,318.15,332.0714040559944,571.9256104264301,0.0063669809228978
4C,0.0,326.0158278552249,316.3500000000004,8349.792709204254,0.0044196321116835
4C,0.01,328.9293474930832,322.45244927653545,7974.916852454125,0.0042932290696791
4C,0.02,331.26781637596423,326.9102087868257,7656.572701743423,0.0041901791291021
4C,0.03,333.1173329999387,330.11477211455525,7387.0883427804065,0.0041080487934307
4C,0.04,334.5582979228324,332.36572651672043,7157.217161824285,0.0040430147135128
4C,0.05,335.6669011024315,333.90481946101386,6958.294825400913,0.0039911335834852
4C,0.06,336.5163049424442,334.93757009976287,6782.643983951534,0.0039486440354806
4C,0.07,337.17756149245315,335.64725298101865,6623.482650369146,0.0039119713358265
4C,0.08,337.7202901968703,336.2038131031061,6474.754090978204,0.0038776716463336
4C,0.09,338.2131335082813,336.76907298111814,6330.986178988887,0.0038423830744816
4C,0.1,338.7240012971166,337.49894861328096,6187.211261056307,0.0038028080964254
4C,0.11,339.2472644828631,338.29401410367444,6044.629293213483,0.0037598066114612
4C,0.12,339.7341660370629,338.9670825428068,5907.214222354977,0.0037163275703903
4C,0.13,340.1873844809828,339.53735077621883,5774.549843501626,0.0036722673364053
4C,0.14,340.60955651896444,340.023250457747,5646.2544447851,0.0036275262725531
4C,0.15,341.0032813478569,340.4425721796024,5521.9776234563415,0.0035820085796708
4C,0.16,341.3711245579813,340.8125690078121,5401.396198333878,0.003535621173042
4C,0.17,341.7156216414422,341.1500416943467,5284.214819848601,0.0034882759750742
4C,0.18,342.0392811215979,341.47140737988855,5170.160970158378,0.0034398877138447
4C,0.19,342.344587315723,341.7927532401021,5058.984765084421,0.0033903752755022
4C,0.2,342.6340027413459,342.12987624587566,4950.456890311981,0.003339661480553
4C,0.21,342.9111732794046,342.4653912784013,4844.850659360469,0.0032880839997911
4C,0.22,343.17850883438393,342.7740346368157,4742.310326156951,0.0032358836558742
4C,0.23,343.4365982111701,343.05952419189686,4642.439212063548,0.0031828349999752
4C,0.24,343.6860243165619,343.3255029461655,4544.850192354737,0.0031287000175602
4C,0.25,343.92736453905826,343.5755461263287,4449.165303105523,0.0030732284076559
4C,0.26,344.1611910967207,343.81316733477155,4355.015180362354,0.003080515012724
4C,0.27,344.38807135386764,344.04182381677896,4262.038487165681,0.0030847361609533
4C,0.28,344.6085681073165,344.2649208931268,4169.881527665342,0.0030856339751331
4C,0.29,344.8232398428149,344.4858156017647,4078.197874266301,0.0030829225417564
4C,0.3,345.0326409622613,344.7078195873952,3986.648043773543,0.0030762884855893
4C,0.31,345.2366617316403,344.92703333078856,3895.517177347309,0.0030660419382378
4C,0.32,345.4349161958575,345.1377876255405,3805.3407784862993,0.0030527912625319
4C,0.33,345.62754083541614,345.340699301088,3716.160592480821,0.0030366539705061
4C,0.34,345.8146712847183,345.53637549331245,3628.0185815403865,0.0030177519877931
4C,0.35,345.9964423555079,345.7254141896976,3540.9569766028003,0.0029962117404054
4C,0.36,346.1729880599025,345.9084047456262,3455.018248121651,0.0029721641538899
4C,0.37,346.344441633021,346.08592837325807,3370.245204135572,0.0029457448011359
4C,0.38,346.5109355552151,346.25855860433063,3286.68090796829,0.0029170938435144
4C,0.39,346.67260157391155,346.426861728132,3204.3687372559084,0.0028863561366621
4C,0.4,346.82957072507224,346.5913972058057,3123.3524281808373,0.0028536813262145
4C,0.41,346.98186006822294,346.7515713022777,3043.674525266474,0.0028192218739483
4C,0.42,347.12951370951004,346.9065771773084,2965.354492264935,0.0027831038593601
4C,0.43,347.2727020913642,347.0566465808513,2888.401637253884,0.0027454415743246
4C,0.44,347.4115948259852,347.2020072156882,2812.825981812224,0.0027063512228372
4C,0.45,347.5463607276444,347.34288295120353,2738.638799949313,0.0026659517656795
4C,0.46,347.67716784400886,347.4794940258269,2665.849567969009,0.0026243607242329
4C,0.47,347.80418348649897,347.6120572386711,2594.472020754321,0.0025817027495683
4C,0.48,347.9275742596982,347.7407861308555,2524.5180626903525,0.002538101160921
4C,0.49,348.0475060898294,347.86589115696984,2456.000791105793,0.0024936822580813
4C,0.5,348.16414425230926,347.98757984710335,2388.934000729793,0.0024485747136885
4C,0.51,348.2780153440616,348.1062343303349,2323.097501275729,0.002420165859961
4C,0.52,348.38939586146904,348.22204025737386,2258.297005528741,0.002388691919115
4C,0.53,348.4980758632568,348.33490920038014,2194.5836229807155,0.0023543614519376
4C,0.54,348.6038459218153,348.4447537950795,2132.0079096759378,0.0023173902674758
4C,0.55,348.7064970863017,348.5514876340537,2070.619660130196,0.0022780009529381
4C,0.56,348.8058208432572,348.6550251573224,2010.4685662548109,0.002236423885622
4C,0.5700000000000001,348.90160907476206,348.75528154024,1951.6030408939275,0.0021928950864953
4C,0.58,348.99365401412143,348.8521725787109,1894.0714908025643,0.002147658315484
4C,0.59,349.08174819909954,348.94561457171,1837.9217568982403,0.002100964013975
4C,0.6,349.1656844227,349.0355242010764,1783.2012194109598,0.0020530693942211
4C,0.61,349.247604957728,349.12285660179083,1729.9077633127326,0.0020041418911902
4C,0.62,349.3292173380007,349.20838155825686,1678.0149499379604,0.0019542997807407
4C,0.63,349.4096637220225,349.29174110456285,1627.5330611490938,0.0019037322784898
4C,0.64,349.4880879613105,349.3725812956584,1578.4709172234552,0.0018526271954638
4C,0.65,349.56363550321373,349.4505519145724,1530.8360343587194,0.0018011709806684
4C,0.66,349.6354532643464,349.52530612707886,1484.6348576892751,0.0017495489651277
4C,0.67,349.702689474759,349.5965000849608,1439.8726346982537,0.0016979448681481
4C,0.68,349.76449349295723,349.6637924787912,1396.5537671108332,0.0016465413484527
4C,0.6900000000000001,349.82001559184664,349.72684404089694,1354.6818038900828,0.0015955198189183
4C,0.7000000000000001,349.86840671566364,349.78531699888214,1314.259589379324,0.0015450606207026
4C,0.71,349.91613773284433,349.8411056355078,1276.2941373310048,0.001497721736105
4C,0.72,349.9699237449369,349.8968433750558,1241.0627221671418,0.0014544656275017
4C,0.73,350.02928218362536,349.9532996233671,1207.4840775834052,0.0014129743089494
4C,0.74,350.09373008485164,350.011240476812,1174.4688236393158,0.0013707365175266
4C,0.75,350.1627839609381,350.07142838229834,1140.9391405849003,0.0013250958133903
4C,0.76,350.2359597021381,350.13462174855954,1105.8193381887702,0.0015586994363707
4C,0.77,350.31277250764253,350.2015745099424,1068.038731078096,0.0017706458847771
4C,0.78,350.3927368460716,350.27303564406026,1026.5318141004363,0.0019524924363528
4C,0.79,350.4753664454763,350.3497486448358,980.239162688351,0.0020936321219971
4C,0.8,350.5601743128638,350.43245095263774,928.107671728492,0.0021813105812016
4C,0.81,350.6453054411268,350.5183655634964,872.3115641712493,0.0022187232434285
4C,0.8200000000000001,350.7281017730408,350.60333626416866,816.1960086098409,0.0022207139849869
4C,0.8300000000000001,350.80687456077226,350.68603657534794,760.4695262377874,0.0021914959717435
4C,0.84,350.87993923721666,350.76515238667446,705.8327026414476,0.0021366832600335
4C,0.85,350.9456149168838,350.8393806495982,652.9784374602457,0.0020632723037786
4C,0.86,351.0127024579031,350.9118770171178,602.3768827336997,0.0019778618801312
4C,0.87,351.0818832054922,350.982882435792,554.1038754168425,0.0018845877034651
4C,0.88,351.13931802408365,351.0467719840653,508.2468196675074,0.0017878480899098
4C,0.89,351.1711885099733,351.0979688209079,464.8716537481386,0.0016920123536895
4C,0.9,351.1636853665179,351.13092105988,424.0266465118755,0.001601404488827
4C,0.91,351.22013197463536,351.1864117411507,385.2989391350725,0.0015154875233151
4C,0.92,351.3404741425986,351.2639221949262,348.4983786270996,0.0014353852423034
4C,0.93,351.35605404356795,351.2964181806924,313.833107806113,0.001366524337242
4C,0.94,351.09823600288223,351.21697050166057,281.3186063448486,0.0013123899962141
4C,0.95,350.3971097614524,350.9563699801488,250.80782210766657,0.0012744165413781
4C,0.96,347.35662860790336,349.6315447084988,224.2820985410169,0.0012821041347255
4C,0.97,341.1230565492208,346.509719254669,201.01856549713224,0.0013315952016031
4C,0.98,333.1038965681632,341.6549213346576,177.4951477783331,0.0013773562016701
4C,0.99,324.8359142137557,335.24463231825,150.74449642440504,0.0013748570636634
4C,1.0,318.0500000000001,327.9503501610103,118.52382379418802,0.0012846108360006
5C,0.0,325.2203974218491,318.15,10909.602186484128,0.0019945008625592
5C,0.01,326.42549406401065,322.2419900901445,10742.180271512085,0.0019795999225269
5C,0.02,327.4650755812743,325.1568384330285,10596.672005843451,0.0019685089190383
5C,0.03,328.3597530446304,327.12682083757807,10469.723308245457,0.001960655839497
5C,0.04,329.12936235963946,328.3625357923493,10358.06190533798,0.0019554440841166
5C,0.05,329.7931269741092,329.0597195728131,10258.562869017363,0.0019522696372159
5C,0.06,330.3697920367235,329.4042036813315,10168.23847988361,0.0019505210061948
5C,0.07,330.8777322628609,329.5754067299145,10084.207115590689,0.0019495737573351
5C,0.08,331.33503515989264,329.7485975899127,10003.667908206266,0.001948785888447
5C,0.09,331.75956080176235,330.0960705772408,9923.890779671778,0.0019474966179278
5C,0.1,332.16897900842434,330.78731820749533,9842.23049109036,0.0019450311712832
5C,0.11,332.5651744519246,331.6118498985204,9760.516731369147,0.0019418489305424
5C,0.12,332.93941671490586,332.2676294755125,9682.01438855592,0.0019388129313985
5C,0.13,333.2933020981176,332.78375712473843,9606.330954572624,0.0019358497164688
5C,0.14,333.62840300622463,333.1886454533949,9533.089966397309,0.0019328850198384
5C,0.15,333.9462703359964,333.5101416719341,9461.928232735669,0.001929843269738
5C,0.16,334.24843561145025,333.77562633524286,9392.495414681372,0.0019266476901196
5C,0.17,334.5364128744113,334.01209032197545,9324.449587292627,0.0019232192649015
5C,0.18,334.8117003380861,334.2461913718563,9257.45934156884,0.0019194774735817
5C,0.19,335.07578181017305,334.50429123235506,9191.201990606838,0.0019153399482488
5C,0.2,335.33012789122193,334.81247427612544,9125.365141689032,0.0019107230739856
5C,0.21,335.5765781635128,335.13675179205416,9060.263923171273,0.0019057236638622
5C,0.22,335.81628029364447,335.429233645976,8996.30206018333,0.0019004690164113
5C,0.23,336.0496548724613,335.6948959245068,8933.298790139796,0.0018949160167203
5C,0.24,336.2771188728895,335.9386526021458,8871.077419933514,0.0018890204113162
5C,0.25,336.4990858452521,336.16536107327016,8809.4639971404,0.0018827364667953
5C,0.26,336.7159660948855,336.3798268291063,8748.2878831293,0.0018977533676503
5C,0.27,336.9281668424017,336.5868073143016,8687.380251439377,0.0019124973815364
5C,0.28,337.13609236692395,336.79101499384507,8626.575406527427,0.0019269189872193
5C,0.29,337.34014413261144,336.9971196579417,8565.710057691183,0.0019409664755879
5C,0.3,337.54072089873875,337.20974998996303,8504.624323494647,0.0019545863346021
5C,0.31,337.7379166228674,337.4231153509,8443.413513551852,0.0019678074439704
5C,0.32,337.931643610884,337.6289288682863,8382.278898892684,0.0019806962672928
5C,0.33,338.12202567423475,337.82803820460936,8321.211981700288,0.0019932509135999
5C,0.34,338.3091859738907,338.0212827738953,8260.205468785736,0.002005469758265
5C,0.35,338.4932470391681,338.20949410960446,8199.253141694979,0.0020173514242688
5C,0.36,338.67433078566927,338.39349620173374,8138.34605893616,0.0020288934523866
5C,0.37,338.85255853234736,338.5741058041029,8077.480159186136,0.0020400949847619
5C,0.38,339.0280510177103,338.75213271274225,8016.648652495974,0.0020509540935509
5C,0.39,339.2009284151742,338.9283800162433,7955.845832137689,0.0020614691299378
5C,0.4,339.37131034757584,339.1036443188837,7895.066270445879,0.0020716384473117
5C,0.41,339.5391408973787,339.2769762406522,7834.327006572299,0.0020814688144496
5C,0.42,339.70438473235623,339.44705593100247,7773.646311804405,0.002090967777898
5C,0.43,339.8671915175009,339.6141175926358,7713.02144464933,0.0021001350616398
5C,0.44,340.0277103540519,339.778392899803,7652.449864568555,0.0021089704193647
5C,0.45,340.1860897926729,339.94011108735555,7591.929063066611,0.0021174735719438
5C,0.46,340.3424778457563,340.0994990332416,7531.457573553136,0.0021256446134084
5C,0.47,340.497021998863,340.25678133464123,7471.032955278119,0.0021334832162053
5C,0.48,340.64986922130186,340.4121803779248,7410.653803716855,0.0021409894341631
5C,0.49,340.8011659758621,340.56591640260854,7350.318749294591,0.0021481633104319
5C,0.5,340.95105822770466,340.7182075594736,7290.02731724085,0.0021550052387408
5C,0.51,341.10040929383695,340.8695969398957,7229.5531798930915,0.002177081276819
5C,0.52,341.2497221058859,341.0203599908917,7168.699116382785,0.002198481386829
5C,0.53,341.3986026929074,341.170314012846,7107.500583054101,0.0022192129634775
5C,0.54,341.54665843219084,341.3192791417331,7045.992893979921,0.002239284362834
5C,0.55,341.6934980452184,341.4670783006249,6984.210850361616,0.0022587047284299
5C,0.56,341.8387315870191,341.61353714130087,6922.187225122728,0.0022774832717046
5C,0.5700000000000001,341.9819704289808,341.7584839763422,6859.955787890176,0.0022956306199079
5C,0.58,342.1228272351752,341.90174970207426,6797.548273755179,0.0023131574060661
5C,0.59,342.26091593226,342.0431677127043,6734.995903825485,0.0023300749318249
5C,0.6,342.39585167301016,342.1825738059792,6672.329031023244,0.0023463949747807
5C,0.61,342.5317713009724,342.32189765192527,6609.38486892598,0.0023620338647722
5C,0.62,342.67178170687095,342.46256217721606,6546.050158402474,0.0023769282841014
5C,0.63,342.81395853203776,342.603654355521,6482.426830829249,0.0023911220743262
5C,0.64,342.9563836363552,342.74427406865584,6418.613190009834,0.0024046601362044
5C,0.65,343.0971452083249,342.883534114455,6354.703806325751,0.0024175882427414
5C,0.66,343.2343377269992,343.0205599674387,6290.790150378655,0.002429953243183
5C,0.67,343.3660617770888,343.15448930091554,6226.959343522733,0.0024418022736484
5C,0.68,343.4904237185364,343.28447127872164,6163.295464111055,0.0024531833175091
5C,0.6900000000000001,343.60553521176587,343.4096656241016,6099.878977485115,0.0024641447781698
5C,0.7000000000000001,343.70951259971355,343.5292414722923,6036.786903550078,0.0024747354429701
5C,0.71,343.8157624597201,343.64682124225004,5975.651291302969,0.0024858942714846
5C,0.72,343.93841715973946,343.76779123122753,5916.747128840667,0.0024978226979253
5C,0.73,344.0766817086657,343.8939611571106,5858.121289920615,0.0025094256097868
5C,0.74,344.2297562151776,344.0271236793819,5797.832056145374,0.0025195581868604
5C,0.75,344.3968350162877,344.1690520250956,5733.950824318619,0.002527027337805
5C,0.76,344.57710593209873,344.3214973671867,5664.565686519506,0.0029816739969101
5C,0.77,344.7697496485298,344.48618597168576,5587.781361494162,0.0034280098189981
5C,0.78,344.9739392298641,344.66481613251176,5501.72470107614,0.0038618605664792
5C,0.79,345.1888397629924,344.8590549147025,5404.546537046105,0.0042782552498008
5C,0.8,345.41360813515485,345.07053472916533,5294.425355380219,0.0046714434948818
