case_id,outer_iteration,column_capture_pct,column_boundary_residual_norm,conductance_change_relative,bulk_fugacity_change_relative,position,temperature_K,loading_mol_CO2_per_mol_MEA,film_flux_mol_m2_s,film_conductance_mol_m2_s_Pa,reactive_bulk_fugacity_Pa,quadrature_relative_change,maximum_interface_residual,maximum_tangent_directional_error,current_column_flux_mol_m2_s,fresh_worker_retry
1C,7,99.8329147757752,9.151053922789909e-14,0.0344461819207746,0.026261447638277,0.75,349.3277082715472,0.1518217351883024,2.190843365087256e-05,1.3542661084186605e-05,79.16458944692168,0.0009558872436187,6.634470362651828e-14,1.8778917034728524e-05,2.3145678945131317e-05,False
1C,7,99.8329147757752,9.151053922789909e-14,0.0344461819207746,0.026261447638277,1.0,318.15,0.15,0.0001860558629953,2.3893348970481472e-05,6.303432771610327,4.121676673419528e-06,2.1560986972475243e-14,2.2023255720782825e-05,0.0001860150672099,False
1C,8,99.83285074885382,8.981421845600889e-14,0.0211648432090501,0.0166325662526543,0.0,324.2616117049641,0.3256117015024889,0.0068649561040449,8.327331795846544e-07,214.93300210558192,0.0003963822002999,6.190968233051036e-15,5.2344036493985526e-05,0.0068630385736005,False
1C,8,99.83285074885382,8.981421845600889e-14,0.0211648432090501,0.0166325662526543,0.25,343.9830253625567,0.2355420081693633,0.0062162726526221,1.905545863273011e-06,221.90586673181772,0.0003479703945361,3.224557686744433e-13,0.0001656375263347,0.0063550210540293,False
1C,8,99.83285074885382,8.981421845600889e-14,0.0211648432090501,0.0166325662526543,0.5,349.18628299650686,0.1561150501596561,0.0016807281226533,1.0472785278635411e-05,84.77048354296892,0.0001133992059517,3.1737879653060724e-14,0.0001727042910092,0.0017209167470152,False
1C,8,99.83285074885382,8.981421845600889e-14,0.0211648432090501,0.0166325662526543,0.75,349.33255878564387,0.1518262380299803,2.3719231354321623e-05,1.3536459833653036e-05,79.20030855767814,0.0009323740423768,4.685258178044471e-14,1.877938460285692e-05,2.452343942223148e-05,False
1C,8,99.83285074885382,8.981421845600889e-14,0.0211648432090501,0.0166325662526543,1.0,318.15,0.1499999999999999,0.0001862401810808,2.3895207711224503e-05,6.303432771610131,4.134056076654903e-06,2.197626300285275e-14,2.202326027025121e-05,0.0001862154857271,False
1C,9,99.83280840733816,8.981421845600889e-14,0.0173069015233863,0.0102166014785888,0.0,324.2540136243944,0.3256115888755431,0.0068656654766431,8.328059854701626e-07,214.80191600235776,0.0003965185998391,4.295330029103676e-15,5.23472046055028e-05,0.0068644767083081,False
1C,9,99.83280840733816,8.981421845600889e-14,0.0173069015233863,0.0102166014785888,0.25,343.9228618533716,0.2361922996989948,0.0062199581824553,1.891014202686321e-06,223.2641515854542,0.0003744537406495,1.5618194175117948e-12,0.0001661902662717,0.0063052895522287,False
1C,9,99.83280840733816,8.981421845600889e-14,0.0173069015233863,0.0102166014785888,0.5,349.1803059660804,0.1563413741053765,0.0017471752820732,1.0347347553877596e-05,85.08407696128964,5.0582067655466297e-05,5.356426689688146e-12,0.0001936737209473,0.0017821311088837,False
1C,9,99.83280840733816,8.981421845600889e-14,0.0173069015233863,0.0102166014785888,0.75,349.3354941790321,0.1518298665172174,2.526573459910065e-05,1.3531831372000144e-05,79.22325970367393,0.0009122901153943,7.85825253002837e-14,1.877985049911314e-05,2.5786320303797158e-05,False
1C,9,99.83280840733816,8.981421845600889e-14,0.0173069015233863,0.0102166014785888,1.0,318.15,0.15,0.0001863596243916,2.3896340900717543e-05,6.303432771610335,4.142016890528508e-06,2.1962177775862552e-14,2.202325806558932e-05,0.0001863446095182,False
2C,1,96.59949628680322,2.5370836037710543e-13,0.0,0.0,0.0,328.1284328109656,0.4258378694038082,0.0028322834495579,2.7705492587984466e-07,1807.2557449341664,0.0006087931556519,7.907146468110699e-12,4.883010492596532e-05,0.0056356667785651,False
2C,1,96.59949628680322,2.5370836037710543e-13,0.0,0.0,0.25,342.2154367607504,0.3689833515403068,0.0031065556877099,4.892023908884543e-07,1793.1985573335687,0.0008364766859168,3.940834110058647e-11,0.000169700190146,0.0059495965198844,False
2C,1,96.59949628680322,2.5370836037710543e-13,0.0,0.0,0.5,348.3163609436954,0.2993583511820827,0.0039370130036571,9.93404897079653e-07,872.538194916077,0.00094206713495,2.951333419478327e-11,0.0002166701113986,0.006825816449368,False
2C,1,96.59949628680322,2.5370836037710543e-13,0.0,0.0,0.75,351.8444079480364,0.235259789081775,0.003942446408523,2.241271104559752e-06,401.1024171110929,0.000404881007828,1.7270468479899225e-13,0.000222511015743,0.0047285804981873,False
2C,1,96.59949628680322,2.5370836037710543e-13,0.0,0.0,1.0,318.1499999999999,0.1999999999999999,0.0107135247514797,1.0745534195555435e-05,15.61863451425713,0.0005335773411131,7.594002245813176e-14,0.0004546723070364,0.0025499759102014,False
2C,2,97.65877482295056,2.578422958186384e-13,0.6909805377576813,0.4901841485072743,0.0,327.47396744399094,0.438233592893283,0.0023999656567529,2.435721732237184e-07,2176.8773644814964,0.0005114407108309,1.0677737190430693e-12,4.4586550548293935e-05,0.0028322834495579,False
2C,2,97.65877482295056,2.578422958186384e-13,0.6909805377576813,0.4901841485072743,0.25,339.4573257699342,0.403692439668534,0.0023173358767903,3.507555471682511e-07,2701.1020901173465,0.0006828015115298,6.6902936000572255e-12,0.0001104144940038,0.0036761609036703,False
2C,2,97.65877482295056,2.578422958186384e-13,0.6909805377576813,0.4901841485072743,0.5,345.583514369106,0.3520715867725381,0.0029136749400078,5.914048581273134e-07,1711.4771782032888,0.0008551512110365,9.815617450659912e-12,0.0001411689296968,0.0057276150514196,False
2C,2,97.65877482295056,2.578422958186384e-13,0.6909805377576813,0.4901841485072743,0.75,350.568676897915,0.2793935775295703,0.0035635952925128,1.3254269073562385e-06,744.3827860815209,0.0004723356465014,4.040359151011932e-14,0.0001698523443222,0.0067953546558202,False
2C,2,97.65877482295056,2.578422958186384e-13,0.6909805377576813,0.4901841485072743,1.0,318.15000000000003,0.1999999999999999,0.007158267701911,1.8377468686542525e-05,15.618634513962975,0.0004888232165166,6.3007996143194775e-15,0.0006652053931573,0.0041855280334714,False
2C,3,97.71902483050046,2.52272344313338e-13,0.7577666616245781,0.4314364184011329,0.0,327.3185910432893,0.4408459846886823,0.0023128768656824,2.367653739773828e-07,2261.433765066109,0.0004398637003559,1.2938534722336029e-10,4.0461506423115314e-05,0.0025057246144672,False
2C,3,97.71902483050046,2.52272344313338e-13,0.7577666616245781,0.4314364184011329,0.25,338.2508853843508,0.4130246605500354,0.0021658480725681,3.200488888715993e-07,2929.147669096054,0.0008783420556917,2.967498302350054e-13,0.0001127974497095,0.0027832236145136,False
2C,3,97.71902483050046,2.52272344313338e-13,0.7577666616245781,0.4314364184011329,0.5,343.6308935021438,0.3751745254388499,0.0025452797643963,4.692971810374381e-07,2205.782005915189,0.0005399489617317,1.40926530655925e-12,0.0001075429529857,0.0042397430203825,False
2C,3,97.71902483050046,2.52272344313338e-13,0.7577666616245781,0.4314364184011329,0.75,348.7745880502442,0.3146847403840889,0.0032307769471506,8.842970973294642e-07,1158.2920805215117,0.0009817028424438,4.757261255906209e-13,0.0005104013310063,0.0064557253490936,False
2C,3,97.71902483050046,2.52272344313338e-13,0.7577666616245781,0.4314364184011329,1.0,318.1499999999998,0.2,0.0055240208309032,2.1022372561550203e-05,15.618634513336763,0.0003758817139594,2.797560791097229e-12,0.0013038912272742,0.0043276646486997,False
2C,4,97.32692158432307,2.5869234614525673e-13,0.568423702175707,0.338601411285451,0.0,327.2417934733325,0.4409945732043641,0.0023114347293109,2.3647419226004998e-07,2255.503670046238,0.0004392773726812,6.649022981495875e-11,4.054003254638694e-05,0.0023605852087083,False
2C,4,97.32692158432307,2.5869234614525673e-13,0.568423702175707,0.338601411285451,0.25,337.62485675404054,0.4162052043026983,0.0021434434340605,3.101276474376992e-07,2967.658995897543,0.0008994260064181,3.022795973906012e-13,0.0001132032188206,0.0023760949884096,False
2C,4,97.32692158432307,2.5869234614525673e-13,0.568423702175707,0.338601411285451,0.5,342.3567289588359,0.3862579540064613,0.0024114342435796,4.196750273816829e-07,2440.714112938929,0.000801723329054,1.0842766980386992e-12,0.0001178407879424,0.0032320580834365,False
2C,4,97.32692158432307,2.5869234614525673e-13,0.568423702175707,0.338601411285451,0.75,347.10472126695004,0.3401180822366867,0.0029299868978768,6.706222372833946e-07,1562.38575570479,0.0006850918294736,8.718060549099551e-14,0.000122849088227,0.0051519009486291,False
2C,4,97.32692158432307,2.5869234614525673e-13,0.568423702175707,0.338601411285451,1.0,318.1499999999999,0.2,0.0054135582257766,2.119341015412449e-05,15.618634514255616,0.0001905063500381,1.602202658241405e-16,0.0012017998302506,0.005079126329,False
2C,5,96.79342659385236,2.5869234614525673e-13,0.3224217805135282,0.2100206632393203,0.0,327.21555976582493,0.440027568523068,0.002347828361187,2.391030821212841e-07,2210.76417673187,0.0005051663858865,5.082823203515531e-12,4.542321189842365e-05,0.0023236930018453,False
2C,5,96.79342659385236,2.5869234614525673e-13,0.3224217805135282,0.2100206632393203,0.25,337.3779535222565,0.4163002277619989,0.0021761561015881,3.098465322803361e-07,2922.091256627484,0.0009013121501894,1.1957254408662252e-13,0.000113532548771,0.0022218470543989,False
2C,5,96.79342659385236,2.5869234614525673e-13,0.3224217805135282,0.2100206632393203,0.5,341.7182368028764,0.3900223886962013,0.002401154206994,4.038297359958944e-07,2491.1327225094938,0.0008313049629268,1.1205261633771861e-12,0.0001210069526796,0.0027201641500221,False
2C,5,96.79342659385236,2.5869234614525673e-13,0.3224217805135282,0.2100206632393203,0.75,345.962828391076,0.3537989290035203,0.00277844820415,5.79181046689555e-07,1810.3375413660451,0.0007381175047197,4.501561786579671e-13,0.0001213968529674,0.0039654901756558,False
2C,5,96.79342659385236,2.5869234614525673e-13,0.3224217805135282,0.2100206632393203,1.0,318.1499999999998,0.2,0.006093915965224,2.0174742406211465e-05,15.61863451333487,0.0008104369211597,1.4233240873982221e-16,0.0016501628958596,0.0063027437299095,False
2C,6,96.21770435469328,2.578422958186384e-13,0.1442810753575127,0.0955920260805881,0.0,327.21624100598405,0.4387118636461644,0.0023958813991958,2.426636314185276e-07,2156.8175486726323,0.0005167541029144,4.34788402995947e-13,4.487490812076903e-05,0.0023417839233242,False
2C,6,96.21770435469328,2.578422958186384e-13,0.1442810753575127,0.0955920260805881,0.25,337.33679816263447,0.4150830579371001,0.0022271042485145,3.13596050505507e-07,2851.117445426908,0.0008453079661259,2.7262002530722854e-15,0.0001138211001979,0.0021899300600861,False
2C,6,96.21770435469328,2.578422958186384e-13,0.1442810753575127,0.0955920260805881,0.5,341.49478314980746,0.3901294630583481,0.0024416222100676,4.030223346849203e-07,2456.8498870067783,0.0008388830077198,3.1367687084668e-13,0.0001213616446962,0.0025120335583513,False
2C,6,96.21770435469328,2.578422958186384e-13,0.1442810753575127,0.0955920260805881,0.75,345.3624428065827,0.3590938006854913,0.0027488777750755,5.469514494700061e-07,1896.5837520774703,0.0008032771742151,4.488457375135973e-12,0.0001291049570013,0.0032589572829346,False
2C,6,96.21770435469328,2.578422958186384e-13,0.1442810753575127,0.0955920260805881,1.0,318.1499999999998,0.2,0.0068957012343646,1.886102820975905e-05,15.618634513336552,0.0005553536147898,4.6791262493177526e-14,0.000617911855383,0.0074391934141655,False
2C,7,95.64493230799587,2.5869234614525673e-13,0.0962687457937918,0.0449826624765684,0.0,327.2285285609525,0.4372920179656234,0.0024475384689567,2.465212531565045e-07,2101.772546117761,0.0005105190557466,3.721003107567196e-15,4.426994956310718e-05,0.0023823104194063,False
2C,7,95.64493230799587,2.5869234614525673e-13,0.0962687457937918,0.0449826624765684,0.25,337.3890981519732,0.413344474931391,0.0022841518685125,3.1899204617489095e-07,2774.117179454883,0.0007261643142912,7.214876229973118e-15,0.000113974326401,0.0022120546366654,False
2C,7,95.64493230799587,2.5869234614525673e-13,0.0962687457937918,0.0449826624765684,0.5,341.4762858797161,0.3885811660065407,0.0025034359760085,4.088939496116817e-07,2388.379299571682,0.0007533089135203,1.5764317304968242e-14,0.0001204565141912,0.002457474219464,False
2C,7,95.64493230799587,2.5869234614525673e-13,0.0962687457937918,0.0449826624765684,0.75,344.8373661529402,0.3625886527381892,0.0027529765318861,5.269048801675138e-07,1938.456097566812,0.0008375383602276,5.593475439046622e-12,0.0001342036352719,0.003010207340696,False
2C,7,95.64493230799587,2.5869234614525673e-13,0.0962687457937918,0.0449826624765684,1.0,318.1499999999998,0.2,0.0076188974816698,1.7543751372769963e-05,15.618634513337186,0.0005371926524848,5.009112744108625e-15,0.0007681871780874,0.0083523591865608,False
2C,8,95.13660674637632,2.531410992834993e-13,0.0982072766246529,0.0402897446241617,0.0,327.2453351965798,0.4358794480472169,0.0024990999509722,2.5038515458118324e-07,2049.055819216934,0.0004948342514885,2.579626388151168e-10,4.365817575153677e-05,0.0024311671606324,False
2C,8,95.13660674637632,2.531410992834993e-13,0.0982072766246529,0.0402897446241617,0.25,337.47966602481574,0.4114427834957667,0.0023424198015771,3.2501103865983e-07,2698.620327628279,0.0002547073985136,7.685254735222444e-13,3.24387581154991e-05,0.002256869639703,False
2C,8,95.13660674637632,2.531410992834993e-13,0.0982072766246529,0.0402897446241617,0.5,341.5660107008997,0.3863514251378609,0.0025704973837546,4.175052724654425e-07,2312.09295594346,0.0009323392881289,4.414084467544602e-12,0.0001397528522135,0.0024747891390459,False
2C,8,95.13660674637632,2.531410992834993e-13,0.0982072766246529,0.0402897446241617,0.75,344.7847374284047,0.3611512781398983,0.0028183651733014,5.337148321435723e-07,1884.6734701081125,0.0007958090389265,1.286409617581447e-13,0.0001324112705129,0.0028177437781674,False
2C,8,95.13660674637632,2.531410992834993e-13,0.0982072766246529,0.0402897446241617,1.0,318.1499999999998,0.2,0.0082236848998788,1.635937084962885e-05,15.61863451333608,0.0002633886282849,3.798017137721608e-12,0.0002515806290994,0.009031310597715,False
2C,9,94.69649851752476,2.531410992834993e-13,0.0878730400657639,0.0436934652315262,0.0,327.2635394386866,0.4346258159936106,0.0025450294191276,2.538369441589962e-07,2003.841449341881,0.0004783709043336,8.86096051315116e-15,4.31080234197549e-05,0.0024820497516438,False
2C,9,94.69649851752476,2.531410992834993e-13,0.0878730400657639,0.0436934652315262,0.25,337.5831971233566,0.4096398531592157,0.0023941985507866,3.306411284064134e-07,2632.2814784380207,0.0009945079714483,7.245528886511256e-14,0.0001317821366351,0.0023104034982869,False
2C,9,94.69649851752476,2.531410992834993e-13,0.0878730400657639,0.0436934652315262,0.5,341.69530532329003,0.3840036337791439,0.0026342424775924,4.267992266586836e-07,2240.063012206234,0.0009210937714616,5.59749137417267e-13,0.0001379593188789,0.0025228486934987,False
2C,9,94.69649851752476,2.531410992834993e-13,0.0878730400657639,0.0436934652315262,0.75,344.8649825429642,0.3585401086520021,0.0028939601572761,5.471672473357514e-07,1813.4340999062151,0.0005862165641059,5.852524477614397e-12,0.0001288701534468,0.0027846031636667,False
2C,9,94.69649851752476,2.531410992834993e-13,0.0878730400657639,0.0436934652315262,1.0,318.1499999999999,0.1999999999999999,0.0086816031092723,1.5407150050546624e-05,15.618634514254556,0.0003368500008403,1.998160309959388e-16,0.0002873552486693,0.0094444819671438,False
3C,1,95.72764752337298,9.31150111442953e-14,0.0,0.0,0.0,327.5778356770944,0.4085865285394235,0.0033811044864452,3.7608576335613094e-07,1263.104422668588,0.000586788318121,9.235154575305987e-15,5.8173056258987134e-05,0.0067791067360671,False
3C,1,95.72764752337298,9.31150111442953e-14,0.0,0.0,0.25,344.2798199900554,0.3522695163507468,0.0028074130084827,6.520787329037326e-07,1572.0332168667092,0.0006741805185489,1.0658916187316652e-14,0.0001194555812395,0.0048298505849677,False
3C,1,95.72764752337298,9.31150111442953e-14,0.0,0.0,0.5,349.0465018693207,0.3032708581527982,0.0027208080402868,1.1897165245067405e-06,986.9454832144634,0.0008417876389954,7.809277001705399e-11,0.000372229099269,0.0039428950026378,False
3C,1,95.72764752337298,9.31150111442953e-14,0.0,0.0,0.75,351.3612129351659,0.2689777618872197,0.0020066837603444,2.1002739902153386e-06,671.8055541369439,0.0009072373593,1.7721691858123578e-14,0.0002201097730255,0.0022855694988605,False
3C,1,95.72764752337298,9.31150111442953e-14,0.0,0.0,1.0,318.15000000000015,0.25,0.0080448124781587,8.15069567205076e-06,36.69301292433678,0.0004975178067146,4.3652654605706976e-12,0.0002323861700048,0.0021646164529841,False
3C,2,96.52267220540634,1.0597709137772733e-13,0.490936185812534,0.3576726539169313,0.0,326.78332621961056,0.4181438836882966,0.0030492470813971,3.454164028968169e-07,1425.6104049017624,0.0005903772569044,4.6081080936785735e-14,4.855789814505359e-05,0.0033811044864452,False
3C,2,96.52267220540634,1.0597709137772733e-13,0.490936185812534,0.3576726539169313,0.25,342.17032102856155,0.3806446322517039,0.0023109676568507,4.879600710844537e-07,2195.478802134673,0.0005832975076834,3.3779164406539698e-15,9.390229809326522e-05,0.0034947654661488,False
3C,2,96.52267220540634,1.0597709137772733e-13,0.490936185812534,0.3576726539169313,0.5,347.47562087428776,0.3371864067919959,0.0023472674389713,7.979660939400742e-07,1536.514814810371,0.0003980249817951,1.6997909690662188e-14,7.421905850745104e-05,0.0041534576777036,False
3C,2,96.52267220540634,1.0597709137772733e-13,0.490936185812534,0.3576726539169313,0.75,350.82437779272465,0.2936902858751497,0.0020020433609234,1.4721445284764992e-06,961.4805285616826,0.0001833621711022,3.6825250225852514e-14,5.742757558995202e-05,0.0034646650115064,False
3C,2,96.52267220540634,1.0597709137772733e-13,0.490936185812534,0.3576726539169313,1.0,318.1499999999999,0.2499999999999999,0.0053327958785465,1.3046204390412923e-05,36.69301292378477,0.0004187672579912,0.0,0.0003510543150665,0.0033316967131897,False
3C,3,96.49188144011202,1.0738250996908845e-13,0.4699036588526478,0.2639493983449644,0.0,326.6275195352493,0.4195403301812757,0.0030039715512691,3.41117182237346e-07,1447.0784437787297,0.0006027934078399,2.031274172410352e-12,4.722974662808673e-05,0.0031312769411818,False
3C,3,96.49188144011202,1.0738250996908845e-13,0.4699036588526478,0.2639493983449644,0.25,341.16243954306856,0.3878092732610199,0.0022598745196753,4.543621692654163e-07,2314.9056062347054,0.0006934208313629,1.0938576154316833e-13,0.0001000731806016,0.0027766764842817,False
3C,3,96.49188144011202,1.0738250996908845e-13,0.4699036588526478,0.2639493983449644,0.5,346.08379900496806,0.3530023161261451,0.0022752813467021,6.63569871894674e-07,1810.8206378052585,0.0009706971611613,1.552118681685394e-11,0.0002758425186743,0.0034407610274074,False
3C,3,96.49188144011202,1.0738250996908845e-13,0.4699036588526478,0.2639493983449644,0.75,349.7143038716575,0.3127259038556381,0.0021691461198249,1.1083562409681215e-06,1207.8813371749325,0.000291896448873,2.1392681921366093e-14,6.426149721858763e-05,0.0037078492659196,False
3C,3,96.49188144011202,1.0738250996908845e-13,0.4699036588526478,0.2639493983449644,1.0,318.15000000000015,0.25,0.0046109674976477,1.4180353681125036e-05,36.69301292434423,0.0003799474250392,2.2573008508887848e-15,0.000260924911185,0.0038442176931234,False
3C,4,96.13673382768005,9.6582710336068e-14,0.3529103576138951,0.1984200810969975,0.0,326.55802327527385,0.4194862467582285,0.0030107372236839,3.41544275466803e-07,1438.2814227035797,0.0006013603114205,8.281132263004057e-13,4.730895624436458e-05,0.0030356585753685,False
3C,4,96.13673382768005,9.6582710336068e-14,0.3529103576138951,0.1984200810969975,0.25,340.6723192749788,0.3902217984784469,0.00226875440627,4.435925761463825e-07,2332.2072841968866,0.0007076702686252,5.791958042795811e-14,0.0001021335487837,0.0024599943401166,False
3C,4,96.13673382768005,9.6582710336068e-14,0.3529103576138951,0.1984200810969975,0.5,345.18816833304146,0.360759045605446,0.0022680255050953,6.076081458697943e-07,1936.1350994207976,0.0004528643263072,1.1472909842148548e-14,7.46735713912742e-05,0.0028584326308501,False
3C,4,96.13673382768005,9.6582710336068e-14,0.3529103576138951,0.1984200810969975,0.75,348.68376226550487,0.3266135617339757,0.0022400856724263,9.154792830386214e-07,1407.4410080831778,0.0003625137855568,8.460325517157181e-14,6.866005971467923e-05,0.0033765214124617,False
3C,4,96.13673382768005,9.6582710336068e-14,0.3529103576138951,0.1984200810969975,1.0,318.15000000000015,0.2499999999999999,0.004640176317334,1.4141068539475e-05,36.69301292433674,0.0003493869754974,1.8692430603299536e-16,0.0002609249070659,0.0044596295181488,False
3C,5,95.6941275353337,1.0597709137772733e-13,0.205573794831167,0.1199177393892059,0.0,326.53608875073195,0.4188624363922382,0.0030370841219598,3.437877090143588e-07,1419.1682581614025,0.0005936910970031,4.4837675676992304e-14,4.794172368285884e-05,0.0030169643270962,False
3C,5,95.6941275353337,1.0597709137772733e-13,0.205573794831167,0.1199177393892059,0.25,340.48383789250084,0.3904456016239319,0.0022974659337111,4.42481758693947e-07,2310.3866942201494,0.0006799529188401,8.116889610035727e-15,0.0001024701237938,0.0023413001802691,False
3C,5,95.6941275353337,1.0597709137772733e-13,0.205573794831167,0.1199177393892059,0.5,344.73946930687066,0.3635895959096791,0.0022912355269658,5.880103463156431e-07,1967.43009623128,0.0004459094445509,1.4385140966806992e-14,7.745753265697442e-05,0.0025349011432402,False
3C,5,95.6941275353337,1.0597709137772733e-13,0.205573794831167,0.1199177393892059,0.75,347.97750861248426,0.3343552237171616,0.0022807455979384,8.263698311968186e-07,1519.8861836097735,0.00040782914102,1.3272381050809132e-13,7.232625429079449e-05,0.0029311849268635,False
3C,5,95.6941275353337,1.0597709137772733e-13,0.205573794831167,0.1199177393892059,1.0,318.14999999999986,0.25,0.0049748722624077,1.36273423820586e-05,36.69301292343756,0.0003976789094517,1.0391173251770901e-13,0.0010755612916367,0.0051121992311357,False
3C,6,95.27995213855404,8.972915368714762e-14,0.0971577279440957,0.0547056085678829,0.0,326.53645168661745,0.4180850064347975,0.0030681829085391,3.46498763183491e-07,1398.5366309988217,0.0005820974359939,1.8163289772348407e-10,4.871293994028767e-05,0.0030320489362836,False
3C,6,95.27995213855404,8.972915368714762e-14,0.0971577279440957,0.0547056085678829,0.25,340.4437945545497,0.3897886746968692,0.0023299558943898,4.451628119666085e-07,2277.5693317205005,0.0006169473594574,2.1073157069667056e-10,0.0001020978633061,0.0023123801889604,False
3C,6,95.27995213855404,8.972915368714762e-14,0.0971577279440957,0.0547056085678829,0.5,344.5705789912221,0.3639579353504387,0.0023237301934535,5.84697576619942e-07,1956.136297763541,0.0003779598584256,1.38928366033529e-12,7.787738399273622e-05,0.0023911725917092,False
3C,6,95.27995213855404,8.972915368714762e-14,0.0971577279440957,0.0547056085678829,0.75,347.6034343898989,0.3375356768953156,0.0023168739471094,7.919005668931216e-07,1559.6420206824043,0.0004250462793157,4.9790844813279824e-14,7.435647443635082e-05,0.0026161065827312,False
3C,6,95.27995213855404,8.972915368714762e-14,0.0971577279440957,0.0547056085678829,1.0,318.15000000000015,0.25,0.0053554530114131,1.3023695928883904e-05,36.69301292434215,0.0003629000226458,0.0,0.0003510543145864,0.00564234864238,False
3C,7,94.94055612709728,8.972915368714762e-14,0.056477739740308,0.0178588340191431,0.0,326.54562343371737,0.4173575148318552,0.0030967903394223,3.490146551143606e-07,1380.4008025398095,0.0005689314587277,1.7470245795561025e-12,4.942302615179835e-05,0.0030591348358403,False
3C,7,94.94055612709728,8.972915368714762e-14,0.056477739740308,0.0178588340191431,0.25,340.4670174174555,0.3888874474018413,0.0023593427156039,4.489320907953621e-07,2245.686434672071,0.0005370612982739,4.1725840256524156e-14,0.0001014890576821,0.0023209444143665,False
3C,7,94.94055612709728,8.972915368714762e-14,0.056477739740308,0.0178588340191431,0.5,344.54391004740404,0.363301644532141,0.0023548014449861,5.879951766984947e-07,1930.803312747696,0.0005826309323405,1.488451941743947e-12,9.411666064042948e-05,0.0023436326649567,True
3C,7,94.94055612709728,8.972915368714762e-14,0.056477739740308,0.0178588340191431,0.75,347.4558392778506,0.3381510443846724,0.0023496224738575,7.838819032339508e-07,1559.0630898013546,0.0004048578168019,1.864204494797064e-14,7.478681377860009e-05,0.0024481447300073,False
3C,7,94.94055612709728,8.972915368714762e-14,0.056477739740308,0.0178588340191431,1.0,318.15,0.25,0.0056772504887612,1.2492566307832464e-05,36.69301292472333,9.574773018129206e-05,2.214524163947034e-12,0.0014248055886882,0.0059978887643133,False
3C,8,94.68603864270224,1.0738250996908845e-13,0.0486495488258874,0.0168272930094659,0.0,326.5569142425789,0.4167613718684472,0.0031199637610669,3.51060470793578e-07,1366.0984318545973,0.0006589917781303,2.299466615938201e-10,5.139697458243244e-05,0.0030873614047688,False
3C,8,94.68603864270224,1.0738250996908845e-13,0.0486495488258874,0.0168272930094659,0.25,340.5109611740535,0.3880292023140655,0.0023829208609611,4.5253718630797786e-07,2219.184824952062,0.000804542170859,2.6221911364475868e-12,0.0001203275437409,0.0023424270418532,False
3C,8,94.68603864270224,1.0738250996908845e-13,0.0486495488258874,0.0168272930094659,0.5,344.5771590834688,0.3623509387771971,0.0023805573971841,5.933716248648034e-07,1904.4157171995275,0.0006021120912952,5.853320880759139e-13,9.310002584127878e-05,0.0023406792542761,False
3C,8,94.68603864270224,1.0738250996908845e-13,0.0486495488258874,0.0168272930094659,0.75,347.4302224923388,0.3376071185013243,0.0023765356259398,7.874454234040226e-07,1542.2371639836012,0.0003556811777178,1.2773913632196953e-15,7.44858421809153e-05,0.0023771415969318,False
3C,8,94.68603864270224,1.0738250996908845e-13,0.0486495488258874,0.0168272930094659,1.0,318.15,0.25,0.0059188859128457,1.2081208921677156e-05,36.69301292472272,0.0008121931601523,9.513466699535404e-13,0.0004606521750848,0.0062068370420593,False
3C,9,94.5076142100336,8.972915368714762e-14,0.037609432791027,0.0161376689896646,0.0,326.5672781794309,0.416314316504611,0.003137305104833,3.525976915610212e-07,1355.6625395681615,0.0006606501711761,9.30495742792e-11,5.1269149081381774e-05,0.0031118021980356,False
3C,9,94.5076142100336,8.972915368714762e-14,0.037609432791027,0.0161376689896646,0.25,340.5558931208434,0.3873261010565129,0.002400556441669,4.555363211025709e-07,2199.115338817647,0.0008149875420806,1.0068096883505176e-12,0.0001197952761619,0.0023655331185902,False
3C,9,94.5076142100336,8.972915368714762e-14,0.037609432791027,0.0161376689896646,0.5,344.628179208016,0.3614398913547113,0.0023999923590054,5.987148611975098e-07,1882.055272512751,0.0005997611568996,2.746654248284211e-13,9.210887236254352e-05,0.0023553382031771,False
3C,9,94.5076142100336,8.972915368714762e-14,0.037609432791027,0.0161376689896646,0.75,347.4583195854379,0.3366896170913986,0.0023959944539826,7.948226384850193e-07,1522.0305878745585,0.0008353303051216,6.405857746899818e-12,0.0002877585074777,0.0023579835474752,False
3C,9,94.5076142100336,8.972915368714762e-14,0.037609432791027,0.0161376689896646,1.0,318.15000000000015,0.25,0.0060875281393754,1.1784921065735536e-05,36.69301292434356,0.000660249823482,1.2438657857958829e-13,0.0016970413756839,0.0063164766197925,False
4C,1,98.61609421910516,1.0928250309709681e-13,0.0,0.0,0.0,327.1388051040493,0.3722258755198147,0.004521194271692,5.842038315595341e-07,610.7228376105364,0.0008694952094897,7.290053039730266e-15,0.0001134830030308,0.0088151636873782,False
4C,1,98.61609421910516,1.0928250309709681e-13,0.0,0.0,0.25,346.3113221863283,0.3019876339595368,0.0030274357080674,1.3201644727907143e-06,770.7261406952409,0.0004150413906116,1.432502324784424e-16,0.0001303925311741,0.0040203844881949,False
4C,1,98.61609421910516,1.0928250309709681e-13,0.0,0.0,0.5,349.4623220785668,0.2676164973768528,0.0016661712404659,2.57343862040524e-06,554.8446793525279,0.0007077045938493,4.16457428587404e-15,0.0001651337250625,0.0016459005665676,False
