Position,Fl_CO2,Fl_MEA,Fl_H2O,Fl_T,Fl_CO2_true,Fl_MEA_true,Fl_H2O_true,Fl_MEAH_true,Fl_MEACOO_true,Fl_HCO3_true,Fl_CO3_true,Fl_H3O_true,Fl_OH_true,Fv_CO2,Fv_H2O,Fv_N2,Fv_O2,Fv_T,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true,Tl,Tv,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix,capture_pct,net_energy_W,E,mesh,tol,run,mul_mix,Dl_CO2,Dl_MEA,Dl_ion,kl_CO2,Ha,Psi_H,h_L,a_e,UT,Ekl_CO2_m_s,overall_CO2_conductance_mol_m2_s_Pa
0.38,3.0256296706624197,9.729875260332737,79.75353184526959,92.50903677626476,0.000702113214564,3.9025154689075103,79.4622429931641,3.0935768766654257,2.7337829147598,0.2226394738486076,0.0685051688394493,2.9519728628390965e-08,0.0001441798978492,0.7354507186871873,6.186017643714448,15.30085529628352,1.6855287352087107,23.907852393893865,1412.096646895629,4541.046236772431,37221.90325828357,0.3823971687117184,2125.456173176431,43278.11542321628,1684.8779004443263,1488.9206253235182,121.25780098874245,37.31048221701545,1.6077550478299874e-05,0.0785257755858185,0.0327063147136638,0.1051775653427747,0.8621161199435614,7.846233489872088e-06,0.0436112680002727,0.8880039560862556,0.0345712429130925,0.030550484757856,0.0024880336385109,0.0007655568059791,3.2988794196079955e-10,1.6112346550455729e-06,343.93428957858526,343.6384514628889,0.3464956748544451,-0.3464956748544451,3.041982764458748e-05,73.98594444426782,2204.801490301398,3422.2478458203045,1217.4463555189063,238.99769495168707,3183.72220071722,57.77428844206487,4487399.452981273,183.2889824548081,41,0.05,viscosity_090,0.0017071146504815,3.696501696001477e-09,2.017363588860087e-09,6.954467533308105e-10,3.9665606685751455e-05,569.7688507484879,0.0698268342829086,0.0509843358423325,229.98493706303856,109.2271002237337,0.007270268687884017,2.124120263853252e-06
0.39,3.005020651407066,9.729875260332737,79.81657585593436,92.55147176767416,0.0006869730576706,3.9398702834149337,79.53042887192697,3.0716721650027736,2.718332811915027,0.2188084388343273,0.0671924276000419,2.9259916112599883e-08,0.0001460883132518,0.714841699431834,6.249061654379219,15.30085529628352,1.6855287352087107,23.95028738530328,1401.911244948955,4539.210581805531,37236.268300972166,0.3735689009825773,2142.46104029143,43247.83130374632,1670.34381049773,1478.201495259848,118.98578424343656,36.53855278984354,1.591124219935101e-05,0.0794413260003559,0.0324686425187313,0.1051293412681431,0.8624020162131255,7.671636105057603e-06,0.043997724187286,0.8881403757716289,0.0343022929659541,0.0303564454422143,0.0024435000772002,0.0007503581804369,3.2675434119862744e-10,1.631412419971238e-06,344.11561173109885,343.8297022333172,0.3404365139679154,-0.3404365139679154,3.046461239792165e-05,73.99701864335809,2127.3799201432657,3320.7121206740558,1193.3322005307896,244.09013921899307,3194.409913116522,58.95754991758817,4487399.452705835,186.7969441463742,41,0.05,viscosity_090,0.0016893716410507,3.7096130595228483e-09,2.024459673924281e-09,7.016256940655635e-10,3.980852853585451e-05,574.3212252756362,0.0709873885426295,0.0508913041820157,230.0193611553433,109.3483076451155,0.007436111481461358,2.162603277091872e-06
0.4,2.98478149720515,9.729875260332737,79.87807076730539,92.59272752484328,0.0006723079784609,3.976617360393943,79.59688082217073,3.050190645373324,2.703067254565468,0.2151084309829599,0.0659335036783086,2.9003244683814708e-08,0.0001479814715235,0.694602545229918,6.310556565750251,15.30085529628352,1.6855287352087107,23.9915431424724,1391.9237968048758,4537.432615245576,37250.360754375295,0.3650378068659162,2159.152838415318,43218.09608032548,1656.138167895852,1467.6632942487472,116.79574302263586,35.79939901474051,1.5747665014495847e-05,0.0803483426530624,0.0322355931939072,0.1050824996781971,0.8626819071278956,7.502715597542881e-06,0.0443776216423739,0.8882726048073912,0.0340390322050186,0.0301652598240212,0.0024005328391215,0.0007357942227316,3.2366579490364035e-10,1.6514200784722564e-06,344.2906245470855,344.0144025991196,0.3341658111900814,-0.3341658111900814,3.0508054470316305e-05,74.00773298098336,2051.516143096522,3221.386400289781,1169.870257193259,249.1806788687929,3204.792038494165,60.119575687353134,4487399.453196273,190.30032030471705,41,0.05,viscosity_090,0.0016722770570856,3.722301133587443e-09,2.031326661077595e-09,7.076832292140726e-10,3.994747729119348e-05,578.7795628630113,0.0721432099379863,0.0508008491259894,230.0526666200897,109.4657276908295,0.00760201772387953,2.2009489784515507e-06
0.41,2.964924811126848,9.729875260332737,79.93801398031644,92.63281405177602,0.0006581200036818,4.012729360220062,79.66160032847166,3.0291429747373466,2.688002925375327,0.2115373107304382,0.0647264550174054,2.8750141349852177e-08,0.0001498573469116,0.6747458591516166,6.370499778761303,15.30085529628352,1.6855287352087107,24.03162966940515,1382.1393054438845,4535.711321887068,37264.17300927339,0.3568030000928284,2175.52097835825,43188.92881295048,1642.264777016064,1457.314019732861,114.68599446595074,35.09176625293386,1.5587030677279037e-05,0.081245898415041,0.0320072842596537,0.1050370255932669,0.8629556901470793,7.339474353642154e-06,0.0447506899390328,0.8884007009511072,0.0337815551149047,0.0299770990441497,0.0023591026837941,0.0007218412355568,3.2062682173513035e-10,1.6712364739104518e-06,344.4594822209713,344.1927193552291,0.327693363938023,-0.327693363938023,3.055017277706091e-05,74.01809391807853,1977.227178175806,3124.302967352216,1147.07578917641,254.26140542270605,3214.87148055924,61.259642149366414,4487399.452734165,193.7936114409657,41,0.05,viscosity_090,0.0016558126325586,3.73457371973795e-09,2.037968774676875e-09,7.136170079268516e-10,4.008248676746624e-05,583.1418484728703,0.0732924952082764,0.0507129503050375,230.0848735410616,109.57942556647488,0.007767729866202002,2.239098391874753e-06
0.42,2.945462127283798,9.729875260332737,79.9964037406979,92.67174112831444,0.0006444086858961,4.048180911852134,79.72458979563594,3.0085388324655664,2.673155516015034,0.2080927741925052,0.0635694283903718,2.8500979379866584e-08,0.000151713978263,0.655283175308567,6.42888953914276,15.30085529628352,1.6855287352087107,24.07055674594356,1372.5623038457215,4534.045737593364,37277.69819228962,0.3488622840712091,2191.555871532454,43160.34699946341,1628.726849563323,1447.1610321293126,112.65478273707149,34.414458511722266,1.542952008925769e-05,0.0821331030148416,0.0317838220305527,0.1049929044374015,0.8632232735320456,7.181887681065404e-06,0.045116680233948,0.8885247233050947,0.0335299452844024,0.0297921227479148,0.002319178751313,0.0007084766308112,3.1764133101637324e-10,1.6908411934537568e-06,344.62233002348347,344.36480633828035,0.3210307718567008,-0.3210307718567008,3.059098549119228e-05,74.02810778494421,1904.530607901145,3029.489770434623,1124.959162533478,259.32459700690106,3224.651141433946,62.37708707561095,4487399.452987666,197.2714976566648,41,0.05,viscosity_090,0.0016399607779803,3.746438189761722e-09,2.044390006029671e-09,7.194247617064368e-10,4.0213589285737234e-05,587.4062504320466,0.0744335255109883,0.0506275868895271,230.1160015959666,109.68946313377064,0.007932994984547394,2.2769948989649335e-06
0.43,2.926404625585331,9.729875260332737,80.0532385168477,92.70951840276577,0.0006311724595641,4.082947354905494,79.78585175342297,2.988387638073317,2.658540267353924,0.2047725219651137,0.0624606638067371,2.8256107802008305e-08,0.0001535493969131,0.6362256736100993,6.485724315292551,15.30085529628352,1.6855287352087107,24.10833402039488,1363.19717898769,4532.434917175791,37290.929614071385,0.3412129074148797,2207.2482990644207,43132.36744543456,1615.5274505701157,1437.2113997651684,110.70037438998295,33.76634131229112,1.527530003766295e-05,0.0830090656818476,0.031565309323169,0.104950121928823,0.8634845687480079,7.029919056262792e-06,0.0454753514368956,0.8886447296019451,0.0332842836946655,0.0296104853817926,0.0022807304605078,0.000695678976654,3.1471295631360885e-10,1.7102137697559538e-06,344.7793101396312,344.53081478611546,0.3141911668002378,-0.3141911668002378,3.063051044440936e-05,74.03778085422266,1833.4454838853308,2936.9737197240606,1103.52823583873,264.3624510172894,3234.1339142160687,63.47126857450296,4487399.452994156,200.72862540354217,41,0.05,viscosity_090,0.0016247046952752,3.7579018886755994e-09,2.0505943318030127e-09,7.25104296205733e-10,4.0340817363320856e-05,591.5710457162953,0.075564592161483,0.0505447386898249,230.14607028328172,109.79590121039304,0.008097556816994742,2.3145820294298385e-06
0.44,2.90776249515682,9.729875260332737,80.10851844298034,92.74615619846988,0.000618408151527,4.117005904339314,79.84539043695504,2.9686978853027237,2.6441714706906976,0.2015741516963177,0.0613984646182811,2.8015838377280885e-08,0.0001553616949836,0.6175835431815883,6.541004241425198,15.30085529628352,1.6855287352087107,24.144971816099016,1354.0478685766102,4530.877910322349,37303.86124493212,0.3338512914580439,2222.589942758739,43105.00540545132,1602.6690794901426,1427.4715786762613,108.82099581352358,33.14632359831876,1.5124515743265948e-05,0.0838729282356823,0.0313518383331641,0.1049086631634795,0.8637394985033564,6.883514600091478e-06,0.045826482366383,0.888760779536284,0.0330446408028108,0.0294323302154083,0.0022437262716805,0.0006834276465785,3.118449070045558e-10,1.729334409764595e-06,344.9305627667602,344.69088968333074,0.3071890135197165,-0.3071890135197165,3.0668765824248585e-05,74.04711949579998,1763.9901583151184,2846.777687225101,1082.7875289099827,269.36731724025105,3243.3228704345447,64.54160164006153,4487399.4527479205,204.15977631672808,41,0.05,viscosity_090,0.0016100279864456,3.768972209341899e-09,2.0565857542975227e-09,7.306536119073232e-10,4.046420564416758e-05,595.6347260777692,0.0766840520651088,0.050464384078093,230.175099403766,109.8988007711754,0.008261163173147339,2.3518052352393077e-06
0.45,2.889544839843855,9.729875260332737,80.16224500020463,92.78166510038122,0.000606110942359,4.150335833561609,79.9032114721282,2.949477049122604,2.630062377648521,0.1984951522945759,0.0603811989584012,2.7780440943916472e-08,0.0001571490431441,0.599365887868623,6.5947307986494925,15.30085529628352,1.6855287352087107,24.180480718010344,1345.1178257378754,4529.373787321726,37316.48777832045,0.3267730177895125,2237.5734711112746,43078.27448585049,1590.1536317616008,1417.9473757293513,107.01483078235388,32.55335817662447,1.4977288625469542e-05,0.0847238739348474,0.03114348979098,0.1048685130818239,0.8639879971271961,6.742602731330177e-06,0.0461698738161576,0.8888729344121772,0.0328110756918635,0.0292577885198391,0.0022081336311271,0.000671702832873,3.0903991974961755e-10,1.7481841911743964e-06,345.0762232786174,344.8451715360063,0.3000400223299552,-0.3000400223299552,3.070576971419636e-05,74.0561300539644,1696.1820299084927,2758.920162015449,1062.7381321069563,274.331793167,3252.2211879547167,65.58756357736212,4487399.453184641,207.5599390760671,41,0.05,viscosity_090,0.001595914694699,3.779656376729474e-09,2.062368184673344e-09,7.36070872775117e-10,4.058378945265231e-05,599.5959906732963,0.0777903507009672,0.0503865001725294,230.2031086786075,109.99822173516786,0.008423568866268449,2.388612594610472e-06
0.46,2.8717603045376325,9.729875260332737,80.21442060611025,92.81605617098062,0.000594275455393,4.1829173626240825,79.9593213219058,2.930732215655108,2.6162256820535448,0.1955330425322496,0.0594073044964765,2.7550168403359994e-08,0.0001589096265287,0.5815813525624008,6.646906404555114,15.30085529628352,1.6855287352087107,24.214871788609745,1336.4103014158882,4527.921605732282,37328.80416611659,0.3199734298451525,2252.1919812292567,43052.18743139532,1577.9827864177385,1408.6442526587805,105.28009814189308,31.98644467828412,1.4833730380137864e-05,0.0855610942272373,0.0309403396676048,0.1048296562225063,0.8642300041098888,6.6071063565205225e-06,0.0465053362789704,0.8889812550302739,0.032583643284588,0.0290869851297402,0.0021739205220415,0.000660485597378,3.063005398071657e-10,1.7667443506581373e-06,345.2164273454578,344.9937993820353,0.2927609286177226,-0.2927609286177226,3.07415405160956e-05,74.06481893026235,1630.0384802199462,2673.4181273614017,1043.3796471414555,279.2484818157872,3260.832149864403,66.60865804222709,4487399.452757988,210.92411671460107,41,0.05,viscosity_090,0.0015823494063001,3.7899618080142094e-09,2.0679456380600155e-09,7.413544016289685e-10,4.069960633953408e-05,603.4536803888169,0.0788819552065542,0.0503110638271861,230.2301180069812,110.09422476312749,0.008584528517798205,2.424952821971124e-06
0.47,2.8544158255777856,9.729875260332737,80.26505060671195,92.84934169262247,0.0005828944782718,4.21473393440608,80.01372953738621,2.912468795044441,2.6026725308822134,0.1926851507305493,0.0584752494867572,2.7325223796625977e-08,0.0001606417833861,0.5642368736025537,6.697536405156817,15.30085529628352,1.6855287352087107,24.2481573102516,1327.9277631150735,4526.5204088570335,37340.80653329976,0.3134469264871011,2266.440062388713,43026.75447298945,1566.1572142574344,1399.566706955443,103.61492607591228,31.44460603149253,1.4693924430401214e-05,0.0863838570183075,0.0307424454879531,0.1047920758829229,0.8644654786291238,6.476928530027437e-06,0.0468327141254859,0.8890858070419114,0.0323623793578646,0.0289200268624401,0.0021410529634444,0.0006497574189141,3.0362874961943274e-10,1.7849977804096004e-06,345.3513085098677,345.1369084072567,0.2853692038190326,-0.2853692038190326,3.077609744518595e-05,74.07319269446185,1565.5733304645698,2590.281287076583,1024.707956612013,284.1104897034033,3269.159369645889,67.60448678652217,4487399.452990988,214.2476959370063,41,0.05,viscosity_090,0.0015693167133764,3.799895935903216e-09,2.073322137686298e-09,7.465028383920313e-10,4.08116973117056e-05,607.2069562916957,0.0799574760571188,0.0502380483645236,230.256147810978,110.1868715694927,0.00874381211631144,2.4607790746050106e-06
0.48,2.837517833380063,9.729875260332737,80.31414106733509,92.88153416104788,0.000571960402477,4.245770044463511,80.06644627966998,2.894691759567076,2.589413456302148,0.1899488468641915,0.057583569811254,2.710579259540344e-08,0.0001623438840207,0.547338881404831,6.746626865779953,15.30085529628352,1.6855287352087107,24.28034977867701,1319.6724607014469,4525.169243368621,37352.49129525274,0.3071877641780279,2280.312765576628,43001.98494828206,1554.6773618504674,1390.718879714502,102.01748464352058,30.92691030200799,1.4557944549298144e-05,0.0871914463734519,0.0305498596573574,0.1047557552555284,0.8646943850871142,6.351968656320003e-06,0.0471518624848442,0.8891866552104339,0.032147315175748,0.0287570136699176,0.0021094976441727,0.0006395006174833,3.010263371818265e-10,1.80292771733708e-06,345.4809988375148,345.2746331683298,0.2778830594903625,-0.2778830594903625,3.080945973778416e-05,74.08125788049401,1502.799980817466,2509.5177219923958,1006.7177411749292,288.91102378681137,3277.2065120129428,68.57468060960112,4487399.452995163,217.52614349659535,41,0.05,viscosity_090,0.0015568017620864,3.809466241060676e-09,2.0785017326940713e-09,7.515149655837061e-10,4.092010464618513e-05,610.8551106373661,0.0810155640935763,0.0501674269943272,230.28121840129,110.27622380785792,0.008901192555161764,2.496045760074911e-06
0.49,2.8210714362360805,9.729875260332737,80.36170074118448,92.9126474377533,0.000561464628991,4.276012739710493,80.11748445752141,2.87740479137445,2.576457729247793,0.1873214101212221,0.0567308322383645,2.6892027979771268e-08,0.0001640144207336,0.5308924842608486,6.79418653962933,15.30085529628352,1.6855287352087107,24.311463055382408,1311.6460358131835,4523.867120217158,37363.85575156316,0.301189722571974,2293.806277880729,42977.886176531065,1543.542916316397,1382.104140887813,100.48590887655338,30.432448886148435,1.4425846310532723e-05,0.0879832055802508,0.0303626203109329,0.1047206761259413,0.8649167035631258,6.23211575152123e-06,0.0474626627802769,0.8892838677250696,0.0319384673546611,0.0285980308793947,0.002079220400244,0.0006296979274098,2.9849472702180775e-10,1.8205186972639208e-06,345.60563156070504,345.4071066966431,0.2703210492842725,-0.2703210492842725,3.0841647720118235e-05,74.08902123219359,1441.7285768530032,2431.1300595661746,989.4014827131714,293.6436846143645,3284.977569169009,69.5189462202306,4487399.45276638,220.75521391336756,41,0.05,viscosity_090,0.0015447897509483,3.818680444114752e-09,2.083488601954003e-09,7.563898891246162e-10,4.102487508932776e-05,614.397712668857,0.0820549769842002,0.0500991699976574,230.3053507410937,110.36234536609297,0.009056455076113733,2.530710693829112e-06
0.5,2.805080401624921,9.729875260332737,80.40774054400977,92.94269620596742,0.0005513975371298,4.305451658731658,80.16685919262035,2.860610270199184,2.5638133314018936,0.1848000319100623,0.0559156407758419,2.6684047155201805e-08,0.0001656520195902,0.5149014496496895,6.840226342454627,15.30085529628352,1.6855287352087107,24.341511823596544,1303.8495231796876,4522.613045755761,37374.89809829762,0.295446093418002,2306.917944526158,42954.46347718107,1532.7528184493356,1373.725093076244,99.01830134307406,29.96033989230025,1.4297665400579956e-05,0.0887585430821806,0.0301807513245437,0.1046868194868229,0.8651324291886333,6.117248156320708e-06,0.0477650233234592,0.8893775154432976,0.0317358379807341,0.0284431491230545,0.002050186260124,0.0006203325684513,2.9603494261690875e-10,1.8377566876776928e-06,345.7253377003928,345.53446112695434,0.262701957399594,-0.262701957399594,3.087268220744491e-05,74.0964895515502,1382.3660898125122,2355.115484701904,972.7493948893916,298.30254181631096,3292.476754847896,70.43706730957983,4487399.453170269,223.9310071019337,41,0.05,viscosity_090,0.0015332660332248,3.8275462512268e-09,2.0882869163382104e-09,7.611269851266361e-10,4.11260579513041e-05,617.8345841544474,0.0830745966741622,0.0500332452266257,230.32856597433965,110.44530074302511,0.009209399575168016,2.5647356226330695e-06
0.51,2.789547961173481,9.729875260332737,80.45227255518986,92.97169577669608,0.0005417495063934,4.334077574995651,80.2145866536679,2.844310093354182,2.5514875919829016,0.1823819668713177,0.0551366528128791,2.648195636844258e-08,0.0001672553561608,0.4993690091982496,6.884758353634727,15.30085529628352,1.6855287352087107,24.37051139432521,1296.2837211217402,4521.406007017959,37385.61684261942,0.2899502417078763,2319.645566115264,42931.721236931495,1522.3057692299244,1365.5839742894284,97.61281690784168,29.50973765806677,1.417343174162667e-05,0.0895168899527483,0.0300042710619536,0.1046541657549456,0.8653415631831006,6.007244949184984e-06,0.0480588635790288,0.8894676688016319,0.0315394241075854,0.0282924317769771,0.002022361139937,0.0006113884280765,2.9364788848248813e-10,1.854628166087808e-06,345.8402492577261,345.6568283453471,0.2550447420022203,-0.2550447420022203,3.090258448713374e-05,74.10366968693877,1324.7182047596723,2281.469454751462,956.7512499917896,302.88182951519286,3299.7084063675743,71.32885833463187,4487399.45277965,227.0497345707008,41,0.05,viscosity_090,0.0015222163689588,3.836071577711103e-09,2.0929009599453182e-09,7.657258311741642e-10,4.122370521114322e-05,621.1656919748659,0.0840733499187358,0.0499696199272726,230.350885389167,110.52515560364822,0.009359831326210884,2.5980837989800913e-06
0.52,2.774475468948882,9.729875260332737,80.49531233218508,92.99966306146668,0.0005325096735455,4.361884853921869,80.26068663683455,2.828504292891561,2.5394861135193043,0.1800643091626999,0.0543925365933297,2.628581863076289e-08,0.0001688233087158,0.4842965169736509,6.927798130629947,15.30085529628352,1.6855287352087107,24.398478679095827,1288.948564840251,4520.244959178482,37396.01177524388,0.2846949183603153,2331.988532933569,42909.66110996411,1512.199381064781,1357.6819871680937,96.267535301963,29.079807436633097,1.4053151258817846e-05,0.090257774609344,0.029833177644043,0.1046226936747278,0.8655441286812292,5.901971998033408e-06,0.048344140107516,0.8895544036216031,0.0313492016432558,0.0281459223671812,0.0019957093050491,0.0006028495702968,2.9133398548652265e-10,1.871121765773724e-06,345.9504980074721,345.77433962311454,0.2473680296291888,-0.2473680296291888,3.0931377068736294e-05,74.11056870338984,1268.7852985048837,2210.179512581703,941.3942140768194,307.37648359965056,3306.677265258992,72.19424155197541,4487399.452991989,230.1081125474513,41,0.05,viscosity_090,0.0015116263285954,3.844264461085518e-09,2.0973350828028913e-09,7.70186404568697e-10,4.131787363351842e-05,624.3913489774512,0.085050335429218,0.0499082570403001,230.3723309471877,110.60197787288286,0.009507577916283027,2.6307239949836438e-06
0.53,2.7598637555600027,9.729875260332737,80.53687622913516,93.0266152450279,0.0005236672582129,4.38886898045978,80.3051796076587,2.813192432135296,2.527813847737659,0.1778442254515712,0.0536820151125616,2.609568550809705e-08,0.0001703548166276,0.4696848035847709,6.969362027580042,15.30085529628352,1.6855287352087107,24.42543086265704,1281.8437654470108,4519.128857686637,37406.082990479714,0.279672994171327,2343.946675183757,42888.28387893387,1502.4310539488577,1350.019991544025,94.98059358886827,28.66975099973736,1.393682416943264e-05,0.0909807533133519,0.0296674639649163,0.1045923818114276,0.865740154223656,5.801296841006208e-06,0.0486208204782921,0.8896377947404444,0.0311651418218939,0.0280036573979745,0.0019701960111545,0.0005947007375525,2.890935332077827e-10,1.8872267533481647e-06,346.0562146080078,345.887126171567,0.2396903498404485,-0.2396903498404485,3.095908254524282e-05,74.11719360959145,1214.5664265014757,2141.231603552064,926.6651770505882,311.78167151882707,3313.388122425991,73.03316927241794,4487399.45299937,233.10301531825183,41,0.05,viscosity_090,0.0015014819380862,3.852132981624981e-09,2.1015936581056676e-09,7.745088492278252e-10,4.140862138341187e-05,627.5119897196705,0.0860047085351977,0.0498491192611141,230.39292443487335,110.6758355846368,0.009652474504645148,2.662626870820735e-06
0.54,2.7457123375968866,9.729875260332737,80.57698329769924,93.05257089562886,0.000515210994213,4.415028014033947,80.3480887605104,2.798372782003186,2.5164744642956007,0.1757188299651484,0.0530038323419266,2.5911583159506875e-08,0.0001718489701666,0.4555333856216549,7.009469096144114,15.30085529628352,1.6855287352087107,24.451386513258,1274.9684320628871,4518.0566204875295,37415.83145790849,0.2748771397107369,2355.5209144831806,42867.58836241396,1492.9974608487964,1342.5981018850152,93.7501138692069,28.27878673301849,1.3824436870066785e-05,0.0916854529740691,0.0295071088436296,0.1045632072997329,0.8659296838566375,5.705082239804009e-06,0.0488888983232532,0.8897179201115066,0.0309872014345187,0.027865658796942,0.0019457860707429,0.0005869269598902,2.8692654960578743e-10,1.9029339797452648e-06,346.1575312037164,345.99531895028844,0.2320296771904893,-0.2320296771904893,3.0985724628213325e-05,74.1235515971895,1162.0565881290722,2074.606384446377,912.5497963173052,316.09308119541,3319.8460857007385,73.84566925081619,4487399.45279531,236.0316786213519,41,0.05,viscosity_090,0.0014917692097023,3.8596854535628416e-09,2.105681185601797e-09,7.786936539470185e-10,4.1496011162623794e-05,630.5283119391587,0.0869357452603492,0.049792166330851,230.4126882074192,110.74679915623835,0.009794373170804449,2.6937670629856818e-06
0.55,2.732019464148547,9.729875260332737,80.61565463444445,93.07754935892574,0.0005071290979124,4.440362502038771,80.38943935145899,2.784042375481093,2.505470382812871,0.1736851910881131,0.0523567611496545,2.5733509605740167e-08,0.0001733050143088,0.4418405121733153,7.048140432889307,15.30085529628352,1.6855287352087107,24.47636497655485,1268.321103129285,4517.027160837446,37425.25899145228,0.2702998114117589,2366.71323306338,42847.57152693899,1483.8945983430383,1335.4157250289788,92.5742076117978,27.90615392241779,1.3715960732734133e-05,0.0923715733868074,0.0293520777348072,0.1045351465240278,0.8661127757411649,5.613185864239392e-06,0.0491483926501982,0.8897948598477533,0.0308153236953312,0.0277319345191728,0.001922443936774,0.0005795136441437,2.848327436757378e-10,1.918235929519494e-06,346.25457793798824,346.0990486739188,0.2244033665003285,-0.2244033665003285,3.101132748894801e-05,74.12964988139802,1111.2470728562926,2010.279506059613,899.0324332033205,320.3069655207739,3326.0564574859686,74.6318420152687,4487399.453153978,238.8917360112013,41,0.05,viscosity_090,0.0014824742678967,3.866930161242506e-09,2.1096021487611073e-09,7.82741582772826e-10,4.158010808833566e-05,633.4412400886002,0.0878428528269552,0.0497373557165232,230.4316446932818,110.81493960446716,0.009933144204755898,2.7241234765801705e-06
0.56,2.718782898509954,9.729875260332737,80.6529123687948,93.10157052763748,0.0004994101131036,4.464874049639485,80.4292575392488,2.7701978040182422,2.4948034066750067,0.1717404628020179,0.0517396189198312,2.5561457148792848e-08,0.0001747222630123,0.4286039465347226,7.085398167239667,15.30085529628352,1.6855287352087107,24.500386145266617,1261.9001061129889,4516.039375637212,37434.367684261466,0.2659337113084069,2377.5259959519685,42828.22953317576,1475.1182720404463,1328.4719542398498,91.4510488602896,27.55112185358952,1.3611364663371494e-05,0.0930388444925759,0.029202331207752,0.104508175374382,0.866289493417866,5.52546969094871e-06,0.0493993325082435,0.8898686933606376,0.0306494474229016,0.0276024859064027,0.0019001351735244,0.0005724467499989,2.8281176737569905e-10,1.933125788360203e-06,346.34748571755483,346.1984459543567,0.2168282299820474,-0.2168282299820474,3.103591569337296e-05,74.13549568775504,1062.1275069566177,1948.225184199248,886.0976772426302,324.4198285842017,3332.024634571473,75.39181598561248,4487399.452817129,241.68098171255016,41,0.05,viscosity_090,0.0014735835912463,3.873875553861431e-09,2.1133611203509056e-09,7.866535980249508e-10,4.166097960150308e-05,636.251819447066,0.0887254905286358,0.0496846444053652,230.44981635300988,110.88032891405136,0.010068666449197792,2.7536768438999017e-06
0.5700000000000001,2.705998776525452,9.729875260332737,80.68878153622312,93.1246555730813,0.0004920418785211,4.488567415990832,80.46757247699166,2.756834043297072,2.484473801044832,0.1698816997905443,0.0511512338115554,2.539538477657345e-08,0.0001761002339696,0.4158198245502195,7.121267334667979,15.30085529628352,1.6855287352087107,24.523471190710428,1255.703026056406,4515.092140299887,37443.16073710044,0.2617712179920726,2387.9629170081157,42809.55620988527,1466.6633813465262,1321.7649987916268,90.37876938929188,27.212969792109657,1.3510599594330276e-05,0.0936870919879205,0.0290578124544242,0.1044822684224269,0.8664599191231489,5.44178843576959e-06,0.0496417791325511,0.889939504084199,0.0304894934171867,0.0274772969328014,0.0018788243637871,0.0005657124012852,2.8086290462600173e-10,1.9475988906319994e-06,346.43638455671254,346.29364078163024,0.2093200215266393,-0.2093200215266393,3.1059514729774905e-05,74.14109636891276,1014.6824214264628,1888.4109599996543,873.7285385731916,328.4289010123917,3337.756325065696,76.12581302133867,4487399.452999486,244.39771829159685,41,0.05,viscosity_090,0.0014650835371122,3.880530123974888e-09,2.116962696461267e-09,7.904310188425805e-10,4.173869690758444e-05,638.9613810507085,0.0895832809199685,0.0496339858724956,230.46722604228592,110.94304065143298,0.010200842288678166,2.782413233275325e-06
0.58,2.6936628027366014,9.729875260332737,80.72328777031423,93.14682583338356,0.0004850125749776,4.511448313049102,80.50441377994798,2.743945683735438,2.474481263548194,0.1681060463219231,0.0505904802915081,2.5235245269950763e-08,0.0001774385175507,0.4034838507613696,7.155773568759094,15.30085529628352,1.6855287352087107,24.54564145101269,1249.7272677367375,4514.184333748599,37451.641595759866,0.2578049613340737,2398.028046921964,42791.544699057085,1458.524680377166,1315.2927973059295,89.35556521197965,26.891007549701037,1.341361392820597e-05,0.0943161734692403,0.0289184604911271,0.1044574001666686,0.8666241393422043,5.362001262192483e-06,0.0498758028077913,0.8900073741799794,0.0303353788718867,0.0273563456762495,0.0018584772417536,0.0005592972907774,2.789853788748517e-10,1.9616513141184105e-06,346.5214031639148,346.3847629136267,0.2018937933726038,-0.2018937933726038,3.1082150074885094e-05,74.14645919146677,968.8949052938272,1830.8032120354796,861.9083067416523,332.3316955309116,3343.257252620355,76.83407974507516,4487399.453010197,247.0404317992365,41,0.05,viscosity_090,0.0014569608706573,3.886902364402968e-09,2.120411473385221e-09,7.940753149911132e-10,4.181333217360712e-05,641.5713468406434,0.0904159034698552,0.0495853335515756,230.48389634928583,111.0031482478186,0.010329583635132812,2.810320680806363e-06
