Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.79,0.07607931737816692,-0.07607931737816692,3.139969712892085e-05,74.21777739278534,314.1617202043243,1021.2132067479287,707.0514865436044,396.33346205727923,3417.667544788772
0.8,0.07230530165400768,-0.07230530165400768,3.140721304831917e-05,74.21951792088859,297.57314288371504,1000.959700377586,703.386557493871,397.9242226800564,3419.5094135957174
0.81,0.06869384493508383,-0.06869384493508383,3.141434177396708e-05,74.2211679731241,281.80801593845877,981.7253581808671,699.9173422424084,399.43973774116154,3421.2567000042563
0.8200000000000001,0.06524054312458702,-0.06524054312458702,3.1421101257486346e-05,74.22273183298589,266.83116069728464,963.4651169581111,696.6339562608265,400.88284226520227,3422.9137653788275
0.8300000000000001,0.06194070947191242,-0.06194070947191242,3.142750910766335e-05,74.22421369085552,252.6078058109265,946.1346781545676,693.5268723436411,402.2563814012657,3424.4848871659733
0.84,0.05878961481442727,-0.05878961481442727,3.1433581982875116e-05,74.22561750250516,239.10448459686438,929.6914640050288,690.5869794081644,403.5631482247032,3425.974126458907
0.85,0.05578262964491985,-0.05578262964491985,3.143933444284184e-05,74.22694671980183,226.28944701063438,914.0946157859107,687.8051687752763,404.8059608229824,3427.385128609698
0.86,0.05291473686053001,-0.05291473686053001,3.1444782789842704e-05,74.22820519654888,214.13067411148677,899.304020620987,685.1733465095002,405.98748379466656,3428.721819575966
0.87,0.050182216540948746,-0.050182216540948746,3.144993026949137e-05,74.22939370313927,202.60215198572996,885.282026617704,682.679874631974,407.1111072107876,3429.985781053013
0.88,0.0475809152648488,-0.0475809152648488,3.1454782646639534e-05,74.23051359568173,191.67727696433838,871.9916625891996,680.3143856248612,408.1800101382616,3431.1790114592654
0.89,0.04510910949334729,-0.04510910949334729,3.1459319567456405e-05,74.23156006925068,181.33945112414403,859.3978886886365,678.0584375644925,409.19908504511767,3432.298903232703
0.9,0.0427817777419058,-0.0427817777419058,3.1463339686476355e-05,74.23248564883355,171.63497192282568,847.4688026014549,675.8338306786292,410.18595635972906,3433.3112120204273
0.91,0.04058640036585397,-0.04058640036585397,3.146693424366734e-05,74.23331181520146,162.5093664606684,836.1704354411098,673.6610689804414,411.1374343446767,3434.2327309319603
0.92,0.038667024685223886,-0.038667024685223886,3.146848668522041e-05,74.2336574528168,154.4909275312997,825.4850261300526,670.9940985987529,412.17154691871434,3434.7820693241206
0.93,0.03713374949410974,-0.03713374949410974,3.146671118363502e-05,74.23321979206737,147.9842158527499,815.3905567430146,667.4063408902647,413.38259723432515,3434.73587172916
0.9400000000000001,0.036427586040639504,-0.036427586040639504,3.145663045373032e-05,74.23082542212369,144.62000453576286,805.8933801674093,661.2733756316464,415.126297015055,3433.225035963549
0.9500000000000001,0.03919915527829095,-0.03919915527829095,3.140838586455999e-05,74.21943639611142,154.10535678007784,797.1720691217881,643.0667123417103,419.50701188797575,3425.025351238737
0.96,0.05009077625872604,-0.05009077625872604,3.126724228824298e-05,74.18619032732998,192.28878344277257,789.5295714138717,597.2407879710992,430.20087057995994,3400.516606106831
0.97,0.08170121710833107,-0.08170121710833107,3.086970684849961e-05,74.09287266203607,296.19248985037655,783.7641685270561,487.57167867667954,456.7574032535001,3330.63278648863
0.98,0.1477794121140655,-0.1477794121140655,2.9900334671130878e-05,73.86687517144854,485.33066331478085,780.317221252523,294.9865579377422,504.79871064754064,3156.7752423227175
0.99,0.2114331997916969,-0.2114331997916969,2.821298492971547e-05,73.4820180031392,658.6478361796142,777.0165401118799,118.36870393226569,521.4436023179468,2846.133453702834
1.0,0.2187517757694844,-0.2187517757694844,2.6318488097207032e-05,73.06817248396845,729.1955827919159,769.0138022059797,39.8182194140638,460.1455786416333,2489.547829854583
