Position,Nl_H2O,Nv_H2O,kv_H2O,a_eA,DF_H2O,fv_H2O,fl_H2O,P_sat_H2O
0.3,-1.2762454695463805,1.2762454695463805,3.907062928306544e-05,73.8913040930772,-442.06942213010916,26340.549093090063,26782.618515220172,30199.799330813883
0.31,-1.2489457711541259,1.2489457711541259,3.9136142188875155e-05,73.90550451491991,-431.8061093234719,26633.50529270787,27065.31140203134,30512.627181443826
0.32,-1.221842418615725,1.221842418615725,3.9199898471361555e-05,73.91927022879305,-421.6698851003057,26919.1388861377,27340.808771238007,30817.393915303936
0.33,-1.1948745165907717,1.1948745165907717,3.926193654062807e-05,73.93261156612468,-411.637123615943,27197.566745044518,27609.20386866046,31114.210854428035
0.34,-1.1679922147967454,1.1679922147967454,3.932228977807508e-05,73.9455379792442,-401.68829405369615,27468.88765302599,27870.575947079687,31403.173399772226
0.35000000000000003,-1.141144149433074,1.141144149433074,3.9380986311238824e-05,73.9580579757468,-391.8035983480986,27733.182845439642,28124.98644378774,31684.356741339558
0.36,-1.1143126244401733,1.1143126244401733,3.943805299877826e-05,73.9701799349095,-381.974973459528,27990.527260768715,28372.502234228243,31957.841924302447
0.37,-1.087466995336549,1.087466995336549,3.94935125235871e-05,73.9819114782216,-372.19006455544513,28240.984058853508,28613.174123408953,32223.69169584957
0.38,-1.060600010329022,1.060600010329022,3.9547386298579854e-05,73.99326005732964,-362.4446375558655,28484.61110825021,28847.055745806076,32481.971739816257
0.39,-1.033711214209959,1.033711214209959,3.959969444906585e-05,74.00423292971159,-352.7368492868445,28721.463326788176,29074.20017607502,32732.746813786976
0.4,-1.006796770667536,1.006796770667536,3.965045544013031e-05,74.01483705760556,-343.0637624711526,28951.592393485796,29294.65615595695,32976.0765106063
0.41000000000000003,-0.9798776543267693,0.9798776543267693,3.969968765199743e-05,74.02507942075401,-333.4309286788812,29175.04893597883,29508.47986465771,33212.02852057385
0.42,-0.952961409379049,0.952961409379049,3.9747409028944095e-05,74.03496691456525,-323.83933824683845,29391.886842449778,29715.726180696616,33440.668670374514
0.43,-0.9260727678625025,0.9260727678625025,3.979363724188912e-05,74.04450637218055,-314.29584141460873,29602.15890842944,29916.454749844048,33662.06789384891
0.44,-0.8992396200489471,0.8992396200489471,3.983839069756516e-05,74.05370475054472,-304.8083477216096,29805.923305152046,30110.731652873656,33876.30396953298
0.45,-0.8724833483562616,0.8724833483562616,3.988168796466413e-05,74.06256898930074,-295.38255557294906,30003.242363687263,30298.62491926021,34083.45649383222
0.46,-0.84584527037128,0.84584527037128,3.992354813792206e-05,74.07110608302645,-286.03090738446554,30194.179875518043,30480.210782902508,34283.61401884849
0.47000000000000003,-0.8193507012461745,0.8193507012461745,3.996399162951598e-05,74.07932320824818,-276.7604094505368,30378.809988718735,30655.57039816927,34476.87013654769
0.48,-0.7930379822661695,0.7930379822661695,4.0003039017161114e-05,74.08722749236202,-267.5824707856227,30557.20746201196,30824.789932797583,34663.323830165595
0.49,-0.7669454719288917,0.7669454719288917,4.004071242164664e-05,74.09482627411029,-258.5084880316135,30729.455590379075,30987.96407841069,34843.08324978728
0.5,-0.7411021416359239,0.7411021416359239,4.007703476868708e-05,74.10212693636888,-249.5466897709557,30895.644224761985,31145.19091453294,35016.259973981076
0.51,-0.7155531616559784,0.7155531616559784,4.011202969050702e-05,74.10913689819057,-240.7107641431212,31055.86529045943,31296.576054602552,35182.973804690504
0.52,-0.690325932509508,0.690325932509508,4.014572250429574e-05,74.11586377699045,-232.00841410666544,31210.222116692436,31442.2305307991,35343.35016120157
0.53,-0.6654574901174615,0.6654574901174615,4.017813876590694e-05,74.12231511652797,-223.4506013584869,31358.818774438856,31582.269375797343,35497.51874980966
0.54,-0.6409827632063411,0.6409827632063411,4.020930552348087e-05,74.12849862385275,-215.0475873976793,31501.767249403307,31716.814836800986,35645.61702058547
0.55,-0.6169259461948875,0.6169259461948875,4.023925052449985e-05,74.13442200043987,-206.8060534008473,31639.18511114243,31845.991164543277,35787.784357970115
0.56,-0.5933239878252689,0.5933239878252689,4.026800211175169e-05,74.14009294391961,-198.73698556594536,31771.191442149582,31969.928427715528,35924.166488149574
0.5700000000000001,-0.5701965086317403,0.5701965086317403,4.029558983875218e-05,74.14551923972908,-190.84558856763397,31897.913906735386,32088.75949530302,36054.91191419447
0.58,-0.5475699614019162,0.5475699614019162,4.0322043369923936e-05,74.15070857029883,-183.13939609190857,32019.4802374794,32202.61963357131,36180.1716776791
0.59,-0.5254678421556628,0.5254678421556628,4.0347393332374136e-05,74.15566867486734,-175.62498717390918,32136.023336049177,32311.648323223086,36300.10129048285
0.6,-0.5039034126263933,0.5039034126263933,4.037167058720179e-05,74.16040720119834,-168.30556373340005,32247.679047427388,32415.984611160788,36414.855560665506
0.61,-0.48289954008709357,0.48289954008709357,4.039490633822994e-05,74.16493175335226,-161.18758365076792,32354.583673902318,32515.771257553086,36524.59333236958
0.62,-0.46246426935663876,0.46246426935663876,4.041713218948066e-05,74.1692498787821,-154.2726013458123,32456.87769641559,32611.150297761404,36629.47240543237
0.63,-0.4426103231673901,0.4426103231673901,4.043837966359011e-05,74.17336900245063,-147.56378561305246,32554.700789024628,32702.26457463768,36729.65138938545
0.64,-0.423347667147962,0.423347667147962,4.045868058011548e-05,74.17729649648354,-141.06343483453384,32648.194485128282,32789.257919962816,36825.289851276364
0.65,-0.4046778485949881,0.4046778485949881,4.047806646953951e-05,74.18103956482292,-134.77109533507246,32737.500370006765,32872.27146534184,36916.54421321323
0.66,-0.3866093583569332,0.3866093583569332,4.049656893589202e-05,74.18460533842479,-128.68867893485003,32822.75944744209,32951.44812637694,37003.57282290071
0.67,-0.3691394394829177,0.3691394394829177,4.051421920541439e-05,74.18800076999564,-122.81440458661382,32904.11268116355,33026.92708575016,37086.52973792232
0.68,-0.3522684878215037,0.3522684878215037,4.0531048254300636e-05,74.19123268336743,-117.14759366038925,32981.69951702046,33098.84711068085,37165.568501349786
0.6900000000000001,-0.33599490748879896,0.33599490748879896,4.054708678216567e-05,74.19430776671675,-111.68695516295702,33055.65843653839,33167.34539170135,37240.84082844675
0.7000000000000001,-0.32031099827635556,0.32031099827635556,4.0562364792964935e-05,74.19723249206429,-106.42921962537366,33126.125681642865,33232.55490126824,37312.49367074703
0.71,-0.305213926164744,0.305213926164744,4.057691215182332e-05,74.20001324251923,-101.37278267552756,33193.23616016244,33294.60894283797,37380.6743185646
0.72,-0.2906932168357656,0.2906932168357656,4.059075778847065e-05,74.20265614689099,-96.51354929591616,33257.1216364474,33353.63518574332,37445.52373894886
0.73,-0.2767405317955467,0.2767405317955467,4.0603930275501025e-05,74.2051672096247,-91.84817888730322,33317.91194829189,33409.760127179194,37507.181570737
0.74,-0.26334642503407096,0.26334642503407096,4.0616457525543377e-05,74.2075522523445,-87.37300609813974,33375.734076756155,33463.107082854294,37565.78389185154
0.75,-0.2504975111539209,0.2504975111539209,4.0628366522866634e-05,74.20981686325113,-83.08310021325451,33430.71136379378,33513.794464007035,37621.46130412585
0.76,-0.23818375053306115,0.23818375053306115,4.063968398138629e-05,74.21196653754392,-78.97467862693884,33482.96541470042,33561.94009332736,37674.34374622521
0.77,-0.22639045093162014,0.22639045093162014,4.065043538107256e-05,74.21400648539652,-75.04245358045591,33532.612910092525,33607.65536367298,37724.554004673744
0.78,-0.21510439826626784,0.21510439826626784,4.066064580165837e-05,74.21594180424358,-71.28166171079647,33579.768484918146,33651.05014662894,37772.213168250164
0.79,-0.20431198752859778,0.20431198752859778,4.067033947077347e-05,74.21777739278534,-67.6874427774892,33624.54295383264,33692.23039661013,37817.43797998114
0.8,-0.19399722699685787,0.19399722699685787,4.067953960276288e-05,74.21951792088859,-64.2541767979128,33667.04288823919,33731.297065037106,37860.3396290622
0.81,-0.1841466295257649,0.1841466295257649,4.0688269099184715e-05,74.2211679731241,-60.977101247124665,33707.37305232009,33768.35015356721,37901.02825304918
0.8200000000000001,-0.174742870622805,0.174742870622805,4.06965494495833e-05,74.22273183298589,-57.85021040705033,33745.63239423067,33803.48260463772,37939.6061671129
0.8300000000000001,-0.16576997375885938,0.16576997375885938,4.070440177056308e-05,74.22421369085552,-54.8679692897349,33781.91795820109,33836.785927490826,37976.17409831496
0.84,-0.15720915309714342,0.15720915309714342,4.0711846079683985e-05,74.22561750250516,-52.02393673924962,33816.322243071154,33868.3461798104,38010.82673309376
0.85,-0.14902003597392297,0.14902003597392297,4.07188999899367e-05,74.22694671980183,-49.30455350894772,33848.93015996215,33898.234713471094,38043.64238542097
0.86,-0.1411967005291181,0.1411967005291181,4.072558309706672e-05,74.22820519654888,-46.707677996622806,33879.83031975954,33926.53799775616,38074.71626576327
0.87,-0.13353787443850137,0.13353787443850137,4.073190012969162e-05,74.22939370313927,-44.1665906023336,33909.07386022247,33953.2404508248,38104.02971220481
0.88,-0.1258879679456073,0.1258879679456073,4.0737858674788154e-05,74.23051359568173,-41.62972679035738,33936.71779888384,33978.347525674195,38131.58757161945
0.89,-0.11767877091718162,0.11767877091718162,4.074343664294068e-05,74.23156006925068,-38.909162027841376,33962.74766139675,34001.65682342459,38157.162679695844
0.9,-0.10540872651484791,0.10540872651484791,4.07484065006932e-05,74.23248564883355,-34.847524613265705,33986.665436023126,34021.51296063639,38178.90569587318
0.91,-0.09032922936325676,0.09032922936325676,4.075287273885961e-05,74.23331181520146,-29.858723723169533,34008.75176107167,34038.61048479484,38197.59103346589
0.92,-0.04591610344042425,0.04591610344042425,4.075500151244324e-05,74.2336574528168,-15.176906321095885,34024.740644391684,34039.91755071278,38198.66812839706
0.93,0.048870070106847116,-0.048870070106847116,4.0753334174462375e-05,74.23321979206737,16.154053553080303,34031.24690993705,34015.09285638397,38170.59090787427
0.9400000000000001,0.2747146666007943,-0.2747146666007943,4.0742221613360344e-05,74.23082542212369,90.83492246636888,34015.05678576765,33924.22186330128,38068.79564194598
0.9500000000000001,1.1077224456069297,-1.1077224456069297,4.068776971582148e-05,74.21943639611142,366.8169697908015,33896.55121985546,33529.734250064655,37628.03074407312
0.96,3.3459671688562667,-3.3459671688562667,4.0527830376895086e-05,74.18619032732998,1112.8720908876858,33527.85179774194,32414.979706854254,36382.9753737281
0.97,8.924127141496424,-8.924127141496424,4.0076680752483966e-05,74.09287266203607,3005.3673973417317,32454.57529548881,29449.207898147077,33069.96626831012
0.98,19.007102027723295,-19.007102027723295,3.8975284346997823e-05,73.86687517144854,6602.020772210162,29715.860671125378,23113.839898915216,25987.031286496695
0.99,26.67978643983154,-26.67978643983154,3.705441107510945e-05,73.4820180031392,9798.539757253666,24542.624930038502,14744.085172784837,16614.120981597665
1.0,24.3355535264951,-24.3355535264951,3.489011360740612e-05,73.06817248396845,9545.761956004586,18064.713608095888,8518.951652091302,9626.497016736816
