Position,Cv_CO2,Cv_H2O,Cv_N2,Cv_O2
0.31,1.4254924471848598,9.359979066366773,24.94849318841275,2.748304023203363
0.32,1.3839527162205527,9.453676144211085,24.877017086280958,2.7404302787824797
0.33,1.343238801612361,9.544942050141914,24.807855504104737,2.7328114998401793
0.34,1.3033554774843588,9.63381496396875,24.740937441087674,2.7254398649912983
0.35000000000000003,1.2643085933076512,9.72032703435657,24.676199682625974,2.7183084105707924
0.36,1.226104550382954,9.804507846572607,24.613582150505597,2.711410518415549
0.37,1.1887500240696844,9.886383141891482,24.553031360348605,2.704740296733628
0.38,1.152251936158657,9.965976443833021,24.49449648080138,2.6982921459879115
0.39,1.1166168864486385,10.043310190199872,24.43792977478429,2.6920608075037777
0.4,1.0818508952815236,10.118405561917053,24.383286594182845,2.686041362884279
0.41000000000000003,1.0479598915375206,10.191283037152889,24.330523603418396,2.6802290383202636
0.42,1.0149481863055256,10.261964154532231,24.2795993480584,2.6746192672279756
0.43,0.9828198482103692,10.330469723811573,24.23047363239376,2.669207621683523
0.44,0.9515775263695913,10.396822203801218,24.18310677246458,2.663989730136857
0.45,0.9212223438271844,10.46104524289138,24.137459929243672,2.65896131411497
0.46,0.891755021564045,10.523162667084632,24.093494719748367,2.654118145382317
0.47000000000000003,0.8631737096705585,10.583201662372108,24.051172522712758,2.6494559694542814
0.48,0.835476127698723,10.641189297069904,24.010455375980047,2.6449706044531265
0.49,0.8086581603731055,10.69715532223066,23.97130480282323,2.6406578118165127
0.5,0.7827138851732801,10.751131474927545,23.933682356236496,2.636513356256162
0.51,0.7576369257141005,10.803149908303928,23.8975497422951,2.6325330193470733
0.52,0.7334182588361435,10.853246466717682,23.86286789943697,2.628712498101992
0.53,0.7100484644098335,10.901456963833573,23.829598248777707,2.6250475427050106
0.54,0.6875164435682058,10.947819700629307,23.797701614990057,2.6215338376366035
0.55,0.6658095353904993,10.992374666454559,23.767138842193344,2.6181670695194628
0.56,0.6449147447092775,11.035162124212935,23.737870923472677,2.614942941386219
0.5700000000000001,0.6248169855518264,11.076225108237479,23.709858426028553,2.611857109354431
0.58,0.60550093443858,11.115606451694266,23.683062414821947,2.6089052843745106
0.59,0.5869500937053564,11.153350596142499,23.65744374539449,2.6060831543274223
0.6,0.5691469397518671,11.189502838017749,23.63296363164745,2.60338644657071
0.61,0.5520738079259744,11.224108449310988,23.609583552166054,2.6008109176192713
0.62,0.535711783234241,11.257214046852031,23.587265217547888,2.598352349546279
0.63,0.5200419062536784,11.288865813518951,23.565970900069505,2.5960065862989663
0.64,0.5050446499407849,11.319110483229226,23.545663164774673,2.5937695040755453
0.65,0.49070005293149077,11.347994732817622,23.526305318743958,2.591637060816348
0.66,0.47698820021295424,11.37556492229243,23.5078610568459,2.5896052571800867
0.67,0.4638887491619726,11.401867393397277,23.490294921040242,2.587670187140296
0.68,0.45138147617335994,11.426947871336392,23.47357205604933,2.585828011070306
0.6900000000000001,0.4394461189193882,11.450851733350694,23.457658309842802,2.5840749668125484
0.7000000000000001,0.428062470745339,11.473623580601256,23.442520545596327,2.582407404043659
0.71,0.41721050921456976,11.495307492466374,23.428126092231206,2.5808217237463995
0.72,0.40687041570467003,11.515946529326548,23.41444353410366,2.579314465201138
0.73,0.3970225974005091,11.53558304246141,23.401442054978077,2.577882233718515
0.74,0.38764779171983893,11.554258435782797,23.389091784657218,2.5765217388239283
0.75,0.37872711808568105,11.572012902747769,23.37736398956609,2.575229815252078
0.76,0.37024195764322865,11.588886015215088,23.366230424193315,2.574003351502324
0.77,0.36217428770844384,11.604915752896755,23.355664277308588,2.5728393940731613
0.78,0.35450636162313864,11.620139377919795,23.34563929469491,2.5717350508231847
0.79,0.3472209667904441,11.634592903128603,23.336130252309452,2.5706875430940643
0.8,0.3403014417621806,11.648310949062544,23.327113063268936,2.569694217495966
0.81,0.33373141290597724,11.661327513715863,23.31856409298555,2.568752470463524
0.8200000000000001,0.32749528715609155,11.673674717549185,23.310461219305488,2.5678598650397726
0.8300000000000001,0.32157775435910185,11.685384030246299,23.302782792143596,2.567014016270408
0.84,0.31596411278949377,11.696485446168325,23.295508333053323,2.566212668267808
0.85,0.31064026820139956,11.707006507789172,23.28861962498107,2.565453814257401
0.86,0.30559239407704775,11.716975910905473,23.28209688980047,2.564735275498216
0.87,0.30080753780173364,11.72641035898195,23.275933258131065,2.564056295265356
0.88,0.2962729872563578,11.735328413549569,23.27011951924066,2.563415858912679
0.89,0.2919767386120263,11.74372577624498,23.264671877169693,2.5628157514630017
0.9,0.28790812915236697,11.751443682271052,23.259781418812686,2.562277022880222
0.91,0.2840553644476554,11.758572128374265,23.255356684502765,2.56178959804804
0.92,0.2804146096120627,11.763748901376138,23.252954392412768,2.5615249636684805
0.93,0.276979983515573,11.765892061913087,23.253809548413834,2.5616191668999324
0.9400000000000001,0.27376038268070196,11.760783772467047,23.26272977079228,2.5626018107359916
0.9500000000000001,0.27085758571400737,11.723001760416519,23.308664514875236,2.567661941663123
0.96,0.2684502926107117,11.605253596705042,23.445625148592036,2.5827494043736636
0.97,0.2670535106532365,11.261879383656881,23.841668222847662,2.626377160411615
0.98,0.2674305911784707,10.383127764242836,24.87052298824477,2.7397148946658865
0.99,0.269636071647902,8.705578060749595,26.90228274256605,2.963531758667007
1.0,0.2718832658553647,6.5586065753531875,29.657705339818847,3.2670666837009743
