Position,Tv,Hv_CO2,Hv_H2O,Hv_N2,Hv_O2,Hv_T,Fv_T,Hvf,Hv_CO2_trn,Hv_H2O_trn,Hv_trn,qv,Hv_flux,dHvf_dz,dTv_dz,dHv_dT
0.51,345.74749847458725,1848.5599086841069,1604.4419810043514,1388.9628215923403,1417.4487118385832,1461.1862037633477,24.388395047936342,35635.986375974935,-464.0404901464471,1148.063532201245,684.0230420547978,1467.3678165301055,2151.390858584903,2151.390858584903,11.70487821684006,30.841828592973364
0.52,345.86212770173876,1853.183130971137,1608.3234998196956,1392.3162468768144,1420.9028160584237,1464.7338177298539,24.415745878499504,35762.56867333652,-450.51690533365263,1110.267419789987,659.7505144563343,1408.5805517184774,2068.331066174812,2068.331066174812,11.223301270939812,30.84198495375274
0.53,345.97201070846745,1857.6156096580075,1612.0443931605864,1395.530864653014,1424.214067615547,1468.1336931405076,24.44206844860891,35884.22421944928,-436.9158989520733,1072.74701583057,635.8311168784967,1351.3443854946515,1987.1755023731482,1987.1755023731482,10.75561649378198,30.842106140393447
0.54,346.0772865071567,1861.8628666214586,1615.6093572679115,1398.6107366087333,1427.3866348965278,1471.3902242239521,24.467383564398506,36001.06898899376,-423.2773433723651,1035.5777500836066,612.3004067112415,1295.6760246956208,1907.9764314068623,1907.9764314068623,10.301841272594244,30.842195697189414
0.55,346.178093495365,1865.9304058700934,1619.0230684374076,1401.5599068507004,1430.4246694294832,1474.5077782758365,24.491712740776112,36113.22093957178,-409.6396799317916,998.8173384070977,589.1776584753061,1241.5761242734554,1830.7537827487615,1830.7537827487615,9.861870512694535,30.842256862723993
0.56,346.27456980869687,1869.8237274018666,1622.2901949241025,1404.3824122069275,1433.3323164274927,1477.490713243945,24.51507801575888,36220.800102734545,-396.04006123419384,962.5436878622012,566.5036266280074,1189.052001255677,1755.5556278836843,1755.5556278836843,9.435657396875301,30.842292761543217
0.5700000000000001,346.3668523431061,1873.548287381616,1625.4153637891666,1407.0822536027574,1436.113685234372,1480.3433399332998,24.537502586306026,36323.92853223425,-382.51333475843484,926.8061655089729,544.2928307505381,1138.1077486203262,1682.4005793708643,1682.4005793708643,9.023134431716535,30.842306183736554
0.58,346.4550775715582,1877.1095307379067,1628.403188512466,1409.6634199328662,1438.772873851415,1483.0699528599519,24.559009770770675,36422.72946302396,-369.09272145102625,891.6646710805281,522.5719496295019,1088.7377558333658,1611.3097054628677,1611.3097054628677,8.62416244234253,30.84229977775394
0.59,346.53938070795044,1880.5128570736815,1631.2582406366753,1412.1298635811727,1441.3139436554854,1485.674802960054,24.579623771317895,36517.32770328497,-355.8090797660489,857.1737477059967,501.36466793994776,1040.9454969752153,1542.310164915163,1542.310164915163,8.238679170096283,30.842275987120225
0.6,346.61989544252486,1883.7636096431402,1633.985040764819,1414.4854926603853,1443.7409113418144,1488.1620867313352,24.599369077870318,36607.84841919777,-342.6909254628322,823.3706382218686,480.6797127590364,994.7192242378388,1475.3989369968754,1475.3989369968754,7.86650680953889,30.842237002426273
0.61,346.69675480530174,1886.8671098881284,1636.5880877623254,1416.734196254991,1446.0577748726944,1490.5359787293892,24.61827047550844,36694.41787783679,-329.7646821042054,790.3076348924428,460.5429527882374,950.0518252767638,1410.5947780650013,1410.5947780650013,7.507509168296773,30.84218492395512
0.62,346.77008909190994,1889.8285733759262,1639.0717884714645,1418.8797837186794,1448.2684508789644,1492.8005612438446,24.636353198401558,36777.161881575434,-317.05402544054516,758.012137078535,440.9581116379899,906.9319694822503,1347.8900811202402,1347.8900811202402,7.161521411958301,30.842121583042204
0.63,346.8400277192181,1892.6531844225951,1641.4405205192188,1420.9260389475846,1450.3768305231624,1494.9598864600882,24.653642426811448,36856.20648321365,-304.58049346273197,726.5185192470605,421.9380257843285,865.3401368913309,1287.2781626756594,1287.2781626756594,6.82831876245708,30.842048701240877
0.64,346.90669770469896,1895.3460343991876,1643.6985807803217,1422.8766758734814,1452.386733590918,1497.0179283544505,24.670163648458207,36931.67727718018,-292.36309351662044,695.8559596677652,403.49286615114477,825.2632258655797,1228.7560920167243,1228.7560920167243,6.507731601047717,30.841967841867362
0.65,346.97022341741666,1897.9121113873368,1645.850176907277,1424.735331161391,1454.301900914964,1498.978573038599,24.685942179676815,37003.69838260532,-280.41844780518585,666.0391087005174,385.6206608953316,786.6759704780314,1172.296631373363,1172.296631373363,6.199498781218645,30.84188037554684
0.66,347.0307281251013,1900.356362406768,1647.8994796957452,1426.5056094588156,1456.1260409522795,1500.8456711794597,24.70100339989941,37072.39402652815,-268.76099551857425,637.0933604818962,368.33236496332194,749.5564217575813,1117.8887867209032,1117.8887867209032,5.90338954710408,30.841787606652534
0.67,347.08833090967477,1902.6835685618933,1649.8505185815654,1428.1909931340217,1457.8627367314396,1502.6229380290047,24.715372463888052,37137.885586168624,-257.40280742812627,609.0248956598002,351.62208823167396,713.879477060897,1065.5015652925708,1065.5015652925708,5.619152395534419,30.841690641407535
0.68,347.1431495935214,1904.8984630118118,1651.707280722766,1429.7949278799488,1459.5155340170122,1504.3140475647583,24.72907432480898,37200.29389008314,-246.353924551201,581.8444261039767,335.49050155277575,679.6139132556824,1015.1044148084582,1015.1044148084582,5.34649155249645,30.841590507188624
0.6900000000000001,347.1952986819747,1907.0056476220552,1653.4736412819689,1431.320762500826,1461.0878792228332,1505.9225681671899,24.742133751444324,37259.73760091115,-235.6223102600328,555.5587231377027,319.9364128776699,646.7334430158342,966.6698558935041,966.6698558935041,5.085153818112963,30.841488119497185
0.7000000000000001,347.2448892241908,1909.009587117911,1655.1533586850844,1432.771744828081,1462.5831151629466,1507.4519569735326,24.754574986012212,37316.33250671217,-225.2140440522052,530.1638246208822,304.94978056867706,615.2033359482664,920.1531165169434,920.1531165169434,4.8348231764039715,30.84138425873822
0.71,347.2920308710365,1910.914692039746,1656.7501442993782,1434.1510819205093,1464.0045430512425,1508.9056268207169,24.7664221549226,37370.19374577998,-215.13337727975636,505.66321621561946,290.5298389358631,584.991335010499,875.5211739463621,875.5211739463621,4.5952063947085335,30.84127966042183
0.72,347.336828201265,1912.7251700894317,1658.267537969468,1435.4618325592417,1465.3553116824996,1510.2868295363533,24.777698675988795,37421.431976566215,-205.38296301570634,482.04712498666976,276.6641619709634,556.0637315908587,832.727893561822,832.727893561822,4.3660020790384895,30.8411749261449
0.73,347.37938433201714,1914.445171856136,1659.7090302888205,1436.7070128779544,1466.6385262530268,1511.5987700937599,24.788427673683273,37470.15678409776,-195.9638568716705,459.3087596679993,263.3449027963288,528.3827119687445,791.7276147650733,791.7276147650733,4.146879575316697,30.841070604867543
0.74,347.4197986028733,1916.078697055004,1661.0779841319327,1437.8895285894846,1467.857178488905,1512.8445346276796,24.798631759241385,37516.47452321273,-186.87572966893597,437.43894882394574,250.56321915500976,501.91451517134254,752.4777343263523,752.4777343263523,3.9375428843398326,30.84096717310684
0.75,347.45816655600794,1917.629593560156,1662.377633960664,1439.0121743952432,1469.0141460077543,1514.0270889364492,24.80833281168363,37560.487908239964,-178.1170469023406,416.42145990509005,238.30441300274944,476.6202733829896,714.924686385739,714.924686385739,3.7376586112757897,30.840865019893887
0.76,347.49458222535156,1919.1016497905146,1663.6111633467415,1440.0777009572862,1470.1122613120933,1515.1493514690392,24.817552485304088,37602.29855315733,-169.6849589185283,396.2451463145959,226.5601873960676,452.4630373491247,679.0232247451922,679.0232247451922,3.546910846846583,30.840764506173787
0.77,347.5291343240102,1920.4984404603292,1664.7815758089216,1441.0887033339025,1471.154196789284,1516.2140735091707,24.82631146214959,37642.002832233244,-161.57581216866416,376.8906516500349,215.31483948137074,429.4059042065668,644.7207436879376,644.7207436879376,3.364986415052128,30.84066590971866
0.78,347.5619100765083,1921.8234813639401,1665.8918246079777,1442.0477331036996,1472.142580241805,1517.2239592313636,24.834630094586334,37679.69579815465,-153.78485896585377,358.34065850899407,204.5557995431403,407.4094990612644,611.9652986044047,611.9652986044047,3.1915548767790702,30.840569475536164
0.79,347.5929928996317,1923.08013551039,1666.9447341732878,1442.957230499771,1473.0799249248798,1518.1815938492941,24.84252805487806,37715.46883760058,-146.30662397314322,340.5767917392745,194.27016776613127,386.4378354362537,580.7080032023849,580.7080032023849,3.0263143542863884,30.840475405683442
0.8,347.62246245611243,1924.271615180037,1667.943001906424,1443.8195259736376,1473.968631137893,1519.0894446713085,24.850024204098094,37749.40946827195,-139.13503959983717,323.576317158661,184.44127755882386,366.4520671405592,550.8933446993831,550.8933446993831,2.8689424397358447,30.840383848797003
